Pathway	Direction	Technology	SquaredDeviation
putrescine biosynthetic process from arginine	Upregulated	Microarray	0
putrescine biosynthetic process from arginine	Upregulated	RNAseq	0
putrescine biosynthetic process from arginine, using agmatinase	Upregulated	Microarray	0
putrescine biosynthetic process from arginine, using agmatinase	Upregulated	RNAseq	0
putrescine biosynthetic process from ornithine	Upregulated	Microarray	0
putrescine biosynthetic process from ornithine	Upregulated	RNAseq	0
putrescine catabolic process	Upregulated	Microarray	0
putrescine catabolic process	Upregulated	RNAseq	0
putrescine metabolic process	Upregulated	Microarray	0
putrescine metabolic process	Upregulated	RNAseq	0
putrescine transport	Upregulated	Microarray	0
putrescine transport	Upregulated	RNAseq	0
pyloric antrum smooth muscle contraction	Upregulated	Microarray	0
pyloric antrum smooth muscle contraction	Upregulated	RNAseq	0
pyramidal neuron development	Upregulated	Microarray	0
pyramidal neuron development	Upregulated	RNAseq	0
pyramidal neuron differentiation	Upregulated	Microarray	0
pyramidal neuron differentiation	Upregulated	RNAseq	0
pyramidal neuron migration to cerebral cortex	Upregulated	Microarray	0
pyramidal neuron migration to cerebral cortex	Upregulated	RNAseq	0
pyridine nucleoside catabolic process	Upregulated	Microarray	0
pyridine nucleoside catabolic process	Upregulated	RNAseq	0
pyridine nucleoside metabolic process	Upregulated	Microarray	0
pyridine nucleoside metabolic process	Upregulated	RNAseq	0
pyridine nucleotide catabolic process	Upregulated	Microarray	0
pyridine nucleotide catabolic process	Upregulated	RNAseq	0
pyridine nucleotide salvage	Upregulated	Microarray	0
pyridine nucleotide salvage	Upregulated	RNAseq	0
pyridine-containing compound catabolic process	Upregulated	Microarray	0
pyridine-containing compound catabolic process	Upregulated	RNAseq	0
pyridoxal 5'-phosphate salvage	Upregulated	Microarray	0
pyridoxal 5'-phosphate salvage	Upregulated	RNAseq	0
pyridoxal phosphate biosynthetic process	Upregulated	Microarray	0
pyridoxal phosphate biosynthetic process	Upregulated	RNAseq	0
pyridoxal phosphate catabolic process	Upregulated	Microarray	0
pyridoxal phosphate catabolic process	Upregulated	RNAseq	0
pyridoxal phosphate metabolic process	Upregulated	Microarray	0
pyridoxal phosphate metabolic process	Upregulated	RNAseq	0
pyridoxine biosynthetic process	Upregulated	Microarray	0
pyridoxine biosynthetic process	Upregulated	RNAseq	0
pyridoxine metabolic process	Upregulated	Microarray	0
pyridoxine metabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside biosynthetic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside biosynthetic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside catabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside catabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside diphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside diphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside diphosphate metabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside diphosphate metabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside metabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside metabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside monophosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside monophosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside monophosphate catabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside monophosphate catabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside monophosphate metabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside triphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside triphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside triphosphate catabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside triphosphate catabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleoside triphosphate metabolic process	Upregulated	Microarray	0
pyrimidine deoxyribonucleoside triphosphate metabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleotide biosynthetic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleotide catabolic process	Upregulated	RNAseq	0
pyrimidine deoxyribonucleotide metabolic process	Upregulated	RNAseq	0
pyrimidine dimer repair	Upregulated	Microarray	0
pyrimidine dimer repair	Upregulated	RNAseq	0
pyrimidine dimer repair by nucleotide-excision repair	Upregulated	Microarray	0
pyrimidine dimer repair by nucleotide-excision repair	Upregulated	RNAseq	0
pyrimidine nucleobase biosynthetic process	Upregulated	Microarray	0
pyrimidine nucleobase biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleobase catabolic process	Upregulated	Microarray	0
pyrimidine nucleobase catabolic process	Upregulated	RNAseq	0
pyrimidine nucleobase metabolic process	Upregulated	Microarray	0
pyrimidine nucleobase transport	Upregulated	Microarray	0
pyrimidine nucleobase transport	Upregulated	RNAseq	0
pyrimidine nucleoside biosynthetic process	Upregulated	Microarray	0
pyrimidine nucleoside biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleoside catabolic process	Upregulated	Microarray	0
pyrimidine nucleoside diphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine nucleoside diphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleoside diphosphate catabolic process	Upregulated	Microarray	0
pyrimidine nucleoside diphosphate catabolic process	Upregulated	RNAseq	0
pyrimidine nucleoside diphosphate metabolic process	Upregulated	Microarray	0
pyrimidine nucleoside diphosphate metabolic process	Upregulated	RNAseq	0
pyrimidine nucleoside monophosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleoside monophosphate catabolic process	Upregulated	Microarray	0
pyrimidine nucleoside monophosphate catabolic process	Upregulated	RNAseq	0
pyrimidine nucleoside monophosphate metabolic process	Upregulated	RNAseq	0
pyrimidine nucleoside salvage	Upregulated	Microarray	0
pyrimidine nucleoside salvage	Upregulated	RNAseq	0
pyrimidine nucleoside triphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine nucleoside triphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleoside triphosphate catabolic process	Upregulated	Microarray	0
pyrimidine nucleoside triphosphate catabolic process	Upregulated	RNAseq	0
pyrimidine nucleoside triphosphate metabolic process	Upregulated	Microarray	0
pyrimidine nucleotide biosynthetic process	Upregulated	RNAseq	0
pyrimidine nucleotide import into mitochondrion	Upregulated	Microarray	0
pyrimidine nucleotide import into mitochondrion	Upregulated	RNAseq	0
pyrimidine nucleotide salvage	Upregulated	Microarray	0
pyrimidine nucleotide salvage	Upregulated	RNAseq	0
pyrimidine nucleotide transport	Upregulated	Microarray	0
pyrimidine nucleotide transport	Upregulated	RNAseq	0
pyrimidine nucleotide-sugar transmembrane transport	Upregulated	Microarray	0
pyrimidine nucleotide-sugar transmembrane transport	Upregulated	RNAseq	0
pyrimidine ribonucleoside catabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside diphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine ribonucleoside diphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside diphosphate catabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside diphosphate catabolic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside diphosphate metabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside diphosphate metabolic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside metabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside monophosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine ribonucleoside monophosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside monophosphate catabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside monophosphate catabolic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside monophosphate metabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside monophosphate metabolic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside triphosphate biosynthetic process	Upregulated	Microarray	0
pyrimidine ribonucleoside triphosphate biosynthetic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside triphosphate catabolic process	Upregulated	Microarray	0
pyrimidine ribonucleoside triphosphate catabolic process	Upregulated	RNAseq	0
pyrimidine ribonucleoside triphosphate metabolic process	Upregulated	Microarray	0
pyrimidine ribonucleotide biosynthetic process	Upregulated	Microarray	0
pyrimidine ribonucleotide biosynthetic process	Upregulated	RNAseq	0
pyrimidine ribonucleotide catabolic process	Upregulated	Microarray	0
pyrimidine ribonucleotide metabolic process	Upregulated	Microarray	0
pyrimidine ribonucleotide salvage	Upregulated	Microarray	0
pyrimidine ribonucleotide salvage	Upregulated	RNAseq	0
pyrimidine-containing compound biosynthetic process	Upregulated	RNAseq	0
pyrimidine-containing compound salvage	Upregulated	Microarray	0
pyrimidine-containing compound salvage	Upregulated	RNAseq	0
pyroptosome complex assembly	Upregulated	Microarray	0
pyroptosome complex assembly	Upregulated	RNAseq	0
pyruvate biosynthetic process	Upregulated	Microarray	0
pyruvate biosynthetic process	Upregulated	RNAseq	0
pyruvate catabolic process	Upregulated	Microarray	0
pyruvate catabolic process	Upregulated	RNAseq	0
pyruvate family amino acid catabolic process	Upregulated	Microarray	0
pyruvate family amino acid catabolic process	Upregulated	RNAseq	0
pyruvate family amino acid metabolic process	Upregulated	Microarray	0
pyruvate family amino acid metabolic process	Upregulated	RNAseq	0
pyruvate oxidation	Upregulated	Microarray	0
pyruvate oxidation	Upregulated	RNAseq	0
pyruvate transmembrane transport	Upregulated	Microarray	0
pyruvate transport	Upregulated	Microarray	0
quaternary ammonium group transport	Upregulated	Microarray	0
quercetin catabolic process	Upregulated	Microarray	0
quercetin catabolic process	Upregulated	RNAseq	0
quercetin metabolic process	Upregulated	Microarray	0
quercetin metabolic process	Upregulated	RNAseq	0
quinolinate biosynthetic process	Upregulated	Microarray	0
quinolinate biosynthetic process	Upregulated	RNAseq	0
quinolinate catabolic process	Upregulated	Microarray	0
quinolinate catabolic process	Upregulated	RNAseq	0
quinone catabolic process	Upregulated	Microarray	0
quinone catabolic process	Upregulated	RNAseq	0
rDNA heterochromatin formation	Upregulated	Microarray	0
rDNA heterochromatin formation	Upregulated	RNAseq	0
rRNA (guanine-N7)-methylation	Upregulated	Microarray	0
rRNA (guanine-N7)-methylation	Upregulated	RNAseq	0
rRNA 2'-O-methylation	Upregulated	Microarray	0
rRNA 2'-O-methylation	Upregulated	RNAseq	0
rRNA 3'-end processing	Upregulated	Microarray	0
rRNA 3'-end processing	Upregulated	RNAseq	0
rRNA 5'-end processing	Upregulated	Microarray	0
rRNA 5'-end processing	Upregulated	RNAseq	0
rRNA acetylation	Upregulated	Microarray	0
rRNA acetylation	Upregulated	RNAseq	0
rRNA acetylation involved in maturation of SSU-rRNA	Upregulated	Microarray	0
rRNA acetylation involved in maturation of SSU-rRNA	Upregulated	RNAseq	0
rRNA base methylation	Upregulated	Microarray	0
rRNA base methylation	Upregulated	RNAseq	0
rRNA catabolic process	Upregulated	Microarray	0
rRNA export from nucleus	Upregulated	Microarray	0
rRNA export from nucleus	Upregulated	RNAseq	0
rRNA import into mitochondrion	Upregulated	Microarray	0
rRNA import into mitochondrion	Upregulated	RNAseq	0
rRNA metabolic process	Upregulated	Microarray	0
rRNA metabolic process	Upregulated	RNAseq	0
rRNA methylation	Upregulated	RNAseq	0
rRNA modification	Upregulated	RNAseq	0
rRNA processing	Upregulated	Microarray	0
rRNA processing	Upregulated	RNAseq	0
rRNA pseudouridine synthesis	Upregulated	Microarray	0
rRNA pseudouridine synthesis	Upregulated	RNAseq	0
rRNA transcription	Upregulated	RNAseq	0
rRNA transport	Upregulated	Microarray	0
radial glia guided migration of Purkinje cell	Upregulated	Microarray	0
radial glia guided migration of Purkinje cell	Upregulated	RNAseq	0
radial glia guided migration of cerebellar granule cell	Upregulated	Microarray	0
radial glia guided migration of cerebellar granule cell	Upregulated	RNAseq	0
radial glia-guided pyramidal neuron migration	Upregulated	Microarray	0
radial glia-guided pyramidal neuron migration	Upregulated	RNAseq	0
radial glial cell differentiation	Upregulated	Microarray	0
radial glial cell differentiation	Upregulated	RNAseq	0
