Pathway	Direction	Technology	SquaredDeviation
spermidine transport	Downregulated	Microarray	0
spermidine transport	Downregulated	RNAseq	0
spermine acetylation	Downregulated	Microarray	0
spermine acetylation	Downregulated	RNAseq	0
spermine biosynthetic process	Downregulated	Microarray	0
spermine biosynthetic process	Downregulated	RNAseq	0
spermine catabolic process	Downregulated	Microarray	0
spermine catabolic process	Downregulated	RNAseq	0
spermine metabolic process	Downregulated	Microarray	0
spermine metabolic process	Downregulated	RNAseq	0
spermine transmembrane transport	Downregulated	Microarray	0
spermine transmembrane transport	Downregulated	RNAseq	0
spermine transport	Downregulated	Microarray	0
spermine transport	Downregulated	RNAseq	0
sphinganine biosynthetic process	Downregulated	Microarray	0
sphinganine biosynthetic process	Downregulated	RNAseq	0
sphinganine metabolic process	Downregulated	Microarray	0
sphinganine metabolic process	Downregulated	RNAseq	0
sphinganine-1-phosphate biosynthetic process	Downregulated	Microarray	0
sphinganine-1-phosphate biosynthetic process	Downregulated	RNAseq	0
sphinganine-1-phosphate metabolic process	Downregulated	Microarray	0
sphinganine-1-phosphate metabolic process	Downregulated	RNAseq	0
sphingoid biosynthetic process	Downregulated	Microarray	0
sphingoid catabolic process	Downregulated	Microarray	0
sphingoid catabolic process	Downregulated	RNAseq	0
sphingolipid translocation	Downregulated	Microarray	0
sphingolipid translocation	Downregulated	RNAseq	0
sphingomyelin biosynthetic process	Downregulated	RNAseq	0
sphingosine biosynthetic process	Downregulated	Microarray	0
spike train	Downregulated	Microarray	0
spike train	Downregulated	RNAseq	0
spinal cord anterior/posterior patterning	Downregulated	Microarray	0
spinal cord anterior/posterior patterning	Downregulated	RNAseq	0
spinal cord association neuron differentiation	Downregulated	Microarray	0
spinal cord association neuron differentiation	Downregulated	RNAseq	0
spinal cord development	Downregulated	RNAseq	0
spinal cord dorsal/ventral patterning	Downregulated	RNAseq	0
spinal cord interneuron axon guidance	Downregulated	Microarray	0
spinal cord interneuron axon guidance	Downregulated	RNAseq	0
spinal cord motor neuron cell fate specification	Downregulated	Microarray	0
spinal cord motor neuron cell fate specification	Downregulated	RNAseq	0
spinal cord motor neuron differentiation	Downregulated	Microarray	0
spinal cord motor neuron differentiation	Downregulated	RNAseq	0
spinal cord motor neuron migration	Downregulated	Microarray	0
spinal cord motor neuron migration	Downregulated	RNAseq	0
spinal cord oligodendrocyte cell differentiation	Downregulated	Microarray	0
spinal cord oligodendrocyte cell differentiation	Downregulated	RNAseq	0
spinal cord oligodendrocyte cell fate specification	Downregulated	Microarray	0
spinal cord oligodendrocyte cell fate specification	Downregulated	RNAseq	0
spinal cord patterning	Downregulated	RNAseq	0
spinal cord ventral commissure morphogenesis	Downregulated	Microarray	0
spinal cord ventral commissure morphogenesis	Downregulated	RNAseq	0
spindle assembly involved in female meiosis	Downregulated	RNAseq	0
spindle assembly involved in female meiosis I	Downregulated	Microarray	0
spindle assembly involved in female meiosis I	Downregulated	RNAseq	0
spindle disassembly	Downregulated	Microarray	0
spindle disassembly	Downregulated	RNAseq	0
spine apparatus assembly	Downregulated	Microarray	0
spine apparatus assembly	Downregulated	RNAseq	0
spleen development	Downregulated	Microarray	0
spleen development	Downregulated	RNAseq	0
spleen trabecula formation	Downregulated	Microarray	0
spleen trabecula formation	Downregulated	RNAseq	0
spliceosomal complex disassembly	Downregulated	Microarray	0
spliceosomal complex disassembly	Downregulated	RNAseq	0
spliceosomal conformational changes to generate catalytic conformation	Downregulated	Microarray	0
spliceosomal conformational changes to generate catalytic conformation	Downregulated	RNAseq	0
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	Downregulated	Microarray	0
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	Downregulated	RNAseq	0
spongiotrophoblast cell proliferation	Downregulated	Microarray	0
spongiotrophoblast cell proliferation	Downregulated	RNAseq	0
spongiotrophoblast layer development	Downregulated	Microarray	0
spongiotrophoblast layer development	Downregulated	RNAseq	0
spongiotrophoblast layer developmental growth	Downregulated	Microarray	0
spongiotrophoblast layer developmental growth	Downregulated	RNAseq	0
spontaneous exocytosis of neurotransmitter	Downregulated	Microarray	0
spontaneous exocytosis of neurotransmitter	Downregulated	RNAseq	0
spontaneous neurotransmitter secretion	Downregulated	Microarray	0
spontaneous neurotransmitter secretion	Downregulated	RNAseq	0
spontaneous synaptic transmission	Downregulated	Microarray	0
spontaneous synaptic transmission	Downregulated	RNAseq	0
sprouting of injured axon	Downregulated	Microarray	0
sprouting of injured axon	Downregulated	RNAseq	0
squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	Downregulated	Microarray	0
squamous basal epithelial stem cell differentiation involved in prostate gland acinus development	Downregulated	RNAseq	0
stabilization of membrane potential	Downregulated	RNAseq	0
starch catabolic process	Downregulated	Microarray	0
starch catabolic process	Downregulated	RNAseq	0
starch metabolic process	Downregulated	Microarray	0
starch metabolic process	Downregulated	RNAseq	0
startle response	Downregulated	Microarray	0
startle response	Downregulated	RNAseq	0
stem cell differentiation	Downregulated	Microarray	0
stem cell differentiation	Downregulated	RNAseq	0
stem cell division	Downregulated	Microarray	0
stem cell division	Downregulated	RNAseq	0
stem cell fate commitment	Downregulated	Microarray	0
stem cell fate commitment	Downregulated	RNAseq	0
stem cell fate specification	Downregulated	Microarray	0
stem cell fate specification	Downregulated	RNAseq	0
stereocilium maintenance	Downregulated	Microarray	0
stereocilium maintenance	Downregulated	RNAseq	0
steroid hormone biosynthetic process	Downregulated	RNAseq	0
steroid hormone receptor complex assembly	Downregulated	Microarray	0
steroid hormone receptor complex assembly	Downregulated	RNAseq	0
steroid hormone secretion	Downregulated	RNAseq	0
steroid metabolic process	Downregulated	Microarray	0
steroid metabolic process	Downregulated	RNAseq	0
sterol biosynthetic process	Downregulated	RNAseq	0
sterol catabolic process	Downregulated	RNAseq	0
sterol regulatory element binding protein cleavage	Downregulated	Microarray	0
sterol regulatory element binding protein cleavage	Downregulated	RNAseq	0
sterol transmembrane transport	Downregulated	Microarray	0
sterol transmembrane transport	Downregulated	RNAseq	0
stilbene catabolic process	Downregulated	Microarray	0
stilbene catabolic process	Downregulated	RNAseq	0
stilbene metabolic process	Downregulated	Microarray	0
stilbene metabolic process	Downregulated	RNAseq	0
stimulatory killer cell immunoglobulin-like receptor signaling pathway	Downregulated	Microarray	0
stimulatory killer cell immunoglobulin-like receptor signaling pathway	Downregulated	RNAseq	0
stomach development	Downregulated	Microarray	0
stomach development	Downregulated	RNAseq	0
stomach neuroendocrine cell differentiation	Downregulated	Microarray	0
stomach neuroendocrine cell differentiation	Downregulated	RNAseq	0
stomach pylorus smooth muscle contraction	Downregulated	Microarray	0
stomach pylorus smooth muscle contraction	Downregulated	RNAseq	0
stomach smooth muscle contraction	Downregulated	Microarray	0
stomach smooth muscle contraction	Downregulated	RNAseq	0
strand displacement	Downregulated	Microarray	0
strand displacement	Downregulated	RNAseq	0
strand invasion	Downregulated	Microarray	0
strand invasion	Downregulated	RNAseq	0
stress granule assembly	Downregulated	RNAseq	0
stress granule disassembly	Downregulated	Microarray	0
stress granule disassembly	Downregulated	RNAseq	0
stress response to acid chemical	Downregulated	Microarray	0
stress response to acid chemical	Downregulated	RNAseq	0
stress response to cadmium ion	Downregulated	Microarray	0
stress response to cadmium ion	Downregulated	RNAseq	0
stress response to copper ion	Downregulated	Microarray	0
stress response to copper ion	Downregulated	RNAseq	0
stress response to metal ion	Downregulated	RNAseq	0
stress response to zinc ion	Downregulated	Microarray	0
stress response to zinc ion	Downregulated	RNAseq	0
stress-activated MAPK cascade	Downregulated	Microarray	0
stress-activated MAPK cascade	Downregulated	RNAseq	0
stress-activated protein kinase signaling cascade	Downregulated	Microarray	0
stress-activated protein kinase signaling cascade	Downregulated	RNAseq	0
stress-induced mitochondrial fusion	Downregulated	Microarray	0
stress-induced mitochondrial fusion	Downregulated	RNAseq	0
stress-induced premature senescence	Downregulated	RNAseq	0
striatal medium spiny neuron differentiation	Downregulated	Microarray	0
striatal medium spiny neuron differentiation	Downregulated	RNAseq	0
striated muscle atrophy	Downregulated	Microarray	0
striated muscle cell apoptotic process	Downregulated	Microarray	0
striated muscle cell apoptotic process	Downregulated	RNAseq	0
striated muscle cell differentiation	Downregulated	Microarray	0
striated muscle cell differentiation	Downregulated	RNAseq	0
striated muscle cell proliferation	Downregulated	Microarray	0
striated muscle myosin thick filament assembly	Downregulated	Microarray	0
striated muscle myosin thick filament assembly	Downregulated	RNAseq	0
striated muscle tissue development	Downregulated	Microarray	0
striated muscle tissue development	Downregulated	RNAseq	0
striatum development	Downregulated	RNAseq	0
stromal-epithelial cell signaling involved in prostate gland development	Downregulated	Microarray	0
stromal-epithelial cell signaling involved in prostate gland development	Downregulated	RNAseq	0
submandibular salivary gland formation	Downregulated	Microarray	0
submandibular salivary gland formation	Downregulated	RNAseq	0
subpallium cell proliferation in forebrain	Downregulated	Microarray	0
subpallium cell proliferation in forebrain	Downregulated	RNAseq	0
subpallium development	Downregulated	RNAseq	0
subpallium neuron fate commitment	Downregulated	Microarray	0
subpallium neuron fate commitment	Downregulated	RNAseq	0
substance P catabolic process	Downregulated	Microarray	0
substance P catabolic process	Downregulated	RNAseq	0
substantia nigra development	Downregulated	Microarray	0
substantia nigra development	Downregulated	RNAseq	0
substantia propria of cornea development	Downregulated	Microarray	0
substantia propria of cornea development	Downregulated	RNAseq	0
substrate localization to autophagosome	Downregulated	Microarray	0
substrate localization to autophagosome	Downregulated	RNAseq	0
substrate-dependent cell migration, cell attachment to substrate	Downregulated	Microarray	0
substrate-dependent cell migration, cell attachment to substrate	Downregulated	RNAseq	0
substrate-dependent cell migration, cell extension	Downregulated	RNAseq	0
substrate-dependent cerebral cortex tangential migration	Downregulated	Microarray	0
substrate-dependent cerebral cortex tangential migration	Downregulated	RNAseq	0
substrate-independent telencephalic tangential interneuron migration	Downregulated	Microarray	0
substrate-independent telencephalic tangential interneuron migration	Downregulated	RNAseq	0
substrate-independent telencephalic tangential migration	Downregulated	Microarray	0
substrate-independent telencephalic tangential migration	Downregulated	RNAseq	0
subtelomeric heterochromatin formation	Downregulated	Microarray	0
subtelomeric heterochromatin formation	Downregulated	RNAseq	0
subthalamus development	Downregulated	Microarray	0
subthalamus development	Downregulated	RNAseq	0
succinate metabolic process	Downregulated	RNAseq	0
succinyl-CoA biosynthetic process	Downregulated	Microarray	0
succinyl-CoA biosynthetic process	Downregulated	RNAseq	0
succinyl-CoA catabolic process	Downregulated	Microarray	0
succinyl-CoA catabolic process	Downregulated	RNAseq	0
succinyl-CoA metabolic process	Downregulated	Microarray	0
succinyl-CoA metabolic process	Downregulated	RNAseq	0
succinyl-CoA pathway	Downregulated	Microarray	0
succinyl-CoA pathway	Downregulated	RNAseq	0
suckling behavior	Downregulated	Microarray	0
suckling behavior	Downregulated	RNAseq	0
sucrose biosynthetic process	Downregulated	Microarray	0
sucrose biosynthetic process	Downregulated	RNAseq	0
sucrose catabolic process	Downregulated	Microarray	0
sucrose catabolic process	Downregulated	RNAseq	0
sucrose metabolic process	Downregulated	Microarray	0
sucrose metabolic process	Downregulated	RNAseq	0
sucrose transport	Downregulated	Microarray	0
sucrose transport	Downregulated	RNAseq	0
sugar mediated signaling pathway	Downregulated	Microarray	0
sugar mediated signaling pathway	Downregulated	RNAseq	0
sulfate assimilation	Downregulated	Microarray	0
sulfate assimilation	Downregulated	RNAseq	0
sulfate transport	Downregulated	Microarray	0
sulfate transport	Downregulated	RNAseq	0
sulfide oxidation	Downregulated	Microarray	0
sulfide oxidation	Downregulated	RNAseq	0
sulfide oxidation, using sulfide:quinone oxidoreductase	Downregulated	Microarray	0
sulfide oxidation, using sulfide:quinone oxidoreductase	Downregulated	RNAseq	0
sulfur amino acid biosynthetic process	Downregulated	RNAseq	0
sulfur amino acid catabolic process	Downregulated	RNAseq	0
sulfur amino acid transport	Downregulated	Microarray	0
sulfur amino acid transport	Downregulated	RNAseq	0
sulfur compound metabolic process	Downregulated	Microarray	0
sulfur compound metabolic process	Downregulated	RNAseq	0
sulfur oxidation	Downregulated	Microarray	0
sulfur oxidation	Downregulated	RNAseq	0
superior olivary nucleus development	Downregulated	Microarray	0
superior olivary nucleus development	Downregulated	RNAseq	0
superior olivary nucleus maturation	Downregulated	Microarray	0
superior olivary nucleus maturation	Downregulated	RNAseq	0
superior temporal gyrus development	Downregulated	Microarray	0
superior temporal gyrus development	Downregulated	RNAseq	0
superoxide anion generation	Downregulated	RNAseq	0
suppression by symbiont of host apoptotic process	Downregulated	Microarray	0
suppression by symbiont of host apoptotic process	Downregulated	RNAseq	0
suppression by symbiont of host programmed cell death	Downregulated	Microarray	0
suppression by symbiont of host programmed cell death	Downregulated	RNAseq	0
suppression by virus of host apoptotic process	Downregulated	Microarray	0
suppression by virus of host apoptotic process	Downregulated	RNAseq	0
suppression by virus of host autophagy	Downregulated	Microarray	0
suppression by virus of host autophagy	Downregulated	RNAseq	0
suppression of host autophagy	Downregulated	Microarray	0
suppression of host autophagy	Downregulated	RNAseq	0
suppression of symbiont entry into host	Downregulated	Microarray	0
suppression of symbiont entry into host	Downregulated	RNAseq	0
supramolecular fiber organization	Downregulated	Microarray	0
supramolecular fiber organization	Downregulated	RNAseq	0
surfactant homeostasis	Downregulated	RNAseq	0
susceptibility to T cell mediated cytotoxicity	Downregulated	Microarray	0
susceptibility to T cell mediated cytotoxicity	Downregulated	RNAseq	0
susceptibility to natural killer cell mediated cytotoxicity	Downregulated	Microarray	0
susceptibility to natural killer cell mediated cytotoxicity	Downregulated	RNAseq	0
sweat gland development	Downregulated	Microarray	0
sweat gland development	Downregulated	RNAseq	0
swimming	Downregulated	Microarray	0
swimming	Downregulated	RNAseq	0
swimming behavior	Downregulated	Microarray	0
swimming behavior	Downregulated	RNAseq	0
symbiont intracellular protein transport in host	Downregulated	Microarray	0
symbiont intracellular protein transport in host	Downregulated	RNAseq	0
symmetric cell division	Downregulated	Microarray	0
symmetric cell division	Downregulated	RNAseq	0
sympathetic ganglion development	Downregulated	Microarray	0
sympathetic ganglion development	Downregulated	RNAseq	0
sympathetic nervous system development	Downregulated	RNAseq	0
sympathetic neuron axon guidance	Downregulated	Microarray	0
sympathetic neuron axon guidance	Downregulated	RNAseq	0
sympathetic neuron projection extension	Downregulated	Microarray	0
sympathetic neuron projection extension	Downregulated	RNAseq	0
sympathetic neuron projection guidance	Downregulated	Microarray	0
sympathetic neuron projection guidance	Downregulated	RNAseq	0
synapse assembly	Downregulated	RNAseq	0
synapse assembly involved in innervation	Downregulated	Microarray	0
synapse assembly involved in innervation	Downregulated	RNAseq	0
synapse maturation	Downregulated	Microarray	0
synapse maturation	Downregulated	RNAseq	0
synapse organization	Downregulated	Microarray	0
synapse organization	Downregulated	RNAseq	0
synaptic assembly at neuromuscular junction	Downregulated	Microarray	0
synaptic assembly at neuromuscular junction	Downregulated	RNAseq	0
synaptic membrane adhesion	Downregulated	Microarray	0
synaptic membrane adhesion	Downregulated	RNAseq	0
synaptic signaling	Downregulated	Microarray	0
synaptic signaling	Downregulated	RNAseq	0
synaptic signaling by nitric oxide	Downregulated	Microarray	0
synaptic signaling by nitric oxide	Downregulated	RNAseq	0
synaptic signaling via neuropeptide	Downregulated	Microarray	0
synaptic signaling via neuropeptide	Downregulated	RNAseq	0
synaptic target recognition	Downregulated	Microarray	0
synaptic target recognition	Downregulated	RNAseq	0
synaptic transmission involved in micturition	Downregulated	Microarray	0
synaptic transmission involved in micturition	Downregulated	RNAseq	0
synaptic transmission, GABAergic	Downregulated	RNAseq	0
synaptic transmission, dopaminergic	Downregulated	RNAseq	0
synaptic transmission, glutamatergic	Downregulated	Microarray	0
synaptic transmission, glutamatergic	Downregulated	RNAseq	0
synaptic transmission, glycinergic	Downregulated	Microarray	0
synaptic transmission, glycinergic	Downregulated	RNAseq	0
synaptic vesicle budding	Downregulated	Microarray	0
synaptic vesicle budding	Downregulated	RNAseq	0
synaptic vesicle budding from endosome	Downregulated	Microarray	0
synaptic vesicle budding from endosome	Downregulated	RNAseq	0
synaptic vesicle budding from presynaptic endocytic zone membrane	Downregulated	Microarray	0
synaptic vesicle budding from presynaptic endocytic zone membrane	Downregulated	RNAseq	0
synaptic vesicle clustering	Downregulated	Microarray	0
synaptic vesicle clustering	Downregulated	RNAseq	0
synaptic vesicle coating	Downregulated	Microarray	0
synaptic vesicle coating	Downregulated	RNAseq	0
synaptic vesicle cytoskeletal transport	Downregulated	Microarray	0
synaptic vesicle cytoskeletal transport	Downregulated	RNAseq	0
synaptic vesicle docking	Downregulated	Microarray	0
synaptic vesicle docking	Downregulated	RNAseq	0
synaptic vesicle endocytosis	Downregulated	RNAseq	0
synaptic vesicle endosomal processing	Downregulated	Microarray	0
synaptic vesicle endosomal processing	Downregulated	RNAseq	0
synaptic vesicle fusion to presynaptic active zone membrane	Downregulated	Microarray	0
synaptic vesicle fusion to presynaptic active zone membrane	Downregulated	RNAseq	0
synaptic vesicle localization	Downregulated	RNAseq	0
synaptic vesicle lumen acidification	Downregulated	Microarray	0
synaptic vesicle lumen acidification	Downregulated	RNAseq	0
synaptic vesicle maturation	Downregulated	Microarray	0
synaptic vesicle maturation	Downregulated	RNAseq	0
synaptic vesicle membrane organization	Downregulated	Microarray	0
synaptic vesicle membrane organization	Downregulated	RNAseq	0
synaptic vesicle priming	Downregulated	Microarray	0
synaptic vesicle priming	Downregulated	RNAseq	0
synaptic vesicle recycling	Downregulated	RNAseq	0
synaptic vesicle recycling via endosome	Downregulated	Microarray	0
synaptic vesicle recycling via endosome	Downregulated	RNAseq	0
synaptic vesicle targeting	Downregulated	Microarray	0
synaptic vesicle targeting	Downregulated	RNAseq	0
synaptic vesicle to endosome fusion	Downregulated	Microarray	0
synaptic vesicle to endosome fusion	Downregulated	RNAseq	0
synaptic vesicle transport	Downregulated	RNAseq	0
synaptic vesicle transport along microtubule	Downregulated	Microarray	0
synaptic vesicle transport along microtubule	Downregulated	RNAseq	0
synaptic vesicle uncoating	Downregulated	Microarray	0
synaptic vesicle uncoating	Downregulated	RNAseq	0
synaptonemal complex assembly	Downregulated	Microarray	0
synaptonemal complex disassembly	Downregulated	Microarray	0
synaptonemal complex disassembly	Downregulated	RNAseq	0
synaptonemal complex organization	Downregulated	Microarray	0
synchronous neurotransmitter secretion	Downregulated	Microarray	0
synchronous neurotransmitter secretion	Downregulated	RNAseq	0
syncytiotrophoblast cell differentiation involved in labyrinthine layer development	Downregulated	Microarray	0
syncytiotrophoblast cell differentiation involved in labyrinthine layer development	Downregulated	RNAseq	0
synoviocyte proliferation	Downregulated	Microarray	0
synoviocyte proliferation	Downregulated	RNAseq	0
system development	Downregulated	Microarray	0
system development	Downregulated	RNAseq	0
system process	Downregulated	Microarray	0
system process	Downregulated	RNAseq	0
t-SNARE clustering	Downregulated	Microarray	0
t-SNARE clustering	Downregulated	RNAseq	0
tRNA (guanine-N7)-methylation	Downregulated	Microarray	0
tRNA (guanine-N7)-methylation	Downregulated	RNAseq	0
tRNA 3'-end processing	Downregulated	RNAseq	0
tRNA 3'-terminal CCA addition	Downregulated	Microarray	0
tRNA 3'-terminal CCA addition	Downregulated	RNAseq	0
tRNA 3'-trailer cleavage	Downregulated	Microarray	0
tRNA 3'-trailer cleavage	Downregulated	RNAseq	0
tRNA 3'-trailer cleavage, endonucleolytic	Downregulated	Microarray	0
tRNA 3'-trailer cleavage, endonucleolytic	Downregulated	RNAseq	0
tRNA 5'-end processing	Downregulated	RNAseq	0
tRNA 5'-leader removal	Downregulated	Microarray	0
tRNA 5'-leader removal	Downregulated	RNAseq	0
tRNA C3-cytosine methylation	Downregulated	Microarray	0
tRNA C3-cytosine methylation	Downregulated	RNAseq	0
tRNA C5-cytosine methylation	Downregulated	Microarray	0
tRNA C5-cytosine methylation	Downregulated	RNAseq	0
tRNA N1-guanine methylation	Downregulated	Microarray	0
tRNA N1-guanine methylation	Downregulated	RNAseq	0
tRNA N2-guanine methylation	Downregulated	Microarray	0
tRNA N2-guanine methylation	Downregulated	RNAseq	0
tRNA acetylation	Downregulated	Microarray	0
tRNA acetylation	Downregulated	RNAseq	0
tRNA aminoacylation	Downregulated	RNAseq	0
tRNA aminoacylation for mitochondrial protein translation	Downregulated	Microarray	0
tRNA aminoacylation for mitochondrial protein translation	Downregulated	RNAseq	0
tRNA aminoacylation for protein translation	Downregulated	RNAseq	0
tRNA catabolic process	Downregulated	Microarray	0
tRNA demethylation	Downregulated	Microarray	0
tRNA demethylation	Downregulated	RNAseq	0
tRNA dihydrouridine synthesis	Downregulated	Microarray	0
tRNA dihydrouridine synthesis	Downregulated	RNAseq	0
tRNA exon ligation	Downregulated	Microarray	0
tRNA exon ligation	Downregulated	RNAseq	0
tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	Downregulated	Microarray	0
tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate	Downregulated	RNAseq	0
tRNA export from nucleus	Downregulated	Microarray	0
tRNA export from nucleus	Downregulated	RNAseq	0
tRNA import into mitochondrion	Downregulated	Microarray	0
tRNA import into mitochondrion	Downregulated	RNAseq	0
tRNA methylation	Downregulated	RNAseq	0
tRNA methylthiolation	Downregulated	Microarray	0
tRNA methylthiolation	Downregulated	RNAseq	0
tRNA nucleoside ribose methylation	Downregulated	Microarray	0
tRNA nucleoside ribose methylation	Downregulated	RNAseq	0
tRNA pseudouridine synthesis	Downregulated	Microarray	0
tRNA pseudouridine synthesis	Downregulated	RNAseq	0
tRNA re-export from nucleus	Downregulated	Microarray	0
tRNA re-export from nucleus	Downregulated	RNAseq	0
tRNA splicing, via endonucleolytic cleavage and ligation	Downregulated	RNAseq	0
tRNA stabilization	Downregulated	Microarray	0
tRNA stabilization	Downregulated	RNAseq	0
tRNA surveillance	Downregulated	Microarray	0
tRNA surveillance	Downregulated	RNAseq	0
tRNA thio-modification	Downregulated	Microarray	0
tRNA threonylcarbamoyladenosine modification	Downregulated	Microarray	0
tRNA transcription	Downregulated	Microarray	0
tRNA transcription	Downregulated	RNAseq	0
tRNA transcription by RNA polymerase III	Downregulated	Microarray	0
tRNA transcription by RNA polymerase III	Downregulated	RNAseq	0
tRNA transport	Downregulated	RNAseq	0
tRNA wobble adenosine to inosine editing	Downregulated	Microarray	0
tRNA wobble adenosine to inosine editing	Downregulated	RNAseq	0
tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	Downregulated	Microarray	0
tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	Downregulated	RNAseq	0
tRNA wobble base cytosine methylation	Downregulated	Microarray	0
tRNA wobble base cytosine methylation	Downregulated	RNAseq	0
tRNA wobble base modification	Downregulated	Microarray	0
tRNA wobble cytosine modification	Downregulated	Microarray	0
tRNA wobble cytosine modification	Downregulated	RNAseq	0
tRNA wobble position uridine thiolation	Downregulated	Microarray	0
tRNA wobble position uridine thiolation	Downregulated	RNAseq	0
tRNA wobble uridine modification	Downregulated	Microarray	0
tRNA-guanine transglycosylation	Downregulated	Microarray	0
tRNA-guanine transglycosylation	Downregulated	RNAseq	0
tRNA-type intron splice site recognition and cleavage	Downregulated	Microarray	0
tRNA-type intron splice site recognition and cleavage	Downregulated	RNAseq	0
tachykinin receptor signaling pathway	Downregulated	RNAseq	0
tangential migration from the subventricular zone to the olfactory bulb	Downregulated	Microarray	0
tangential migration from the subventricular zone to the olfactory bulb	Downregulated	RNAseq	0
tarsal gland development	Downregulated	Microarray	0
tarsal gland development	Downregulated	RNAseq	0
taste bud development	Downregulated	Microarray	0
taste bud development	Downregulated	RNAseq	0
taurine biosynthetic process	Downregulated	Microarray	0
taurine biosynthetic process	Downregulated	RNAseq	0
taurine metabolic process	Downregulated	RNAseq	0
taxis	Downregulated	Microarray	0
taxis	Downregulated	RNAseq	0
tear secretion	Downregulated	Microarray	0
tear secretion	Downregulated	RNAseq	0
telencephalon cell migration	Downregulated	Microarray	0
telencephalon development	Downregulated	Microarray	0
telencephalon development	Downregulated	RNAseq	0
telencephalon glial cell migration	Downregulated	Microarray	0
telencephalon glial cell migration	Downregulated	RNAseq	0
telencephalon regionalization	Downregulated	Microarray	0
telencephalon regionalization	Downregulated	RNAseq	0
telomerase RNA localization	Downregulated	Microarray	0
telomerase RNA localization	Downregulated	RNAseq	0
telomerase RNA localization to Cajal body	Downregulated	Microarray	0
telomerase RNA localization to Cajal body	Downregulated	RNAseq	0
telomerase RNA stabilization	Downregulated	Microarray	0
telomerase RNA stabilization	Downregulated	RNAseq	0
telomerase catalytic core complex assembly	Downregulated	Microarray	0
telomerase catalytic core complex assembly	Downregulated	RNAseq	0
telomerase holoenzyme complex assembly	Downregulated	Microarray	0
telomerase holoenzyme complex assembly	Downregulated	RNAseq	0
telomere assembly	Downregulated	Microarray	0
telomere assembly	Downregulated	RNAseq	0
telomere capping	Downregulated	Microarray	0
telomere formation via telomerase	Downregulated	Microarray	0
telomere formation via telomerase	Downregulated	RNAseq	0
telomere localization	Downregulated	Microarray	0
telomere localization	Downregulated	RNAseq	0
telomere maintenance in response to DNA damage	Downregulated	Microarray	0
telomere maintenance via base-excision repair	Downregulated	Microarray	0
telomere maintenance via base-excision repair	Downregulated	RNAseq	0
telomere maintenance via telomerase	Downregulated	Microarray	0
telomere maintenance via telomere lengthening	Downregulated	Microarray	0
telomere single strand break repair	Downregulated	Microarray	0
telomere single strand break repair	Downregulated	RNAseq	0
telomere tethering at nuclear periphery	Downregulated	Microarray	0
telomere tethering at nuclear periphery	Downregulated	RNAseq	0
telomeric 3' overhang formation	Downregulated	Microarray	0
telomeric 3' overhang formation	Downregulated	RNAseq	0
telomeric DNA-containing double minutes formation	Downregulated	Microarray	0
telomeric DNA-containing double minutes formation	Downregulated	RNAseq	0
telomeric loop formation	Downregulated	Microarray	0
telomeric loop formation	Downregulated	RNAseq	0
telomeric repeat-containing RNA transcription	Downregulated	Microarray	0
telomeric repeat-containing RNA transcription	Downregulated	RNAseq	0
telomeric repeat-containing RNA transcription by RNA polymerase II	Downregulated	Microarray	0
telomeric repeat-containing RNA transcription by RNA polymerase II	Downregulated	RNAseq	0
temperature homeostasis	Downregulated	Microarray	0
temperature homeostasis	Downregulated	RNAseq	0
tendon cell differentiation	Downregulated	Microarray	0
tendon cell differentiation	Downregulated	RNAseq	0
tendon development	Downregulated	Microarray	0
tendon development	Downregulated	RNAseq	0
tendon formation	Downregulated	Microarray	0
tendon formation	Downregulated	RNAseq	0
terminal button organization	Downregulated	Microarray	0
terminal button organization	Downregulated	RNAseq	0
terminal web assembly	Downregulated	Microarray	0
terminal web assembly	Downregulated	RNAseq	0
termination of RNA polymerase I transcription	Downregulated	Microarray	0
termination of RNA polymerase I transcription	Downregulated	RNAseq	0
termination of RNA polymerase II transcription	Downregulated	Microarray	0
termination of RNA polymerase II transcription, poly(A)-coupled	Downregulated	Microarray	0
termination of RNA polymerase II transcription, poly(A)-coupled	Downregulated	RNAseq	0
termination of RNA polymerase III transcription	Downregulated	Microarray	0
termination of RNA polymerase III transcription	Downregulated	RNAseq	0
termination of mitochondrial transcription	Downregulated	Microarray	0
termination of mitochondrial transcription	Downregulated	RNAseq	0
termination of signal transduction	Downregulated	Microarray	0
termination of signal transduction	Downregulated	RNAseq	0
terpene catabolic process	Downregulated	Microarray	0
terpene catabolic process	Downregulated	RNAseq	0
terpene metabolic process	Downregulated	Microarray	0
terpene metabolic process	Downregulated	RNAseq	0
terpenoid biosynthetic process	Downregulated	Microarray	0
terpenoid catabolic process	Downregulated	RNAseq	0
terpenoid transport	Downregulated	Microarray	0
terpenoid transport	Downregulated	RNAseq	0
tertiary alcohol biosynthetic process	Downregulated	Microarray	0
tertiary alcohol biosynthetic process	Downregulated	RNAseq	0
tertiary alcohol metabolic process	Downregulated	RNAseq	0
