GeneID	GSE139871_GPL10558_MTB_control_blood_monocyte_dn.tsv	GSE16250_GPL570_MTB_control_blood_PBMC_dn.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_dn.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_dn.tsv	GSE83456_GPL10558_EPTB_control_blood_dn.tsv	GSE83456_GPL10558_PTB_control_blood_dn.tsv
6992	0	-0.7271261495386804	-0.06367163685004423	-0.00978817714461222	-0.03917295889367356	0
6993	0	-0.5960129432084817	0	-1.1292388017931612	0	0
6996	0	0	0	-0.11473228196831614	-1.7549542615963525	-0.3817276478112037
6997	-0.11803608667143284	-0.9827816718627268	-0.05702961278868069	0	0	0
6998	0	-0.08223431635991751	-0.029353445267516265	0	-1.9494208007078275	0
6999	0	0	0	-0.05741708892844591	-4.26551621384761	-12.92520056488398
70	0	0	-0.33732143015017524	-0.10088825979998162	0	0
7001	-0.06904352132812142	-4.91252230037342	0	-0.19788219280095956	0	0
7003	-0.10509931203361889	-0.4401361284805073	-0.173337361719665	0	-0.18045900191756248	-0.7333948545935489
7004	0	-0.4110086586966965	-0.01069556063037736	-0.09712057998845032	-0.03917295889367356	0
7005	-0.16347957761761223	-0.18708656975101684	-4.641107366779739	0	-0.8592114022603669	0
7006	0	0	0	0	-0.03917295889367356	-0.33391646521149787
7007	0	-0.24730227174614583	0	-0.0104322520058302	-2.693524610355949	-1.4231340478964931
7008	0	0	-0.1265958140836667	0	-1.6417643313937171	-4.162283425384889
7009	-0.11087926469857157	0	0	0	-1.2222274660940768	-1.1652456715369184
701	-0.09938491720602471	-0.30905805987128243	0	0	-0.1458697300912715	-1.5281020033763064
7010	0	-0.16519265249470638	0	-1.024254625705516	0	0
7011	0	0	0	0	-0.03917295889367356	0
7012	0	0	0	-0.5541376896172188	-5.365165448818353	-0.5891590249101504
7013	-0.05008857896568153	0	-0.16964025432199836	0	-1.81894043921878	-5.851745449324792
7014	0	-12.917220222840063	-0.011764015141109918	0	0	0
7015	-0.13583530941819708	0	-0.00919492231121935	0	-2.0739607775022697	0
7016	0	0	-0.005273927725101657	-0.026342875267390983	-0.9448819673419996	-1.8317669420922191
7019	-0.010410330097819116	0	0	0	-1.7844234635994043	-1.7516617621438888
7020	-0.0429180947061748	-1.3975671870661084	0	0	0	0
7021	-0.1889044941555058	-2.052778027342402	0	-1.1538251598877407	-0.09615790319844064	-2.1051611840845266
7022	0	0	0	-0.060878641515985	-0.32517664340107855	-0.42991953853875375
7023	0	-0.2290938100998986	-0.007382229883214851	0	0	0
7024	-0.025745003244362102	-0.07848843503661157	-0.05220629471622768	0	0	-18.95413243957865
7025	-0.3326700405569616	-0.6127147051982169	0	0	-2.766763580353388	-1.083141972891012
7026	-0.041081299408720406	-0.3424395338899997	0	0	0	0
7027	0	0	-1.3989151823452488	-4.429184183995297	0	-0.20706111099454327
7029	0	0	-1.2062907949069976	0	0	0
7030	0	-0.09471912386069851	0	0	-0.06150111002747338	0
7031	-0.08380151981844852	-3.970325607059772	-0.4472217918466965	0	-0.012694754919829632	0
7032	-0.178639565910601	0	0	0	-0.743238219434974	0
7033	0	0	0	0	-2.0302170521715865	0
7035	-0.06459226187877835	-0.13296826027812525	0	-0.4177542200590423	-0.1053391047947907	0
7036	0	0	-0.009697284393890476	0	0	0
7037	0	0	-0.05074146789107292	-0.17838112342929402	0	0
7038	-0.13317961739106732	-3.991241787111324	-8.095198284645923	0	0	-5.243087975606703
7039	0	0	-0.7984872923490931	-6.607901576701246	-0.3233107462244703	0
7040	-0.06052803601027229	-1.6359202590911668	-0.6869735568909898	-6.927163963524453	-0.08118028044992465	0
7041	0	0	-0.09476297563986658	-2.722649159163636	0	0
7042	0	0	-0.3691069863931844	0	0	-1.7833144272276669
7043	0	-0.4537862768234482	-0.001785327151284738	-1.4014836943417968	-0.056881711063274665	0
7044	-0.16175206807524278	0	-6.255817589474354	0	0	0
7045	0	0	-0.09721319538836704	-0.06204395603092379	-11.675589484708254	-7.469026552609556
7046	0	0	0	-1.6160885158139635	0	0
7047	-1.1428826928023232	-5.319057701884844	-0.5591897613284035	0	-32.40338445595913	-25.980133057077644
7048	0	-0.1876364400143564	-0.5382934218318001	0	-0.03917295889367356	0
7049	-0.3720927793779565	0	0	-0.13810362562893874	-7.690513171572357	-4.637398306481435
705	-0.4963775895904958	-0.1179284458626229	-1.4302132523769373	0	-0.35115624106669774	-0.07565432118289406
7050	-0.1667377401505772	0	-0.037439421358695824	-0.15131181447556036	0	0
7051	0	0	-0.007088845827802476	0	-0.8250788981968429	-0.5441217074395828
7052	-0.11574291989016644	0	-0.032490348153616344	-0.012849677591768973	-0.13114487814942066	0
7053	-0.05364953999540259	0	0	0	-0.7407258504174615	-1.1024590353968893
7054	0	0	0	-0.1977303822236118	0	-6.261893200282304
7056	0	0	-0.0214279618175489	-0.06393330483632982	0	0
7057	-0.2367040418993656	0	-9.373773074160727	0	0	-0.3797242364751901
7058	-1.2650881486991477	0	-0.4074469418345048	0	-0.05000258930247081	-2.977282235384476
7059	0	0	-0.8527830827055176	0	-5.6369820907967005	-10.20552792452625
706	-0.15626682567914046	-0.31753728897776146	-0.026387557116834826	0	0	-0.3841645824653392
7060	0	0	0	0	-0.012060925966544955	-0.5628249719747285
7062	-0.06732899227872075	-0.05571322222202185	-1.7495049705901111	0	-0.03917295889367356	0
7064	-6.123259439698693	-0.048841501512598334	-0.04782800837498494	0	0	0
7066	-0.6775735057340597	0	-0.293275474053861	-0.1850826851614693	0	0
7067	0	-0.2826752463583767	0	0	-0.14022397984884227	0
7068	0	0	0	0	0	-0.05657478745356881
7069	-0.03510590740611073	0	0	-0.03350531440672405	0	0
7070	-0.146709277534961	0	0	-0.3076443697222322	0	-0.354574639481668
7071	0	-16.47057467801925	0	-0.2399891462937661	-0.19866449660718927	-1.147208393998847
7072	0	-1.0953424746252942	-3.654294354825352	0	-0.9877624174149976	-0.7663771224865814
7073	0	-1.369903631884215	0	-0.054426817116631554	0	0
7074	0	0	-1.2242659098335738	0	0	-0.299684569488065
7075	0	-0.29697230449523515	0	0	0	0
7076	-0.04699004619704941	-4.997695828240523	-0.0684774113341714	-8.670433165254426e-4	-5.0727146124958455	-0.8259089701233862
7077	-0.9296792541669276	-1.782942396685649	-0.09780198893489622	-0.2739311586597082	-2.5327124610960574	-2.7705901147417027
7078	0	-0.8460783032262209	-0.23480414036755493	0	-0.5304831209508665	0
7079	-0.23518937344761515	0	0	0	-0.44778232150564445	-1.8553927407441893
708	0	0	-0.030125194702230712	-0.1859714514538265	0	0
7080	-0.18611986663994884	0	0	0	-0.03917295889367356	0
7082	-0.03960237535722655	0	0	0	0	0
7083	-0.1478962094865115	0	-0.083872262842425	0	-0.3080259392678808	0
7084	-0.2856287668774501	-0.30445479923507474	-0.22941737550824604	-1.744205159626059	0	-2.298355007597129
7086	0	-16.257197905715728	0	0	-2.084923661160773	0
7087	-1.0587201023961867	0	-0.02958675275639236	0	-0.26466666560999563	0
7088	0	-0.030349580118345987	-1.248877446847711	0	0	-0.06107283692219889
7089	0	-2.545927060152859	0	-0.52747316404718525	-0.6446084727453976	-0.5784836130725208
7090	-0.08377113000591285	-0.06270068757595582	-0.024510298587526905	-0.005848246817370006	0	0
7091	-0.0925745326725762	0	0	-0.19939816581105563	0	0
7092	-4.585928377918272	0	0	0	-0.6652732497701075	-1.7170771086949157
7093	-0.008478665909896987	-2.063470911006751	-0.01409307220040562	-0.3313891930340433	0	0
7094	-0.4849509207936995	0	0	0	0	-1.3310886454803244
7095	-0.07640895690498128	0	-0.02285254963640418	0	0	0
7096	0	-0.04900685213281869	-0.026232717437642383	-0.1527015470463047	0	0
7097	0	0	0	-0.15150522336234237	-0.032315385880255953	0
7098	0	-0.36560463015802913	0	0	-0.2780905900470786	0
7099	0	-4.120881925908902	-0.1372409734805884	0	-0.8304228975887205	0
71	0	0	-0.30181234812223545	-0.04350496911438295	0	0
710	-13.700392247954936	0	-7.58758448130153	-1.2691550848646642	-0.22513001600065152	0
7100	0	-1.0462866671983906	-2.7235653338641246	-2.899657856621804	-0.03917295889367356	0
7101	-0.10555264472217908	-0.5973582097378993	0	-0.4966461672559137	-0.4581794203511511	-1.4684912470704308
7102	0	-0.8545239507075619	-1.2234476640582574	-0.04918352010659621	-0.4770354823653591	-0.9811974282155494
7103	0	-2.8678484392068366	-0.006121091952262847	-0.01449377633999832	0	-0.569083271125
7104	0	-0.7492092683965597	-0.025322160562241708	-0.19966031780701765	0	-4.222502366596172
7105	-0.3764427301809994	-0.6427208129690536	-6.688607565201645	0	0	0
7106	-0.1884623335357698	-12.576902329384955	0	-2.91725845192611	-1.5044930981293831	-3.214454048129408
7107	0	-0.06766492432958049	0	-0.0355246901842875	0	-1.2379314854660917
7108	-0.03974271135568219	0	0	0	-0.3890386641789589	-1.7580956869895907
7109	-0.03974271135568219	0	0	0	0	-0.22397077570584376
711	0	0	0	-0.382206537291844	-0.2080030160344908	0
7110	0	-0.3063628636518224	0	-4.576018189235521	-0.03917295889367356	0
7111	0	-1.2514606374252828	0	-0.023109339163261383	-1.017588736336438	0
7112	-0.2172904486559239	-0.01984651792062853	0	-0.07274755360039875	0	0
7113	0	-0.3125853242314811	0	-0.0959412282854093	-1.5693681698014004	-2.8425818314110955
7114	-0.060267371855515645	-3.269039273146655	-0.4679586041786489	-0.00931001118132746	-1.2554581870442776	-1.3952612884488524
7118	0	-1.0800117649368488	0	-2.797468016497868	0	0
712	-1.2662371386040778	-0.14232333627998736	-0.4377778928122376	-0.871998358312772	-0.19964716223521628	-0.07070495270291932
7122	-0.024565386435805556	0	0	0	-0.03917295889367356	0
7123	0	0	0	-4.813315273405306	-0.1756093961793621	0
7124	-0.008710481949223858	-0.8121609222894071	-0.03451294189248551	0	-1.7808213877034849	0
7125	-0.05154321674142802	-0.3914931858636464	-0.026632501918658888	0	-0.08617636054901001	0
7126	-1.4997014912619395	0	-0.027317659936200764	0	0	0
7127	0	-2.1746076010149484	0	-1.0432677206663148	-0.16361437647144528	-0.3947839148541192
7128	-0.0448574102054064	0	0	0	-0.01111005880183824	-0.09021052437095312
713	-0.01362990042282429	0	-0.007604172661399428	-0.08813873302089402	0	-0.5818438226529736
7130	-0.005705155431522779	0	-2.4216444500183227	0	-0.4369938506548656	-1.3638926627514172
7132	-0.014342767618380006	0	0	0	0	0
7133	0	0	-0.054885419962147006	-0.07209636166202471	-1.1038991659453012	-0.8852878216626996
7134	0	-0.32830865193035663	0	0	-0.03917295889367356	0
7135	-0.2096769512400014	0	0	0	-0.846518710856742	-0.054487443933058266
7136	0	0	-1.4770418847024631	-5.726231649094816	0	0
7137	0	-0.5902553959876885	0	-0.6274679259194166	-0.04736688419148516	-0.7397683225756704
7138	-0.0750755382292484	-0.31504886119712006	0	0	0	0
7139	0	-1.8459316838404185	0	0	-8.6554335119445	-3.662606192216512
7140	-0.28003416557452687	0	0	-0.8897845369016673	-0.03917295889367356	0
7141	-0.7268209678695561	0	0	-0.8885670855514238	-2.4607406026311125	-1.92140602205347
7142	-0.12414043339441064	-0.06550176864827416	0	-0.14843016223757033	-0.6773182879744839	-0.8199361936439418
7143	0	-0.8716302155665727	-2.438395307726597	-1.8086662208616548	-0.9638513505037318	-1.1883078695874258
7145	0	0	-0.7004664097420696	-0.6258791409481304	-1.158882037697311	-0.5699464778554718
7148	-0.08060396437106343	-1.5422025600689162	-0.35335301761407234	-0.5414503801645512	-0.6045919710063037	0
715	-0.06942399016117584	0	0	-0.2406322152537605	-0.1286322512787319	-0.24599923012736544
7150	0	0	-0.6875691996498109	0	0	0
7153	-7.410551138064273	-1.0056952893894555	-0.021119390539416083	0	-1.3682262128140108	-1.425566641843961
7155	-0.04611303369747809	-0.3630361808684486	0	0	0	0
7156	-0.28470446024030416	-0.3911508753007076	-0.023333196185846228	-0.04651669550628496	0	0
7157	-0.9070228906503076	-0.8542883395664619	0	-0.4456262961505551	-3.094069587444777	-1.131331617994602
7158	0	0	0	0	-0.02557339558573868	-0.46409536624262704
7159	-0.06622450908851596	-1.205703776112134	-0.020094984470407053	0	-2.001388076308788	-5.462473088874231
716	-0.7739060207592305	-4.424815492313925	-0.30064023235289383	-0.02067699455045729	-4.728794550888781	-1.8162384489032293
7161	0	0	0	-0.1413317948030537	-1.2441402308018172	-0.5871121070946835
7162	0	-0.025325895220952528	-0.5587983381947437	0	-2.339577192142878	0
7163	-1.2140908932278451	-1.2528014137835202	0	0	-0.645813295332601	0
7164	-1.939214551611704	0	0	0	0	0
7165	-0.2465802624737714	0	-0.737830516268311	0	0	-1.2940680653364665
7166	-0.31983025699189493	0	-1.700365696842157	-0.26694493259198726	-0.5478980164143408	-0.8455886904067822
7167	-1.247782847161318	-1.2982379696620825	0	0	-0.033231287066513904	0
7168	-0.1208536857339788	-1.3777765618851978	0	-7.801688318194167e-4	0	-0.33916513052947306
7169	-0.06960830571651544	-0.7964351217419743	0	0	-0.03917295889367356	0
717	0	0	-7.622015908407068	-18.640954626724312	-0.037904872457915184	0
7170	-0.2020315732008313	-0.6241800946726265	0	0	0	-1.1726986908618908
7171	-0.9449479545298916	-0.7459534690300105	-12.362060537803362	0	0	0
7172	0	-0.4095141113946044	0	0	-0.04768155573430621	0
7173	-0.12039178560960834	-0.44019316582289125	0	-9.78474537067838	-0.08387380453643178	-1.2668839717870273
7174	-0.10258386352738091	0	0	-10.922407604041103	-0.03917295889367356	0
7175	-0.08980441222128929	-0.5677309524168119	0	-8.223573708885418	0	0
7177	-0.07792135260234682	0	0	-0.2196833302891919	-0.07194631203972035	0
7178	0	0	0	0	0	-3.739711394763927
7179	0	0	0	0	-5.937984760441931	-3.527099515393218
718	-0.13945856853355765	-0.07124471351559292	0	0	0	0
7180	-0.792886830962129	0	0	0	0	0
7181	0	0	-0.025926012857867747	0	0	0
7182	0	-0.7344913135615474	0	0	-2.8126832483911945	-6.290418801931965
7184	0	-3.850510050810004	0	-0.15121806082371053	0	-0.5036416781488906
7185	-0.05613893927169977	0	0	0	-2.262935944520253	-2.2775532102826954
7186	-0.1685057946236879	-2.1054662673305624	0	-0.2628763424400099	0	-0.3879889274632428
7187	-1.058772246228972	-0.33873961035901345	-0.022033555006142347	-0.8928193200296164	-0.03917295889367356	0
7188	-0.03443656194683263	0	-0.6135729724945067	0	0	0
7189	-0.014492790091018504	-4.967554152846598	0	-1.0717624924703326	0	0
719	0	0	0	0	-1.3806480922024384	-2.0233560455867643
7190	-0.30891022317788575	-3.109215872032052	-2.3783070469388754	0	-3.1258349509334744	-4.584177844757836
72	0	-2.9440921387147063	-0.4589561044324193	0	-0.20921550705614236	0
720	-0.006475297628915286	-0.780165523093467	0	-0.2262402369482261	0	0
7200	0	0	0	-0.08198860331947316	0	0
7201	0	0	-4.851445619540829	0	0	0
7203	-0.04509140723581062	-1.4917998954270093	-0.16022893004149966	0	-0.03917295889367356	0
7204	-0.04999219469020559	-5.107450544673815	0	-0.6662786173950503	-2.893859579989119	-2.836175783715857
7205	-0.008341213461505292	0	0	0	0	-1.4422798544564095
721	-0.015576173492444724	-2.421389044202503	0	-0.21834929126419703	0	-0.35309446869245675
7216	-0.045737970605440166	-0.008229614862762191	0	0	0	0
722	0	-1.0190408447226869	-0.11336275296797638	-0.020220574659814028	0	-3.279211109888784
7220	0	-0.010313888568275198	-0.6219036887314646	0	-0.5981692460345769	-0.4450937504117252
7221	-0.1371033654821031	-0.17018695529025818	-0.7144831708121222	0	0	0
7222	-3.4854161884471395	0	0	-0.3933334882886379	0	0
7223	-1.8884603414346264	0	0	0	-0.12003763896664	-0.05534390837864489
7224	-0.09853346962925918	-0.6590373410709753	0	-0.2844026244061243	-0.24199514555188828	0
7225	-0.05398582648108896	-0.3059504271298529	0	0	-1.458995428705444	-0.7253967730654703
7226	-0.03463568814894291	-0.14002944565582898	-0.14772533512851105	-0.01990066835258708	0	0
7227	-3.2482902251609875	-0.06402809462117365	0	-0.16781089271108296	-1.120259700792965	-1.611468225533145
724	-5.342890597040406e-4	-0.13577512339879694	0	-0.1910226043363261	-0.859821083107525	-1.6000941451222763
7248	-0.2779353354055769	0	0	0	-6.077782779814703	-11.003537730202025
7249	-0.04758137214042164	-3.08889718013291	0	-1.6385102436430516	-3.424264516142788	-2.8232302225011185
725	-0.037556121876524906	0	0	-1.8759382792277384	0	0
7251	0	-0.20930413139369877	0	0	0	0
7252	0	-1.7429190100256733	0	0	-2.392953653217708	0
7253	0	-1.4949862020465414	0	0	0	0
7257	-0.05249282423865598	0	-0.15818171678558368	0	-0.9942700226925834	-1.8836696984389376
7258	0	-7.165138288888976	0	0	-0.03917295889367356	0
7259	0	0	0	0	-5.315021673437876	-2.688953060110713
726	0	-0.7806144373312094	-0.006497319943274071	-0.20581083793182087	0	0
7262	0	-0.6903754784962685	-0.05123590164930631	-0.007435966536546018	0	0
7263	0	-2.0280707279087675	0	-1.0149975207258617	-0.005518388437280031	0
7264	-0.0049026838155665775	-0.17941293801224178	-0.05965247271652366	0	0	-1.0124175661466763
7265	-0.10580490869202476	0	0	-0.5389428950578803	-10.202471194732604	-10.70033441831156
7266	-0.03631519348698945	-0.27821540423251045	0	-0.2086629865842372	0	0
7267	-0.1990214627461473	-0.06958329233810326	-1.2658489340850023	-0.06765251882463913	-0.4671151193134955	-1.294668396620469
7268	-0.03760159793337578	0	0	0	-0.26952466850041934	-0.31862617678652105
727	-0.02973352955587272	-0.11214883134105036	0	-4.184742929297919	-0.7492380834348606	-1.7791866310407332
7270	0	0	-0.5902082093663068	0	0	0
7272	-0.0012069219606239412	-0.2277776590558395	0	-0.3430470938879846	-0.2170538157897872	-0.4025985716784011
7273	0	0	0	0	-0.6411553367827549	-0.3550292929103622
7274	-0.0613790176882773	-0.10979502170358751	-0.137345496007231	0	0	0
7275	-0.2774372626531365	-0.06984022570354459	0	0	-1.8004357503960196	-1.6720223488401562
7276	-0.08556048645336634	0	0	-0.1903724905253132	0	0
7277	-0.43666117349878886	-2.6921648598834365	-0.012003009016369193	-1.756401807706915	-4.493597303556841	-0.5658839059647383
7278	0	0	0	-0.18419601305454736	-2.3999602139291936	-9.59343933690911
728	0	0	-2.002481441960956	-0.32068569368669664	0	-0.4105351304671205
7280	0	-0.7811615271323415	0	0	0	0
7283	0	0	-0.1619363006239416	-0.17710487160665944	0	0
7284	0	0	0	-0.0045633898965742326	-0.9338828669452957	0
7286	0	0	0	-1.5258991378294071	0	-1.576866386026073
7287	-0.12861026431579298	0	0	0	0	-1.0380080979334971
7288	-0.5259701547606828	0	-0.2967807638817065	0	0	-5.029251378118377
7289	0	-13.228298152544616	0	-0.6839292244583277	0	-0.6717439622897756
729	0	-0.19059266162624805	-0.6646378799497148	0	-0.4842064595031799	0
7290	0	0	-2.1859353799071624	0	0	-1.7352516349426432
7291	-0.21710719785734325	0	-0.012799052614186332	0	0	-5.8623950996325
7292	-19.371982539824387	-0.057283620252324766	-0.01963420730473181	0	0	-2.3117243278865747
7293	-0.18829049011001772	0	0	0	-0.1288196814148166	0
7294	-0.004041213274360134	-1.239198346356268	-0.026199379995043903	-0.13822592381182436	0	-0.12867940471284325
7295	-0.11897285961142784	-1.4013864542842032	-0.4580037886321358	-0.007872025474385425	0	-0.34752195308003164
7296	0	0	0	0	0	-0.4515047612726944
7297	0	-0.9362323808347917	0	0	0	0
7298	-0.18929154980503896	0	-4.088481330055048	-2.424457869454006	0	-1.9599829409385547
7299	0	-4.047209835390186	-0.976460937320291	0	-1.33903822313298	-2.374461731253404
730	-0.13383548122312172	0	-2.5672605946567986	0	-0.9758069480611816	-0.172294677124464
7301	-0.0237612850658922	0	0	0	-0.2914658319128016	0
7305	-0.1985898599285506	-1.5220259738216906	0	0	0	0
7306	-0.08345610720515648	-0.67558509270245	0	-0.4452869952349191	-2.202656030155429	-3.729552273587874
7307	0	-0.5698414916683614	-0.010560411553397958	-0.13448513952471874	0	0
731	-0.1288791917089951	0	-0.14035627797578198	-0.016690544537122015	-0.05785369706402377	0
7310	-0.1811398929055709	-0.0018762966091629416	0	0	0	0
7311	-1.0871384846622714	0	0	0	-0.03917295889367356	0
7314	-0.06876325908307274	0	-0.6910551340310522	0	-0.05780412372026067	-0.7218490328284597
7316	0	-0.038730408360874255	0	0	-0.03917295889367356	0
7317	0	-1.4686152652373767	0	-0.011223949617978422	-0.02111162815866474	0
7318	-0.09076956547115156	-1.7028193557541274	0	-1.3202034773314015	0	0
7319	-2.5486422944948703	0	0	0	0	0
732	-0.7438975195957447	0	0	-1.5886426768798758	-0.6159934090937835	-0.6989108833937574
7320	-0.524511141398686	-2.430479986685464	-0.0360041963885747	0	-0.1990000924895261	0
7321	0	0	0	-0.6420019124344667	0	0
7322	0	0	-1.023181746829124	-0.5915826691024035	0	0
7323	0	-0.8590253128215706	-0.04241022628204226	0	-2.341540423409116	-9.411044816370014
7324	0	-3.8051004824593457	-0.1599046427739419	-0.13820143192102008	0	-0.19180678391815864
7325	-0.07949216024820002	0	0	-0.38194089464566	0	0
7326	0	-0.8250185072686356	-0.03428249732196875	-0.6894747569322643	-0.1696959489429677	0
7327	-0.011547740116093969	-0.8539463896335204	0	-1.932493498855898	-0.4096351239826115	-2.41145894555992
7328	0	-0.2360809839210013	0	-1.8437263247469409	0	0
7329	-0.929699159716444	-1.1884902410628306	-0.010255438053074634	-1.1384903423888884	-0.03917295889367356	0
733	-0.3350991276720974	-0.9692183645163572	0	-0.11337282179400444	-0.09931152683324385	0
7332	0	-0.3532063141099208	0	-0.5611793117831642	0	-0.021752168387869864
7334	-0.11580317011526596	0	0	0	0	0
7335	0	-0.03795210883346967	0	-0.8451983963585019	0	-0.2225299975597751
7336	0	0	-0.007726034789445613	-0.266811350086536	-2.432233530271656	-4.006965933148825
7337	-0.07118122635521207	-0.6722276022004527	0	-0.012713821855098551	-0.2032562602717896	-2.40716075537694
734	-0.4341454535622405	0	-0.9762501293499124	0	0	0
7341	0	-0.13956074485007242	0	-0.5869637366899335	0	0
7342	0	-0.10605359700352388	0	0	-0.7648454300294754	-1.3312595879630704
7343	-0.3043644947410349	-0.07898611848694256	0	-0.10525615860213663	0	0
7345	-0.11903690916353156	0	0	0	-4.146038117024307	-1.4856883954690097
7347	-0.18174408927561067	0	0	-0.9904137308125804	-0.05132810218510908	0
7348	0	0	0	-2.3811532201679637	0	0
7349	-0.14003083714476405	-1.172887431342563	0	0	0	-1.5514385278517606
735	0	-0.30323254641199526	-3.5321350628424195	0	0	0
7350	-0.2031635287586977	0	-0.018243773352058623	0	-1.432567430111097	-2.765895080665313
7351	-0.008835186512964943	0	0	-0.4136652572334615	0	0
7352	-0.04824700358277845	0	0	-0.18428623883239137	-0.037904872457915184	0
7353	0	-0.13712880897596277	-0.008519902849225991	0	0	0
7355	0	-1.8628476755859855	-0.04751042922088347	-0.06230417445840414	0	-5.4966699638805805
7356	0	0	0	-0.12839357909592652	-3.255087211538477	-4.209760607955404
7357	-0.06239820799332674	-3.40323369211964	0	-0.08704099946549679	-0.03917295889367356	0
7358	-0.17597004660548904	0	0	0	-0.03917295889367356	-0.06716962122236758
7360	0	0	0	-0.18254699639120864	0	-1.2571843062903447
7363	-0.03874895856885645	0	0	0	-0.4093926771774077	-0.4174479792277754
7364	0	-0.2898667808917166	0	-0.2656667952054784	-0.2838782256764374	0
7365	-0.410415050703376	-1.5012183354928414	0	-1.409884818545648e-5	-2.3469176980309614	-3.027479878851359
7366	-0.11521763431946508	-10.921385494536931	0	-0.7447949455745329	-0.02240345836908686	0
7367	-0.2258322950159816	-1.577322378920796	-1.4037469295535183	0	-0.037904872457915184	0
7368	-0.04789042213172685	-0.19284736175672831	0	0	-0.09811279942886109	0
7369	0	0	0	-0.7620651400801666	-0.03218860497206033	0
7371	0	-1.1809201619475669	0	0	0	-0.16862709055316383
7372	-0.04837230868093546	-0.07298494014899692	0	0	-0.037904872457915184	0
7373	-1.5271233948075604	-15.778181595301088	0	-0.3104930447198032	-0.03917295889367356	0
7374	0	0	0	0	-0.6944980912384914	0
7375	-0.0768464003908614	0	0	0	-0.005274536975149013	0
7376	0	0	0	-0.05426743635969594	0	0
7378	0	0	0	-1.0153458800776731	-3.040269903764779	0
7379	-0.12861549842632114	-0.5138179010203205	0	0	-3.4922080291511124	-0.3530778842649207
738	-0.06711332333089204	-1.0033197259840143	-0.9550451361022168	-0.7822970310392956	-14.13153611935997	-24.98577345711385
7380	-0.08235475128863912	0	0	-0.3832827450818582	0	0
7381	-0.0034742451855124257	-1.8613545473221933	0	-0.4612220527798888	-13.604791848356715	-4.9545139235076405
7384	0	0	0	-0.12045976417051608	0	-1.158601826713043
7385	-0.007621390788018323	0	0	-0.12045976417051608	-0.2023681440946734	0
7386	0	-0.0687413601836504	0	0	0	0
7388	-0.05795814430630952	-1.2618334227344032	0	-0.07190371885072791	0	0
7389	-0.08352469622502254	0	0	-0.3916761622163097	-8.735599101004969	-5.9522626155776726
7390	-2.671463686763971	0	0	0	0	0
7391	-0.12920767455555804	-0.36152065313913306	0	-0.866278481021757	-0.5180602414680602	-0.6441737111084942
7392	-0.1726071763979456	0	-0.20919568602092584	-0.006666585334702324	-0.3974370120025612	-1.1487434618648944
7398	-0.017107248902750838	-0.029136132864331088	-0.2478333832213225	0	-0.3520278666396617	0
7399	0	-1.124459554363401	0	0	-0.03917295889367356	0
740	-0.05667578699335252	0	-5.492853295396092	-3.0001107835374707	0	-0.17560710301700233
7401	0	-0.05138375012491671	0	0	-1.1293239724253636	0
7402	-0.1741453713638128	0	-30.640076155636027	0	-1.090109317158637	-0.39895905497789297
7403	-0.09994772633410044	0	-49.106682586617545	0	0	-4.3422162045064265
7404	0	0	0	0	-1.1243381991573531	-1.5183293690847932
7405	0	0	0	0	-0.03917295889367356	0
7407	0	-0.4680626220737032	-0.8008758887160061	0	-11.829168210396642	0
7408	0	-0.08716358484028397	-3.4639109133134696	0	0	0
7409	-0.013073941072325068	-1.252324704202333	-7.479093856465454	0	0	0
741	-6.285299115471037	-2.336852355660416	-11.862544222816643	-3.387115347837465	-0.6608180505485814	0
7410	-0.008444269066287466	-0.3150810627568233	-4.067869812149384	0	0	-0.2392890638164805
7411	0	0	0	0	-0.654846119367817	-0.5618598448974299
7412	-0.15703397603089492	-0.4121520019669601	-4.359567512801547	0	-2.2395868807297856	-1.87811582720804
7414	0	0	-4.987371800352889	0	-0.03917295889367356	0
7415	0	-0.00945492249002762	0	-1.5660526679257671	-0.08473259214756945	-0.8561059122750414
7416	-0.01947597675644364	-0.3536581511100043	0	0	0	-0.7250639377713488
7417	-0.5249125087537201	-5.859507563365085	0	0	-0.4762373466558998	0
7419	-2.700921747737602	-1.3676933539386087	-0.01912871347039935	-0.6090208391576104	0	0
7421	-0.11520198761745554	-1.1871470953963492	0	-0.3238763793895396	-0.03262968633993513	0
7422	-2.876198365718455	-19.638519165856653	0	-0.1901232790044828	-5.4646965265677085	-4.016923313650292
7423	-14.324283299675855	0	-0.2333204346212674	-0.38148694168175856	-0.17397842538545205	-0.1202328271145806
7424	-0.04677748516810709	0	-0.3841546937349389	-0.4951319423363203	-0.025102479239041853	0
7425	-24.04463105898989	0	-0.5701290853861027	0	0	-0.03743329493123282
7428	0	0	0	-1.4033988511748523	0	0
7429	-20.0453208888679	-0.3666158180101165	-0.20173283110299867	0	-1.9597626784161672	-1.22310194748719
7430	-1.4543291795944628	0	0	-0.013153044743411058	-1.358674149505025	-1.172217883960326
7431	-4.188731290720806	-0.6730250937727309	-0.5293073647747639	0	0	0
7432	-4.773477489245863	0	0	0	-0.2563629349003249	0
7433	-2.473165438325193	0	-0.5296561575730405	0	-0.4295845367646138	0
7434	0	-1.646929584310027	-0.04783969872218874	0	-0.910805895726438	0
