Unnamed: 0	GSM3001089	GSM3001091	GSM3001092	GSM3001093	GSM3001094
ENSG00000184922	156	88	220	128	164
ENSG00000184923	124	121	247	162	209
ENSG00000184924	1984	1235	1710	1195	1185
ENSG00000184925	31	12	38	16	23
ENSG00000184933	34	12	51	14	17
ENSG00000184937	23	10	28	24	18
ENSG00000184939	3459	2636	2336	2023	1943
ENSG00000184949	243	97	200	132	133
ENSG00000184967	321	187	439	218	236
ENSG00000184979	833	541	43583	17693	19865
ENSG00000184983	1743	1237	1909	1344	1229
ENSG00000184984	80	20	69	39	27
ENSG00000184985	2	4	2	6	2
ENSG00000184986	135	68	94	60	70
ENSG00000184988	949	525	1802	938	1062
ENSG00000184990	4507	2211	4202	2172	2415
ENSG00000184992	1386	634	1232	447	461
ENSG00000184999	11	5	14	16	10
ENSG00000185000	847	447	772	439	451
ENSG00000185008	33	19	20	22	31
ENSG00000185009	8601	5942	8220	6229	6258
ENSG00000185010	2717	5792	1213	4755	4251
ENSG00000185013	85	25	75	25	45
ENSG00000185015	94	38	97	52	85
ENSG00000185019	1146	716	1276	781	850
ENSG00000185022	12054	11688	13281	18028	15943
ENSG00000185024	2167	1160	1999	1204	1235
ENSG00000185028	4	7	7	4	11
ENSG00000185033	414	197	372	240	257
ENSG00000185040	66	37	65	72	131
ENSG00000185043	3745	2255	3215	2053	2332
ENSG00000185046	90	46	78	49	53
ENSG00000185049	1460	956	1471	888	983
ENSG00000185055	60	47	54	36	54
UFD1-AS1	63	23	64	36	41
ENSG00000185070	149252	66358	75497	52254	49600
ENSG00000185085	2604	1679	2769	1731	1756
ENSG00000185088	24426	10181	21423	10847	11008
ENSG00000185090	169	91	132	89	73
ENSG00000185100	200	64	137	54	61
ENSG00000185101	308	107	477	474	469
ENSG00000185104	6597	4052	6345	3860	3889
ENSG00000185105	6	1	1	2	5
ENSG00000185112	24895	14170	25856	16242	15974
ENSG00000185115	77	48	62	64	42
ENSG00000185122	2149	1617	2250	1635	1859
ENSG00000185127	5159	3405	4563	3704	3590
ENSG00000185129	5787	2831	4586	3019	2752
ENSG00000185130	2327	681	4496	745	1073
ENSG00000185133	20	14	17	16	13
ENSG00000185155	81	31	66	36	40
ENSG00000185158	974	576	1121	766	847
ENSG00000185163	533	346	631	352	376
ENSG00000185164	19458	11974	22494	15325	16344
ENSG00000185176	4	8	10	8	9
ENSG00000185177	44	15	35	25	24
ENSG00000185187	2998	1916	2040	1906	1949
ENSG00000185189	4032	1979	3700	2186	2745
ENSG00000185201	15338	9205	34704	23196	24057
ENSG00000185203	2	7	23	1	4
ENSG00000185215	5505	2946	8766	7902	8007
ENSG00000185219	2786	1604	2471	1607	1664
ENSG00000185220	1199	754	994	842	802
ENSG00000185222	11257	5776	10005	6517	6098
ENSG00000185231	27	38	29	92	41
ENSG00000185236	1918	1254	1691	1092	1253
ENSG00000185238	1668	762	1847	862	911
ENSG00000185245	53	42	60	37	40
ENSG00000185246	5109	2254	5030	2929	3085
ENSG00000185250	85	53	80	52	56
ENSG00000185252	1272	883	968	806	795
ENSG00000185261	917	553	885	677	755
ENSG00000185262	1810	1217	2030	1515	1610
ENSG00000185267	52	30	38	35	23
ENSG00000185271	503	231	467	244	295
ENSG00000185274	6	4	4	11	3
ENSG00000185278	3581	1992	3156	2194	2135
ENSG00000185291	1023	673	1919	2543	2747
ENSG00000185298	1740	977	1950	1146	1172
ENSG00000185304	2319	1064	2130	1180	1080
ENSG00000185305	3088	1444	2349	1305	1451
ENSG00000185306	3	2	4	7	3
ENSG00000185313	1	3	1	2	1
ENSG00000185324	3710	1665	3186	1811	1980
ENSG00000185332	29	13	29	18	25
ENSG00000185338	2	5	284	166	160
ENSG00000185339	3501	2815	6248	4410	5054
ENSG00000185340	2542	2052	2064	1898	1982
ENSG00000185344	4218	2088	4598	2726	2649
ENSG00000185345	90	62	59	53	44
ENSG00000185347	716	260	875	216	273
ENSG00000185352	6	1	9	5	1
ENSG00000185359	6726	3899	8846	4574	5337
ENSG00000185361	14165	8196	11077	8774	8908
ENSG00000185372	13	13	40	30	27
ENSG00000185379	3278	1970	2857	1855	2039
ENSG00000185385	83	23	88	37	41
ENSG00000185386	4808	2911	3455	2693	2980
ENSG00000185404	2405	1276	4677	2327	2749
ENSG00000185414	5307	2893	3994	2262	2224
ENSG00000185418	1766	1287	989	922	982
ENSG00000185420	1319	861	1093	740	763
ENSG00000185432	7661	9763	7763	9263	8773
ENSG00000185436	11	4	25	11	14
ENSG00000185437	9	27	19	35	12
ENSG00000185442	4996	3339	3560	3442	3599
ENSG00000185453	191	154	288	161	161
ENSG00000185475	2472	1517	3377	2289	2194
ENSG00000185477	2245	320	1064	205	215
ENSG00000185480	1938	643	2388	476	622
ENSG00000185482	58	27	49	35	40
ENSG00000185483	18	11	30	4	7
ENSG00000185485	1441	843	1435	889	1177
ENSG00000185499	10	12	14	16	14
ENSG00000185504	4099	2532	3325	2331	2322
ENSG00000185507	840	386	18261	10071	10478
ENSG00000185513|	793	376	677	404	461
ENSG00000185515	2385	1539	2426	1547	1515
ENSG00000185518	1548	43	2094	91	110
ENSG00000185519	3	7	5	3	7
ENSG00000185522	78	62	84	50	77
ENSG00000185523	7	2	5	8	6
ENSG00000185527	186	253	163	242	245
ENSG00000185532	1073	319	601	270	276
ENSG00000185551	9926	8120	13076	9429	10322
ENSG00000185559	1	3	1	11	2
ENSG00000185561	747	371	617	392	319
ENSG00000185565	27	14	18	27	14
ENSG00000185567	5128	4510	3759	2556	3161
ENSG00000185585	399	375	173	169	182
ENSG00000185591	15548	9927	15420	9787	10570
ENSG00000185608	2347	1275	2991	1421	1528
ENSG00000185614	554	565	739	568	557
ENSG00000185615	4	6	10	9	10
ENSG00000185619	11862	6211	10464	6756	6942
ENSG00000185621	883	554	820	540	611
ENSG00000185624	109216	73757	102459	77090	80396
ENSG00000185627	13201	6548	14370	6397	7193
ENSG00000185630	6245	4410	4610	4007	4160
ENSG00000185633	17	9	22	19	11
ENSG00000185634	103	42	94	58	66
ENSG00000185641	13	7	15	2	10
ENSG00000185650	5812	7976	6777	7491	8300
ENSG00000185651	15453	7780	16659	8466	8764
ENSG00000185658	19615	9245	13905	9225	8871
ENSG00000185664	77	76	86	69	81
ENSG00000185666	178	122	130	133	136
ENSG00000185668	1	2	1	5	2
ENSG00000185669	142	74	85	61	70
ENSG00000185670	1037	608	951	673	667
ENSG00000185674	7	2	11	2	5
ENSG00000185684	518	262	472	291	324
ENSG00000185689	83	31	84	42	40
ENSG00000185697	447	111	516	101	119
ENSG00000185710	2147	514	1686	810	1134
ENSG00000185716	2337	1417	2309	1723	1793
ENSG00000185721	4620	2780	5386	3063	3235
ENSG00000185722	8082	3924	27402	13027	13802
ENSG00000185728	12045	6439	10699	6316	6441
ENSG00000185730	867	462	653	460	450
ENSG00000185736	15	13	19	32	35
ENSG00000185737	3149	2235	1990	2208	2269
ENSG00000185739	49	54	47	54	68
ENSG00000185742	5	4	3	7	4
ENSG00000185745	263	235	305778	126848	129546
ENSG00000185753	2457	1572	4240	2305	2439
ENSG00000185758	30	7	11	10	16
ENSG00000185760	49	11	36	23	27
ENSG00000185761	19	9	12	6	14
ENSG00000185774	12	2	17	11	3
ENSG00000185787	20216	14733	17189	10908	13625
ENSG00000185792	1	2	1	1	1
ENSG00000185798	783	503	767	464	493
ENSG00000185800	2204	1366	2231	1618	1785
ENSG00000185803	1863	845	2052	1110	1194
ENSG00000185808	1081	558	919	552	572
ENSG00000185811	110	23	122	44	53
ENSG00000185813	5499	3117	6139	3131	3473
ENSG00000185818	2	12	1	18	8
ENSG00000185823	99	30	90	39	71
ENSG00000185825	18605	11215	21348	13831	14081
ENSG00000185829	1977	876	1504	836	984
ENSG00000185837	11	14	11	5	8
ENSG00000185838	461	200	517	226	237
ENSG00000185839	6	6	19	9	11
ENSG00000185842	703	267	506	259	238
ENSG00000185860	6	10	6	6	4
ENSG00000185862	79	36	65	27	64
ENSG00000185864	1027	314	812	332	521
ENSG00000185869	587	311	537	320	299
ENSG00000185873	34	10	35	21	27
ENSG00000185875	514	384	435	309	308
ENSG00000185880	832	551	3595	2354	2434
ENSG00000185883	1849	1674	1886	1526	1692
ENSG00000185885	86	60	29995	7024	8226
ENSG00000185896	41258	26472	38484	28244	28318
ENSG00000185900	7375	4021	7793	4550	4875
ENSG00000185905	64	19	67	38	50
ENSG00000185909	5887	3753	4338	4271	4310
ENSG00000185915	5	4	7	8	11
ENSG00000185917	1218	581	1443	756	823
ENSG00000185920	1482	1236	938	830	1031
ENSG00000185924	103	94	21	58	62
ENSG00000185933	33	16	37	35	21
ENSG00000185942	1938	590	1863	811	911
ENSG00000185946	2543	1144	2170	1244	1311
ENSG00000185947	2882	1593	4364	2478	2351
ENSG00000185950	404	555	675	567	671
ENSG00000185955	53	78	44	61	70
ENSG00000185958	58	26	51	27	33
ENSG00000185960	99	33	104	53	69
ENSG00000185963	8780	4622	7512	4224	4375
ENSG00000185972	25	18	29	11	14
ENSG00000185973	1855	958	1781	899	871
ENSG00000185985	93	23	72	40	36
ENSG00000185988	29	13	35	16	14
ENSG00000185989	4174	2264	3373	2260	2387
ENSG00000186001	7702	4075	7017	4475	4579
ENSG00000186009	8	2	10	6	4
ENSG00000186010	8204	4954	7310	4835	5338
ENSG00000186017	766	516	805	558	542
ZNF225-AS1	340	123	311	183	191
ENSG00000186020	1250	744	1133	832	834
ENSG00000186026	617	330	558	459	503
ENSG00000186047	139	61	151	93	109
ENSG00000186056	168	88	151	96	109
ENSG00000186063	9337	6413	13102	8118	9241
ENSG00000186073	774	445	748	388	430
ENSG00000186075	42	13	30	18	27
ENSG00000186088	603	240	873	399	445
ENSG00000186094	68	19	33	15	15
ENSG00000186103	255	100	232	117	147
ENSG00000186104	804	508	702	530	536
ENSG00000186105	5093	3356	4623	3508	3313
ENSG00000186106	2117	1296	1678	1305	1188
ENSG00000186111	7718	6132	7809	6389	7486
ENSG00000186118	32	9	23	11	11
ENSG00000186130	2180	941	2228	1207	1131
ENSG00000186132	544	280	362	297	291
ENSG00000186136	4	3	6	2	3
ENSG00000186141	3828	2338	4388	2773	3005
ENSG00000186146	4	2	9	7	2
ENSG00000186148	331	93	216	79	108
ENSG00000186153	859	495	779	536	545
ENSG00000186162	623	333	650	442	469
ENSG00000186166	659	230	635	320	358
ENSG00000186174	887	659	1260	740	984
ENSG00000186184	8268	6228	6981	5366	5507
ENSG00000186185	1693	473	2462	316	541
ENSG00000186187	2222	1183	1862	1174	1235
ENSG00000186188	42	15	35	22	15
ENSG00000186193	1533	520	1841	285	404
ENSG00000186197	2	4	10	2	3
ENSG00000186204	10	2	17	14	9
ENSG00000186205	939	603	693	428	467
ENSG00000186222	582	414	568	472	439
ENSG00000186230	714	418	659	510	513
ENSG00000186231	10	1	17	5	5
ENSG00000186260	3670	2037	3171	1801	2033
ENSG00000186272	794	535	765	599	591
ENSG00000186280	46	27	96	25	29
ENSG00000186281	758	354	784	318	379
ENSG00000186283	2973	1787	3122	1958	1929
ENSG00000186288	16	4	9	5	5
ENSG00000186298	15342	9453	13316	7364	8040
ENSG00000186300	1496	894	1194	896	884
ENSG00000186310	74	38	35	16	22
ENSG00000186314	1338	691	2525	1218	1253
ENSG00000186318	4079	2917	3338	2554	2929
ENSG00000186326	35	34	15	21	19
ENSG00000186329	982	274	890	330	354
ENSG00000186334	32	18	12	8	10
ENSG00000186335	41	20	40	25	26
ENSG00000186340	5	12	3	8	3
ENSG00000186350	3600	4295	3304	3473	3895
ENSG00000186352	340	176	516	283	282
ENSG00000186364	312	197	219	124	149
ENSG00000186367	14	6	25	13	8
ENSG00000186376	2431	1321	2464	1679	1732
ENSG00000186377	1166	103	341	53	37
ENSG00000186395	568	328	469	255	263
ENSG00000186399	584	302	479	358	414
ENSG00000186407	10	4	6	22	13
ENSG00000186409	596	303	525	349	415
ENSG00000186416	1227	746	1263	785	784
ENSG00000186417	9	9	15	4	12
ENSG00000186432	14270	8222	15298	8930	8786
ENSG00000186439	5	3	4	8	4
ENSG00000186446	343	332	336	336	303
ENSG00000186448	885	631	1054	804	751
ENSG00000186451	41	42	21	29	23
ENSG00000186452	30	11	26	23	21
ENSG00000186453	15	25	34	28	23
ENSG00000186462	179	66	125	52	43
ENSG00000186468	99124	69363	78661	58474	59444
ENSG00000186469	3060	1409	2429	995	1127
ENSG00000186470	2685	2412	7996	6089	6308
ENSG00000186472	5025	2808	3693	2637	2604
ENSG00000186479	391	86	208	55	54
ENSG00000186480	3910	2245	11070	6817	6799
ENSG00000186487	172	81	172	126	119
ENSG00000186496	202	150	146	171	156
ENSG00000186501	2663	1551	2704	1914	1928
ENSG00000186509	4	1	1	8	5
ENSG00000186510	1	2	1	2	1
ENSG00000186513	1	3	2	3	2
ENSG00000186517	68	28	46	30	28
ENSG00000186522	18073	13052	15860	12261	12374
ENSG00000186523	226	146	170	139	119
ENSG00000186526	105	27	98	69	67
ENSG00000186529	40	13	46	26	26
ENSG00000186532	1779	1199	1613	1073	1150
ENSG00000186562	27	18	21	18	28
ENSG00000186564	26	10	18	12	19
ENSG00000186566	4574	2503	4514	2434	2814
ENSG00000186567	610	227	585	293	393
ENSG00000186575	18766	6712	14011	5682	6081
ENSG00000186577	1552	1022	1456	1151	1216
ENSG00000186583	1	3	2	6	1
ENSG00000186591	15527	8507	16898	8829	9837
ENSG00000186594	3622	1654	3538	2089	1716
ENSG00000186603	49	29	75	43	38
ENSG00000186615	572	247	404	236	247
ENSG00000186625	2196	1252	1644	948	1032
ENSG00000186628	130	65	126	104	103
ENSG00000186635	7212	4552	6647	4322	4717
ENSG00000186638	1049	363	1308	280	373
ENSG00000186642	30545	33537	23740	30381	31013
ENSG00000186648	9	4	8	9	7
ENSG00000186654	562	690	392	557	597
ENSG00000186660	13740	6656	13963	7045	7339
ENSG00000186665	3203	1407	1879	1030	1025
ENSG00000186666	603	311	551	279	331
ENSG00000186684	68	21	74	52	48
ENSG00000186687	1280	874	1055	780	751
ENSG00000186714	15	4	32	12	15
ENSG00000186716	19918	16633	17430	16677	17366
ENSG00000186723	251	101	241	116	149
ENSG00000186732	13	4	5	3	4
ENSG00000186765	35	9	18	14	26
ENSG00000186767	2990	2718	1783	2108	1927
ENSG00000186777	60	24	62	21	21
ENSG00000186787	664	428	469	395	397
ENSG00000186792	1111	1141	965	1537	1437
ENSG00000186806	67	32	315	120	157
ENSG00000186810	5	4	5	3	4
ENSG00000186812	2317	1679	1692	1627	1607
ENSG00000186814	2419	1466	2171	1539	1648
ENSG00000186815	1339	1204	1412	991	1260
ENSG00000186825	67	9	21	20	14
ENSG00000186827	650	248	525	479	469
ENSG00000186834	1754	1268	1670	924	1438
ENSG00000186838	3	2	6	6	2
ENSG00000186854	218	99	184	145	141
ENSG00000186862	100	46	97	61	82
ENSG00000186866	2668	1614	2458	1735	1958
ENSG00000186867	60	14	86	14	30
ENSG00000186868	29	22	36	34	9
ENSG00000186871	1211	343	1680	254	375
ENSG00000186889	233	179	143	134	127
ENSG00000186891	5	5	4	16	8
ENSG00000186907	26	24	1	16	13
ENSG00000186908	9707	6160	8338	6375	6211
ENSG00000186912	10	4	2	5	10
ENSG00000186918	4258	3169	2935	2680	2736
ENSG00000186919	155	99	177	106	96
ENSG00000186951	4105	3152	3190	3349	3239
ENSG00000186952	42	25	38	36	25
ENSG00000186973	4	5	2	5	1
ENSG00000186976	86	52	56	38	43
ENSG00000186994	9576	7013	9643	7968	7986
ENSG00000186998	987	812	599	965	919
ENSG00000187003	5	2	5	6	7
ENSG00000187010	862	485	714	511	645
ENSG00000187017	21	16	25	21	21
ENSG00000187021	7	3	4	3	13
ENSG00000187024	807	547	700	509	530
ENSG00000187033	3	2	2	1	2
ENSG00000187037	91	21	78	54	47
ENSG00000187045	23	16	30	19	13
ENSG00000187048	14	8	16	11	11
ENSG00000187049	1026	659	1002	762	753
ENSG00000187051	4588	2262	3800	2318	2310
ENSG00000187054	20	6	16	12	9
ENSG00000187066	106	66	147	87	97
ENSG00000187068	164	186	136	132	134
ENSG00000187079	12297	4504	18466	5791	6510
ENSG00000187091	1389	1326	1225	1398	1319
ENSG00000187097	2606	1743	2488	1715	1770
ENSG00000187098	809	658	367	441	411
ENSG00000187105	49	41	64	46	59
ENSG00000187109	53150	36774	31179	21032	23250
ENSG00000187118	1622	715	1758	918	975
ENSG00000187122	19	13	19	20	10
ENSG00000187123	3549	1786	1852	1476	1303
ENSG00000187134	3087	2141	5384	4567	4334
ENSG00000187144	35	12	40	33	31
ENSG00000187147	4434	2701	4377	3077	3144
ENSG00000187164	3734	1589	3596	1745	1970
ENSG00000187175	3	2	2	2	4
ENSG00000187185	19	10	26	12	31
ENSG00000187186	30	20	25	16	17
ENSG00000187187	478	271	420	330	297
ENSG00000187189	2818	1679	2496	1382	1593
ENSG00000187193	254	105	472	301	306
ENSG00000187210	5592	2555	5710	2776	2867
ENSG00000187229	76	10	95	16	29
ENSG00000187231	13662	5895	10611	5458	5632
ENSG00000187239	12440	8809	8097	6461	7202
ENSG00000187240	672	723	428	490	518
ENSG00000187243	1229	1093	679	816	849
ENSG00000187244	1847	1953	1187	1647	1675
ENSG00000187257	3205	1634	4059	2063	2215
ENSG00000187260	41	37	151	91	106
ENSG00000187266	1097	644	663	500	526
ENSG00000187268	27	9	28	13	11
ENSG00000187323	9	4	10	8	5
ENSG00000187325	5077	2149	3498	1621	1656
ENSG00000187372	431	285	201	240	232
ENSG00000187391	637	264	477	273	374
ENSG00000187398	31	10	30	11	8
ENSG00000187416	3	3	2	2	2
ENSG00000187446	19396	12370	12233	9115	9383
ENSG00000187474	77	16	47	29	25
ENSG00000187475	4	2	18	4	4
ENSG00000187479	148	162	364	852	782
ENSG00000187486	25	21	27	66	59
ENSG00000187492	14	2	13	5	6
ENSG00000187498	420893	185995	365281	202190	213460
ENSG00000187510	48	9	36	15	12
ENSG00000187513	14704	3256	2871	812	886
ENSG00000187514	112867	58123	104934	54464	55434
ENSG00000187522	1438	680	1660	786	738
ENSG00000187531	1408	771	1574	880	1086
ENSG00000187533	6	1	4	3	1
ENSG00000187535	1885	1170	1496	1035	1102
ENSG00000187546	634	348	633	352	342
ENSG00000187550	17	9	24	15	15
ENSG00000187553	469	161	326	192	172
ENSG00000187554	53	45	63	45	65
ENSG00000187555	7393	6676	6613	5713	6209
ENSG00000187556	45	15	26	16	14
ENSG00000187566	142	103	126	92	80
ENSG00000187583	54	25	281	112	111
ENSG00000187595	50	25	67	38	46
ENSG00000187601	1157	580	796	534	535
ENSG00000187605	2618	1878	1987	1637	1887
ENSG00000187607	3002	1752	2116	1587	1534
ENSG00000187608	2225	1427	300059	148734	156263
ENSG00000187609	1780	1101	1137	968	1016
ENSG00000187624	108	77	110	77	74
ENSG00000187626	695	530	732	599	594
ENSG00000187627	1942	840	1571	1163	1108
ENSG00000187630	1479	990	1376	938	1056
ENSG00000187634	2	5	5	11	5
ENSG00000187650	898	508	703	556	617
ENSG00000187664	19	12	25	17	11
ENSG00000187672	578	241	612	242	273
ENSG00000187676	8119	3165	5358	2677	2691
ENSG00000187678	592	569	1433	1166	1290
ENSG00000187688	3777	3044	5724	4029	4546
ENSG00000187699	417	149	288	129	118
ENSG00000187713	2479	1247	2401	1366	1345
ENSG00000187715	20	10	28	14	21
ENSG00000187720	16666	9676	16624	12059	13192
ENSG00000187730	46	41	39	47	41
ENSG00000187735	12802	6441	12714	6653	6611
ENSG00000187736	2680	1696	1916	1453	1430
ENSG00000187741	2301	883	3410	777	982
ENSG00000187742	6019	2973	5766	3761	3835
ENSG00000187753	19	6	14	12	9
ENSG00000187764	888	575	1585	944	1174
ENSG00000187772	5	3	6	5	3
ENSG00000187775	213	209	174	275	296
ENSG00000187778	6079	3262	5913	3474	3528
ENSG00000187783	2	1	3	4	5
ENSG00000187790	3064	1189	4143	1354	1550
ENSG00000187792	1153	722	1130	722	818
ENSG00000187796	42	17	44	19	27
ENSG00000187800	10390	7202	9708	6300	7516
ENSG00000187801	101	63	106	58	56
ENSG00000187815	398	225	404	271	299
ENSG00000187823	13	1	10	12	10
ENSG00000187824	614	494	609	440	506
ENSG00000187837	23206	11181	26841	9216	10774
ENSG00000187838	1497	1231	959	958	987
ENSG00000187840	2817	1324	3198	1268	1450
ENSG00000187848	6	1	12	14	13
ENSG00000187857	102	43	99	78	65
ENSG00000187860	285	172	273	185	232
ENSG00000187862	40	13	27	4	23
ENSG00000187866	2771	1496	2421	1538	1460
ENSG00000187889	49	27	40	42	34
ENSG00000187904	69	18	48	22	28
ENSG00000187905	133	51	146	83	76
ENSG00000187908	29	6	23	10	14
ENSG00000187912	47	19	61	36	41
ENSG00000187918	6	3	4	8	3
ENSG00000187922	2	7	7	10	5
ENSG00000187942	338	117	315	135	150
ENSG00000187944	26	20	50	12	33
ENSG00000187950	142	52	112	64	79
ENSG00000187951	26	112	260	272	265
ENSG00000187953	975	601	894	620	641
ENSG00000187954	3547	2107	3149	2145	2303
ENSG00000187955	9	12	20	21	22
ENSG00000187959	7	10	6	6	11
ENSG00000187961	656	242	624	312	369
ENSG00000187980	35	13	26	14	19
ENSG00000187984	67	56	72	41	23
ENSG00000187987	12	7	6	9	4
ENSG00000187994	677	511	496	437	440
ENSG00000187997	12	5	14	5	9
ENSG00000188000	106	45	109	43	53
ENSG00000188001	22	8	17	11	16
PDCD6P1	446	243	456	277	295
ENSG00000188004	18	2	7	1	20
ENSG00000188010	579	343	520	291	306
ENSG00000188015	14	18	31	33	37
ENSG00000188021	1980	1252	1914	1258	1286
ENSG00000188026	2007	1447	2067	1488	1661
ENSG00000188032	18	17	8	16	8
ENSG00000188033	1802	1214	1743	1206	1258
ENSG00000188038	6	7	6	6	4
ENSG00000188039	95	34	83	66	49
ENSG00000188042	737	894	851	986	1120
ENSG00000188050	72	21	73	25	26
ENSG00000188051	25	6	33	14	19
ENSG00000188060	264	205	124	148	146
ENSG00000188064	8	6	5	6	7
ENSG00000188070	1734	1494	929	993	1019
ENSG00000188089	5	8	13	8	4
ENSG00000188092	1680	862	2143	1152	1263
ENSG00000188095	6	2	9	6	1
ENSG00000188107	165	75	139	77	70
ENSG00000188112	252	117	290	153	197
ENSG00000188124	57	19	60	21	28
ENSG00000188130	6973	3879	5373	3703	3776
ENSG00000188152	189	86	207	85	138
ENSG00000188153	4096	4188	2878	3950	4022
ENSG00000188157	4567	3607	11919	8873	11522
ENSG00000188158	252	74	131	86	76
ENSG00000188162	2	4	1	13	7
ENSG00000188163	30	16	23	14	24
ENSG00000188167	1055	619	895	616	674
ENSG00000188171	1229	673	1100	766	753
ENSG00000188177	2159	1215	1371	984	1067
ENSG00000188186	4339	2943	3781	2750	2693
ENSG00000188191	3278	4038	2113	3361	3485
ENSG00000188199	136	86	166	101	147
ENSG00000188211	127	136	324	316	305
ENSG00000188215	9854	4786	12105	6771	6895
ENSG00000188219	247	61	77	44	51
ENSG00000188223	13	28	35	24	13
ENSG00000188227	583	313	463	314	335
ENSG00000188229	26236	11276	31595	9275	11847
ENSG00000188234	499	272	496	364	400
ENSG00000188242	903	545	652	470	483
ENSG00000188243	6936	3755	5275	3525	3445
ENSG00000188263	80	29	88	65	50
ENSG00000188266	406	273	464	226	272
ENSG00000188277	372	141	231	113	152
ENSG00000188282	1	1	72	12	21
ENSG00000188283	1385	808	1090	859	802
ENSG00000188290	599	288	5082	3415	3274
ENSG00000188295	792	610	697	630	567
ENSG00000188305	41	67	43	54	61
ENSG00000188306	7	9	22	21	18
ENSG00000188312	733	306	931	289	351
ENSG00000188313	15405	6337	57096	27660	27934
ENSG00000188315	473	268	590	289	364
ENSG00000188316	26	12	27	10	13
ENSG00000188321	1809	1078	1503	1148	1090
ENSG00000188322	35	42	85	51	66
ENSG00000188324	11	7	8	9	5
ENSG00000188338	9	8	4	7	6
ENSG00000188342	3199	1587	3305	1705	1704
ENSG00000188343	3314	1463	2297	1317	1254
ENSG00000188352	15495	9105	11286	7032	7501
ENSG00000188365	50	25	62	36	42
ENSG00000188368	163	72	162	75	87
ENSG00000188372	334	191	279	172	199
ENSG00000188375	10	5	12	10	11
ENSG00000188385	45	32	61	39	47
ENSG00000188386	1	1	1	2	1
ENSG00000188394	134	19	124	34	42
ENSG00000188396	71	31	76	64	66
ENSG00000188404	303	99	736	217	215
ENSG00000188419	5442	3143	4359	3536	3017
ENSG00000188428	2185	1492	1713	1368	1336
ENSG00000188451	79	23	62	30	41
ENSG00000188452	3	2	12	5	8
ENSG00000188467	14	2	5	5	2
ENSG00000188483	360	418	443	523	470
ENSG00000188486	3799	1255	4388	925	1152
ENSG00000188487	8	2	7	3	3
ENSG00000188488	9	5	3	9	6
ENSG00000188493	298	332	319	229	270
