Unnamed: 0	GSM2695725	GSM2695726	GSM2695727	GSM2695728	GSM2695729	GSM2695730	GSM2695731	GSM2695732	GSM2695733	GSM2695734	GSM2695735	GSM2695736	GSM2695737	GSM2695738
ENSG00000019169	4	11	34	20	0	4	18	24	2	3	10	4	0	4
ENSG00000019485	9	18	23	18	20	23	15	11	100	39	62	59	30	52
ENSG00000019549	14	27	14	5	13	17	3	8	17	2	13	13	4	9
ENSG00000019582	700	236	261	229	363	326	391	283	6410	2486	2536	2273	1426	1341
ENSG00000019995	322	346	356	343	409	396	382	384	1848	1058	856	551	494	491
ENSG00000020129	64	79	113	103	70	80	103	90	213	134	155	157	125	160
ENSG00000020181	31	85	193	234	18	39	265	307	217	127	466	72	49	248
ENSG00000020256	16	36	48	78	39	37	22	65	482	206	192	122	107	135
ENSG00000020426	194	222	258	367	131	263	317	369	545	316	538	322	412	516
ENSG00000020577	94	101	87	79	37	103	74	48	231	79	279	300	245	308
ENSG00000020633	279	202	137	95	572	366	130	115	2786	1459	920	3015	3166	859
ENSG00000020922	203	245	477	440	231	264	419	448	879	605	1296	461	335	812
ENSG00000021355	279	179	219	280	181	250	246	299	800	398	546	996	938	499
ENSG00000021574	266	326	279	378	330	378	271	375	783	465	426	263	309	287
ENSG00000021645	20	25	4	16	25	14	12	23	424	92	110	316	49	147
ENSG00000021762	79	78	182	214	36	64	221	259	672	219	1254	962	273	1244
ENSG00000021776	579	722	823	1093	577	831	943	1010	1254	743	1185	1206	867	1360
ENSG00000021826	8	6	16	14	10	11	21	11	49	20	49	31	11	36
ENSG00000022267	9	10	30	31	1	2	43	17	25	17	45	16	4	66
ENSG00000022277	686	836	1034	1425	746	1078	1162	1392	1947	1100	2645	1534	1314	3363
ENSG00000022355	2	10	19	8	4	2	14	9	5	2	0	7	5	10
ENSG00000022556	2	1	1	6	2	3	1	5	4	3	6	2	1	5
ENSG00000022567	64	70	83	138	71	71	103	144	528	335	475	231	163	270
ENSG00000022840	493	379	469	444	638	413	560	502	2859	1329	1595	1162	985	1258
ENSG00000022976	38	76	82	101	56	92	133	101	251	153	276	228	107	344
ENSG00000023041	432	329	575	625	354	461	679	686	1125	656	824	697	585	885
ENSG00000023171	214	111	185	212	145	186	282	250	996	592	772	684	774	350
ENSG00000023191	286	223	323	377	190	246	415	379	400	212	480	285	248	495
ENSG00000023228	445	564	616	744	380	568	835	899	574	342	664	589	364	812
ENSG00000023287	945	1133	1283	1692	1614	1337	982	1384	4644	4142	2488	1376	1445	1609
ENSG00000023318	1792	1118	962	1144	1228	1191	926	1208	6111	2469	3701	4212	3493	3363
ENSG00000023330	2116	3599	2489	3189	2420	4217	2692	3559	6097	2492	5366	6833	2764	8323
ENSG00000023445	396	430	284	112	792	902	163	96	2487	1355	318	3254	2677	725
ENSG00000023516	430	644	1035	858	698	717	700	733	2218	1462	1897	1687	951	2087
ENSG00000023572	136	146	196	174	107	158	180	180	228	150	219	196	147	313
ENSG00000023608	344	216	299	308	354	273	316	265	1478	820	756	713	387	610
ENSG00000023697	68	43	89	137	38	56	124	125	123	88	209	101	71	152
ENSG00000023734	277	325	467	496	223	320	498	451	537	448	1030	856	627	1338
ENSG00000023839	6	7	5	0	7	1	6	12	124	51	57	20	8	29
ENSG00000023892	351	359	814	949	223	365	877	973	2338	1876	5317	1730	888	3801
ENSG00000023902	679	409	357	242	534	621	264	292	2220	691	1206	1280	921	1197
ENSG00000023909	169	300	167	240	676	608	154	286	707	420	318	1003	928	374
ENSG00000024048	889	1203	1346	1835	1167	1490	1542	1743	4208	2704	2648	2084	1499	2527
ENSG00000024422	13	25	44	38	22	34	24	65	116	29	156	117	54	164
ENSG00000024526	7	41	130	115	14	46	211	87	8	3	53	13	3	41
ENSG00000024862	66	54	56	79	88	92	58	73	478	259	262	143	95	149
ENSG00000025039	214	203	190	255	417	272	297	191	2794	1794	953	577	422	293
ENSG00000025156	167	161	263	344	189	190	285	294	799	398	407	255	273	366
ENSG00000025293	213	261	381	360	313	281	364	336	1501	1018	1124	733	460	868
ENSG00000025423	5	13	11	7	7	6	14	19	39	17	66	13	2	40
ENSG00000025434	323	64	111	71	511	119	107	90	386	187	298	153	33	117
ENSG00000025708	1768	713	336	323	996	1053	276	582	2865	1710	464	1544	2078	531
ENSG00000025770	55	68	144	120	108	102	222	198	187	123	218	224	108	291
ENSG00000025772	283	124	194	206	163	191	221	196	783	329	363	529	333	492
ENSG00000025796	958	1257	1681	1973	928	1140	1206	1466	9823	5631	12908	5481	3230	8205
ENSG00000025800	340	409	536	607	438	435	583	567	916	553	629	481	508	671
ENSG00000026025	5467	2581	5598	4143	2642	2206	5867	3934	6753	1707	11183	9795	3210	9581
ENSG00000026036	24	22	15	24	8	17	28	11	100	57	70	145	74	139
ENSG00000026103	29	42	44	35	32	37	29	22	106	71	60	64	55	39
ENSG00000026297	314	237	481	488	237	241	566	523	1252	700	1851	931	292	1129
ENSG00000026508	1916	2952	3623	3250	4256	2932	2828	2186	10395	3791	10045	18349	8892	23774
ENSG00000026559	56	67	32	35	73	57	28	45	230	107	132	146	68	81
ENSG00000026652	520	489	380	346	1259	785	212	315	1402	746	604	1947	1631	1376
ENSG00000026751	489	247	37	32	1177	682	36	46	8245	3022	370	3294	4357	297
ENSG00000026950	75	41	44	21	91	60	68	59	1064	680	299	182	206	128
ENSG00000027001	54	41	74	90	48	59	93	90	123	77	157	85	14	107
ENSG00000027075	83	105	126	207	180	160	177	202	711	210	868	576	481	770
ENSG00000027697	1213	1707	6384	4178	1172	1475	6275	3238	3009	1886	5113	2200	1443	4389
ENSG00000027847	49	60	71	46	34	51	48	62	141	77	103	96	48	102
ENSG00000027869	16	8	8	6	12	21	10	7	183	116	35	130	172	24
ENSG00000028116	410	445	365	514	501	546	303	442	1305	690	632	817	790	616
ENSG00000028137	867	615	416	453	2002	825	428	361	4849	1432	1298	3304	1256	1068
ENSG00000028203	238	204	227	290	278	255	246	250	1163	583	540	592	353	644
ENSG00000028277	286	549	386	346	371	448	308	299	6653	4862	2940	3878	2150	3161
ENSG00000028310	487	769	888	1122	580	903	853	1134	1448	734	2019	1750	1734	2641
ENSG00000028528	337	379	462	558	406	573	471	502	1942	1126	2112	1393	1467	1725
ENSG00000028839	94	64	94	98	79	102	84	93	408	231	171	132	164	140
ENSG00000029153	431	221	299	231	187	278	392	232	887	283	470	558	477	444
ENSG00000029363	2790	3801	4725	5693	2645	4055	3256	4261	6586	3409	6185	5893	4917	7241
ENSG00000029364	452	504	602	666	389	482	688	651	1048	510	733	777	574	792
ENSG00000029534	7	4	2	15	2	8	10	5	9	8	53	15	3	71
ENSG00000029639	71	65	99	130	100	80	129	131	360	165	250	292	162	279
ENSG00000029725	1320	1364	1536	1857	1261	1838	1495	1811	4620	3341	3271	2422	2362	3374
ENSG00000029993	395	494	555	787	556	491	590	716	1524	941	1814	512	1029	887
ENSG00000030066	507	429	371	421	331	429	467	448	1303	601	606	913	727	886
ENSG00000030110	561	188	204	186	293	352	260	289	998	651	351	562	683	382
ENSG00000030582	1043	544	669	538	861	596	708	589	5247	2701	2307	2415	1198	1414
ENSG00000031003	433	654	802	995	561	775	776	881	3005	1373	2248	1544	1360	2854
ENSG00000031081	512	418	414	318	464	504	311	254	1410	361	331	2306	949	601
ENSG00000031691	37	63	129	167	42	65	141	127	201	116	359	93	74	215
ENSG00000031698	1337	1254	1929	1739	1175	1621	2016	2010	4352	2062	3950	2710	1902	3571
ENSG00000031823	163	144	196	242	171	186	226	276	1230	598	845	622	517	768
ENSG00000032219	342	464	587	772	397	533	366	543	3969	3402	2492	1069	1301	1619
ENSG00000032389	113	106	266	258	120	144	223	233	236	112	350	255	123	381
ENSG00000032444	178	212	362	336	280	166	473	505	694	416	1128	590	313	1045
ENSG00000032742	113	107	159	196	146	102	115	154	111	81	226	78	37	210
ENSG00000033011	108	123	145	146	72	105	176	169	224	108	248	129	93	242
ENSG00000033030	174	146	186	173	196	208	197	194	1210	668	398	459	414	371
ENSG00000033050	300	284	355	414	252	360	462	443	407	297	1015	449	379	764
ENSG00000033100	302	306	305	325	334	382	306	345	833	498	860	801	743	1013
ENSG00000033122	19	18	21	35	48	27	15	22	38	9	18	18	21	30
ENSG00000033170	976	886	1034	1300	769	1069	1234	1387	2897	1518	2642	1565	981	2291
ENSG00000033178	2182	920	998	1056	1518	1307	1093	961	1784	1084	946	1483	1516	1101
ENSG00000033327	246	389	347	561	453	423	344	519	4055	2470	2899	1229	912	1220
ENSG00000033627	343	597	425	671	391	519	481	731	1256	882	1720	1376	1139	1445
ENSG00000033800	366	454	479	567	435	469	354	387	1583	892	1136	1033	1066	1003
ENSG00000033867	3873	2004	3215	1672	1776	1427	2118	1636	503	323	590	306	124	721
ENSG00000034053	46	14	31	38	84	48	44	26	39	29	2	25	6	22
ENSG00000034152	110	97	91	68	242	108	90	100	1009	328	225	581	329	320
ENSG00000034510	17507	7076	11391	7695	4997	9917	12051	9929	27756	7199	25702	15458	12646	21007
ENSG00000034533	29	35	43	33	42	32	51	60	60	47	37	58	43	74
ENSG00000034677	1285	1229	1360	1261	893	1335	1298	1307	3897	1896	2232	3709	3866	3169
ENSG00000034693	112	86	74	62	56	100	91	95	375	125	100	295	233	143
ENSG00000034713	270	276	353	395	354	374	399	384	681	536	791	563	495	599
ENSG00000035115	72	98	106	121	64	113	93	107	296	128	176	230	139	286
ENSG00000035141	157	153	247	274	88	188	318	320	583	310	529	586	429	749
ENSG00000035403	723	604	1640	1686	362	532	1465	1723	1083	473	1786	721	626	2791
ENSG00000035499	22	31	173	156	27	38	220	180	22	6	188	21	5	127
ENSG00000035664	107	171	102	101	185	228	70	73	1193	393	746	773	529	612
ENSG00000035681	1232	1888	1299	1898	2152	2280	1231	1595	4554	2463	2653	3160	2761	2129
ENSG00000035687	643	487	642	470	485	493	737	556	1195	553	826	679	464	776
ENSG00000035720	135	36	4	6	20	47	11	6	494	216	43	520	971	130
ENSG00000035862	150	172	206	249	191	126	219	199	1995	1505	2227	976	491	1163
ENSG00000035928	471	537	708	986	393	692	854	930	2494	1320	2102	1298	764	1609
ENSG00000036054	811	759	773	1011	892	1082	615	889	1517	911	900	911	793	1085
ENSG00000036257	504	607	754	932	622	579	765	793	1394	1336	2092	1467	1296	2205
ENSG00000036530	48	121	100	135	107	104	60	62	100	86	82	90	77	93
ENSG00000036549	406	592	719	912	386	724	679	759	1523	1000	1131	684	691	957
ENSG00000036565	9	0	2	1	14	13	2	4	45	27	6	17	12	12
ENSG00000036672	201	156	165	160	163	119	139	131	759	179	572	315	200	652
ENSG00000036828	10	2	11	5	5	4	1	10	10	4	9	11	7	14
ENSG00000037042	34	39	51	78	31	43	34	60	598	256	409	275	133	364
ENSG00000037241	50	83	106	108	42	88	71	122	154	95	227	146	88	211
ENSG00000037474	1352	1505	1543	1564	1140	1632	1536	1776	3187	1485	3241	3113	2293	3566
ENSG00000037637	87	157	197	243	128	197	223	219	568	244	314	354	243	290
ENSG00000037749	166	164	255	198	165	224	224	228	482	326	301	215	232	225
ENSG00000037757	63	40	60	71	31	64	99	78	196	116	193	94	94	144
ENSG00000037897	101	52	31	50	43	75	38	69	113	76	56	131	134	161
ENSG00000038002	50	40	55	91	33	61	84	79	296	151	224	121	50	144
ENSG00000038210	805	662	773	780	313	653	698	814	823	396	523	802	818	698
ENSG00000038219	1089	1811	1752	2419	1569	2066	984	1530	9233	7615	5227	4173	3664	4641
ENSG00000038274	476	407	508	651	531	543	725	614	2773	1252	1525	747	711	979
ENSG00000038358	200	252	356	322	308	266	306	373	785	455	722	535	396	860
ENSG00000038382	3030	1513	1496	907	5457	2681	874	752	9863	3213	2699	5496	3199	2127
ENSG00000038427	16	15	124	41	2	3	82	43	96	11	137	114	43	72
ENSG00000038532	85	141	172	142	139	124	166	148	748	469	792	427	324	652
ENSG00000038945	6573	1759	2399	1209	1027	1439	1779	967	4728	748	1511	2887	1636	1349
ENSG00000039068	3	2	2	5	6	2	1	7	7	2	3	3	2	3
ENSG00000039123	813	944	1266	1576	698	1068	1029	1214	1514	1024	2376	1514	1058	2547
ENSG00000039139	1	8	25	2	6	5	7	4	16	3	6	16	6	13
ENSG00000039319	579	708	435	558	1392	1063	260	390	1838	986	606	1601	1000	524
ENSG00000039523	45	57	79	60	48	44	73	58	389	260	635	126	80	396
ENSG00000039560	1535	1220	794	551	2605	1456	430	413	4089	2258	1499	2140	324	742
ENSG00000039650	93	75	126	140	90	96	101	123	413	205	510	437	278	742
ENSG00000040199	96	83	128	99	89	102	106	116	267	149	133	119	76	124
ENSG00000040275	114	134	373	287	112	103	400	285	414	259	650	313	391	529
ENSG00000040341	214	322	469	681	219	365	438	495	795	553	1017	382	232	675
ENSG00000040487	52	43	62	81	47	63	62	87	263	203	107	161	115	120
ENSG00000040531	145	151	66	96	157	170	116	148	635	402	259	626	366	294
ENSG00000040608	4	3	2	7	6	4	6	5	101	56	36	31	36	26
ENSG00000040633	291	221	303	348	336	343	324	323	1362	770	979	450	604	782
ENSG00000040933	326	444	601	784	314	537	913	991	1028	685	1142	918	806	1628
ENSG00000041353	18	48	18	51	165	156	17	26	701	241	462	265	216	155
ENSG00000041357	2652	1586	1134	1326	899	1902	1156	1545	3822	3248	2605	3128	5194	2454
ENSG00000041515	9	9	4	7	3	7	11	10	12	3	4	6	4	8
ENSG00000041802	357	309	435	502	274	475	597	641	1420	705	1281	963	724	1395
ENSG00000041880	21	22	41	53	9	22	45	36	241	147	160	100	72	191
ENSG00000041982	8	32	63	21	3	29	42	38	44	10	494	229	32	671
ENSG00000041988	75	65	53	44	62	109	77	87	406	141	196	159	238	128
ENSG00000042062	6	8	7	4	13	4	7	5	9	10	1	8	7	3
ENSG00000042088	111	109	196	177	150	147	288	205	295	127	251	191	106	282
ENSG00000042286	96	80	68	80	277	146	69	91	682	324	396	279	287	239
ENSG00000042317	34	44	48	69	30	55	53	64	121	109	106	60	56	92
ENSG00000042429	293	297	305	345	307	365	339	325	666	421	335	340	385	311
ENSG00000042445	74	95	142	115	51	114	106	116	841	426	827	502	398	475
ENSG00000042493	1086	818	932	1430	749	1063	965	1393	6976	3314	4374	5315	3318	3668
ENSG00000042753	377	219	280	266	259	240	356	334	292	173	418	156	127	293
ENSG00000042832	18	27	21	23	37	44	36	36	85	45	55	78	46	78
ENSG00000042980	347	300	109	121	512	264	44	126	660	433	450	138	39	139
ENSG00000043039	4	5	4	2	5	4	4	1	1	1	2	3	1	5
ENSG00000043093	400	472	531	603	443	487	399	502	859	839	579	355	483	337
ENSG00000043143	212	127	124	103	127	158	141	155	1976	1404	763	496	530	337
ENSG00000043355	76	40	33	62	152	67	43	57	893	562	364	173	286	165
ENSG00000043462	702	612	478	741	598	594	421	559	5885	3411	2552	5919	4922	4085
ENSG00000043514	488	622	922	879	575	766	1075	986	1808	1581	1410	1454	1574	2138
ENSG00000043591	50	54	116	163	22	67	159	176	1456	620	1184	289	310	290
ENSG00000044090	146	193	150	263	127	184	145	260	647	292	530	520	302	507
ENSG00000044115	2396	1729	2137	2406	2272	2129	2487	2373	7342	2691	6094	5713	3122	7979
ENSG00000044446	28	32	35	49	32	22	55	58	144	90	149	121	79	152
ENSG00000044459	304	484	553	630	360	530	453	625	855	667	679	453	483	583
ENSG00000044574	8600	3997	3524	4234	4354	3406	3484	4675	28677	10348	16851	19355	4410	14341
ENSG00000046604	4	23	25	59	16	20	55	47	894	553	717	351	317	706
ENSG00000046647	54	78	111	88	60	65	66	95	133	64	126	170	103	177
ENSG00000046651	298	364	444	558	297	436	376	497	2394	1678	1809	1277	1444	1437
ENSG00000046653	21	34	20	40	29	34	47	34	65	30	33	44	42	51
ENSG00000047056	209	331	413	412	227	241	311	380	593	343	594	459	363	717
ENSG00000047188	185	282	263	285	160	255	227	313	507	316	535	581	294	709
ENSG00000047230	37	44	57	82	48	58	94	77	151	90	166	83	45	106
ENSG00000047249	1055	795	518	650	1604	1031	615	746	4300	1979	1416	3058	2514	1346
ENSG00000047315	1454	1481	1905	2060	1358	1788	2273	2282	3298	1840	3196	2867	2190	3349
ENSG00000047346	67	90	141	134	177	106	101	75	1296	900	640	325	343	493
ENSG00000047365	29	17	32	25	25	8	12	9	226	121	135	104	103	212
ENSG00000047410	1594	2424	2893	3569	1621	2890	2071	2899	8395	5705	8142	5195	3261	8125
ENSG00000047457	9	4	6	8	15	10	3	3	12	4	2	12	5	0
ENSG00000047578	133	86	167	147	182	117	171	141	490	254	493	290	200	410
ENSG00000047579	37	42	36	38	59	61	28	18	720	391	348	269	345	212
ENSG00000047597	59	134	217	239	25	91	268	226	110	70	428	110	49	454
ENSG00000047621	155	170	204	278	144	190	208	212	260	166	307	270	165	358
ENSG00000047634	8	6	4	6	29	5	6	4	65	25	10	35	23	11
ENSG00000047644	64	108	218	197	61	89	218	236	84	68	336	87	55	298
ENSG00000047648	28	9	38	20	21	30	10	14	20	7	59	31	12	97
ENSG00000047662	7	13	13	17	7	13	7	13	40	15	35	13	9	33
ENSG00000047849	234	370	513	342	373	310	438	342	2331	1079	1413	1940	1050	1411
ENSG00000047932	640	746	875	974	776	940	831	1075	2277	1410	1575	1288	1255	1594
ENSG00000047936	6	4	4	10	31	9	5	3	2	2	13	5	1	9
ENSG00000048028	39	48	57	45	65	73	76	70	402	256	149	234	146	95
ENSG00000048052	1131	1481	1768	1292	1023	1561	1742	1554	3425	1216	2106	1889	1680	3306
ENSG00000048140	130	103	147	139	62	85	170	140	302	169	401	276	101	626
ENSG00000048162	129	148	299	247	87	194	214	267	419	229	392	258	367	679
ENSG00000048342	117	236	159	321	114	131	113	314	25	33	35	33	34	48
ENSG00000048392	615	639	780	1013	861	849	682	759	1624	1118	1237	940	688	943
ENSG00000048405	223	246	364	371	273	353	334	375	838	539	368	376	443	394
ENSG00000048471	59	117	105	140	171	114	99	119	478	315	415	168	99	190
ENSG00000048540	4	3	1	7	1	1	1	4	7	1	1	0	5	3
ENSG00000048544	588	676	706	859	404	675	834	860	1063	787	1319	936	903	1397
ENSG00000048649	879	972	1210	1594	1064	1220	936	1127	6717	3873	4286	2838	2539	3308
ENSG00000048707	698	1253	1079	1264	1057	1005	957	1186	1478	614	1568	1139	569	1244
ENSG00000048740	833	1126	1093	2000	592	1097	1395	1640	4041	1978	3833	2942	2124	4843
ENSG00000048828	436	484	846	678	522	525	867	733	1895	1380	2435	1413	1150	2128
ENSG00000048991	119	202	214	221	170	128	192	184	1662	745	1495	949	643	1083
ENSG00000049089	709	1556	1762	1907	954	1510	1952	2161	11104	10377	11642	6433	4826	8966
ENSG00000049130	685	450	149	131	721	1021	92	149	1264	208	98	1075	1766	158
ENSG00000049167	105	181	191	224	121	171	139	248	160	97	151	120	106	177
ENSG00000049192	10	16	15	20	7	6	26	21	47	24	25	44	12	47
ENSG00000049239	133	228	275	260	161	145	231	215	878	384	862	924	311	732
ENSG00000049245	203	216	274	343	187	193	330	298	738	484	561	501	450	549
ENSG00000049246	7	14	19	11	13	5	22	18	64	34	41	26	20	20
ENSG00000049247	30	59	121	117	22	69	173	107	320	254	510	218	76	357
ENSG00000049249	98	96	117	39	110	152	164	49	456	150	170	543	253	155
ENSG00000049283	0	2	2	3	1	4	4	8	5	7	4	1	0	1
ENSG00000049323	3	4	16	14	11	1	8	5	31	2	34	19	5	47
ENSG00000049449	842	716	839	700	563	1114	863	789	3358	1740	1874	3693	2493	2284
ENSG00000049540	2	9	10	4	4	2	1	1	12	2	6	6	9	5
ENSG00000049541	85	82	143	134	67	53	166	190	159	61	207	139	70	253
ENSG00000049618	743	740	820	717	1366	831	563	579	4270	2497	2255	1464	1260	1476
ENSG00000049656	735	501	678	888	574	651	1017	1015	1384	1104	1930	1297	1146	2047
ENSG00000049759	338	166	205	260	656	205	185	264	425	291	281	291	163	169
ENSG00000049769	11	8	9	17	6	21	19	10	61	25	38	40	23	41
ENSG00000049860	1538	1093	899	1223	1012	1092	1215	1282	3224	2074	1862	2124	1005	1829
ENSG00000049883	51	60	99	116	44	62	117	125	200	143	219	111	81	192
ENSG00000050030	4	14	9	17	25	12	8	25	43	23	18	14	13	14
ENSG00000050130	196	158	221	227	187	189	250	252	370	298	331	328	309	345
ENSG00000050327	3	12	0	12	7	1	0	13	10	6	11	14	4	18
ENSG00000050344	254	210	140	104	86	173	110	100	1140	855	337	494	442	263
ENSG00000050393	284	238	297	340	169	282	381	393	701	459	888	458	334	606
ENSG00000050405	467	696	870	1150	273	690	852	1245	1212	339	1451	981	861	1900
ENSG00000050426	122	99	85	130	92	156	76	144	539	344	405	355	363	359
ENSG00000050438	142	85	99	73	225	147	97	80	780	342	253	614	385	232
ENSG00000050555	2	0	2	10	5	0	4	3	4	5	7	3	5	6
ENSG00000050628	5	18	8	13	16	13	7	12	18	3	10	25	32	26
ENSG00000050730	39	34	13	10	139	87	1	6	32	22	6	26	49	14
ENSG00000050748	194	237	358	408	174	240	481	411	1345	752	1683	706	366	1076
ENSG00000050767	34	68	100	72	57	49	75	88	1112	343	1846	503	60	693
ENSG00000050820	75	69	95	74	85	95	89	51	364	165	211	252	255	360
ENSG00000051009	51	75	121	147	67	53	125	136	245	120	258	177	83	338
ENSG00000051108	279	166	205	264	216	254	221	332	1434	611	455	711	381	230
ENSG00000051128	367	202	345	405	233	299	392	443	820	538	1052	514	426	944
ENSG00000051180	17	24	77	68	26	32	68	89	32	10	195	46	30	141
ENSG00000051341	81	142	465	360	164	220	509	421	160	121	641	132	58	362
ENSG00000051382	310	329	422	435	436	376	352	345	1813	1143	1013	714	496	777
ENSG00000051523	2603	1012	1538	1197	2012	1512	1624	1324	3406	1385	2897	2263	1478	2319
ENSG00000051596	171	160	353	346	149	238	558	445	427	201	636	251	132	491
ENSG00000051620	655	365	458	631	519	621	566	743	2320	1747	2347	922	977	1221
ENSG00000051825	208	241	450	426	234	312	513	464	478	375	555	280	194	523
ENSG00000052126	34	47	56	46	39	44	54	67	88	79	85	56	66	65
ENSG00000052344	3	1	1	2	13	5	11	6	2	3	1	5	0	2
ENSG00000052723	519	546	543	677	496	712	667	748	2279	1317	1314	1157	1026	1193
ENSG00000052749	506	466	727	700	344	571	686	891	946	532	1353	956	1138	1596
ENSG00000052795	1249	467	157	105	2470	897	90	83	4243	1535	385	1844	1711	180
ENSG00000052802	190	127	98	126	251	183	119	153	467	134	52	347	289	112
ENSG00000052841	627	980	1044	1240	474	855	1014	1339	2927	1457	2820	1557	1140	1630
ENSG00000052850	12	21	31	38	17	22	56	48	175	92	198	103	58	88
ENSG00000053254	163	554	421	658	210	378	352	647	1743	905	1591	1024	598	906
ENSG00000053328	4	9	16	10	9	13	1	6	4	1	3	5	6	3
ENSG00000053371	81	71	86	105	74	70	107	128	185	106	162	196	80	218
ENSG00000053372	233	224	384	378	226	289	435	385	698	233	372	488	414	683
ENSG00000053438	14	37	20	28	31	23	15	38	22	12	21	21	29	17
ENSG00000053501	51	67	60	119	40	67	56	83	353	91	252	234	127	300
ENSG00000053524	27	29	43	44	25	30	21	18	101	58	52	53	45	39
ENSG00000053702	4	5	4	1	0	3	2	1	3	1	3	4	2	6
ENSG00000053747	197	374	182	515	63	187	196	376	2471	966	1567	2078	901	2357
ENSG00000053770	186	192	227	226	254	282	225	266	464	366	348	425	425	457
ENSG00000053900	211	285	344	432	224	267	371	461	642	458	610	596	428	835
ENSG00000053918	10	9	22	40	1	1	18	35	214	143	414	52	9	106
ENSG00000054116	172	134	192	183	147	187	224	194	396	245	404	295	277	312
ENSG00000054118	1820	2287	2883	3115	1626	2641	2465	2771	6692	3336	5316	4154	3984	4852
ENSG00000054148	142	84	143	156	100	130	167	241	255	71	312	279	109	306
ENSG00000054219	99	124	305	292	51	80	204	168	665	390	475	340	83	416
ENSG00000054267	1736	1807	1610	1979	1841	2841	1209	1641	8894	6309	5047	4847	6130	4333
ENSG00000054277|	13	27	35	31	67	18	32	52	92	104	82	19	9	38
ENSG00000054282	53	116	98	83	75	83	74	115	429	152	191	299	122	211
ENSG00000054392	3	6	2	10	11	12	3	8	50	29	24	47	21	16
ENSG00000054523	855	644	541	514	1605	994	466	521	1638	1056	770	1026	1096	693
ENSG00000054598	49	17	12	13	25	18	22	22	109	81	59	59	89	44
ENSG00000054611	122	143	162	186	117	127	173	170	355	172	300	403	218	391
ENSG00000054654	6	16	13	23	20	26	30	31	63	24	89	26	17	35
ENSG00000054690	52	31	27	19	49	66	14	27	590	347	107	223	227	56
ENSG00000054793	864	1285	384	666	1382	1687	244	485	952	302	245	1857	507	1216
ENSG00000054965	134	228	275	263	170	202	228	271	675	373	813	614	427	713
ENSG00000054967	185	145	170	183	204	185	176	204	586	195	350	499	335	525
ENSG00000054983	135	183	268	270	125	142	286	286	293	238	535	304	195	373
ENSG00000055044	770	992	1245	1491	567	1143	997	1229	2728	2426	3011	2080	2335	3758
ENSG00000055070	450	419	519	607	388	465	529	594	1597	762	1603	1689	1380	1828
ENSG00000055118	1	4	4	3	9	0	0	1	12	4	3	3	5	6
ENSG00000055130	716	651	853	891	670	676	936	1077	1505	975	1168	1009	1132	1029
ENSG00000055147	174	195	218	296	116	235	187	242	507	319	458	321	206	397
ENSG00000055163	9	5	22	7	17	8	30	8	96	23	84	282	50	141
ENSG00000055208|	938	904	1047	1020	1432	1026	841	912	4442	2844	2690	2644	1910	2115
ENSG00000055211	226	265	260	300	233	187	275	249	619	459	692	315	205	522
ENSG00000055332	3885	3998	1284	1338	3281	4966	1497	2594	17758	8975	4272	13186	13173	4839
ENSG00000055483	76	143	160	129	211	162	177	147	1457	739	820	726	693	923
ENSG00000055609	1252	1668	1629	1823	1858	1622	1404	1521	4821	2940	3183	2007	1674	2351
ENSG00000055732	40	135	53	84	110	126	43	35	250	229	90	234	193	85
ENSG00000055813	53	69	9	7	192	143	15	15	119	25	21	139	67	28
