Unnamed: 0	GSM4455458	GSM4455459	GSM4455460	GSM4455461	GSM4455462	GSM4455463	GSM4455464	GSM4455465	GSM4455466
CDH1	5	67	27	77	52	108	254	96	78
MTREX	625	2121	1014	2390	1935	1692	1643	1285	1470
DNAH5	9	9	14	15	18	13	22	33	13
ZFYVE16	1903	1338	3260	1547	2010	890	1404	415	949
RIPOR1	490	3467	1013	2901	3307	2075	1993	883	2710
C6	0	0	0	0	0	0	1	0	1
RAI14	1	11	4	11	6	24	107	14	8
SOX30	5	10	1	14	3	11	10	2	6
PNKP	620	981	444	1376	1638	1870	1512	1698	1498
BEST2	3	8	4	13	11	19	20	21	19
PHLPP2	55	635	144	612	822	662	537	261	490
SPDL1	93	253	105	174	142	240	418	145	126
STAU2	1352	452	575	569	758	1140	684	586	886
SLC66A1	149	271	186	387	326	309	453	244	309
CTNS	302	278	308	329	362	495	834	300	514
RTN4R	1	3	2	8	7	46	20	30	20
PHF23	2651	708	1661	914	878	692	1717	515	589
CDH10	0	4	0	2	2	1	2	5	1
INPP4A	1763	2914	1249	4742	3147	5632	2515	1844	4168
RAB27B	142	261	140	396	222	1212	151	164	752
PSMA4	3566	3760	6405	2922	2625	2722	3808	2738	4236
MYO16	0	39	3	33	12	5	21	9	44
LSG1	311	1491	642	1808	1736	1807	1724	1013	1429
PARP3	47	380	118	231	246	478	1159	237	315
TNC	1	4	4	6	11	8	33	12	6
THAP3	103	186	83	227	240	234	371	385	145
RIPOR3	52	60	132	127	116	168	310	126	149
TDP1	183	763	290	916	498	912	1077	600	629
AIFM2	38	132	72	147	117	212	611	230	140
C2orf83	14	25	18	19	30	38	33	69	23
SPATA7	12	26	15	40	72	106	45	73	55
MED17	775	801	454	1358	1720	1111	1058	999	870
RETSAT	602	557	374	770	488	927	623	365	600
CAPG	8400	2475	1331	2781	1958	1284	2330	1652	3047
AP2S1	941	1038	917	1164	1366	1133	1037	2265	1625
USH2A	0	1	0	0	2	0	10	1	1
ZPBP	0	0	0	0	0	0	0	0	1
TG	72	58	119	89	134	52	8	15	22
ADAM28	88	1417	278	810	958	1328	1240	450	576
BARX2	8	8	25	7	29	14	23	47	17
DCUN1D1	1492	1689	1723	1782	1375	1307	1325	526	1104
JADE2	1235	4453	1268	6037	2748	5759	5014	2116	3686
ZIC2	0	0	0	1	0	1	1	0	0
LCP2	17639	15245	31200	11523	18981	11143	6498	4034	11846
TRIT1	46	313	80	423	236	444	387	242	365
ADRB1	1	10	3	67	19	68	11	27	36
GUCA2B	0	0	0	0	0	0	0	0	0
CUL7	242	306	100	223	387	723	810	390	309
CTNNA1	2676	4116	3420	4280	2167	2029	2682	842	4125
PHKA2	2438	986	950	1390	1542	1566	981	810	1311
CNTLN	358	343	283	238	422	262	297	363	477
EPHA3	8	1	3	2	1	1	12	10	2
HSPA5	168205	72869	17430	57447	43560	9453	35317	8550	9079
DSG2	5	38	15	32	36	30	304	63	55
GEMIN8	39	253	76	261	227	418	337	413	206
OFD1	508	1820	1066	2253	2272	2735	2170	2612	1619
GPM6B	12	21	44	109	113	62	48	49	79
MAGEC2	0	0	0	0	0	0	0	0	0
PREX2	5	8	1	6	7	3	11	17	5
WDR37	2745	1478	1713	2602	1869	1821	1104	736	1584
YTHDC2	1173	1980	1819	1891	2499	2176	1821	808	1629
CTPS2	49	95	69	151	176	282	191	120	189
ATP6V1H	1200	667	918	903	810	579	763	431	702
POLR2B	2599	4880	2454	5783	2937	3498	3615	1655	2811
FAM214A	1166	2637	1111	3104	2275	2655	1925	985	1489
ARAP2	3543	6398	7891	9208	4165	4345	3846	1576	3382
TPR	3405	7013	4548	7428	6912	6746	8093	3849	5063
CP	2	13	27	17	8	12	8	21	7
KATNIP	558	635	742	723	979	677	566	279	743
DTNBP1	898	577	756	506	495	732	958	624	827
XK	101	253	512	290	66	462	22	134	202
ANO2	1	10	33	3	0	9	0	3	5
C12orf4	634	491	1063	418	342	403	543	246	412
SCML1	46	796	651	780	1309	1103	1372	149	971
WWC3	1207	1942	1517	1657	2383	2902	2964	865	1987
ARHGAP6	46	127	178	178	60	454	31	82	239
FAM184B	4	6	32	41	15	27	41	16	26
MAP4	2910	2780	616	3026	2130	4095	5184	1747	3908
GOPC	356	902	271	937	813	1525	1599	651	1084
ROS1	5	6	8	8	18	15	31	75	12
USP28	196	702	331	1613	1119	2225	1030	723	1216
HDAC9	64	401	177	348	611	761	254	363	760
TSPAN17	348	769	1096	874	796	1131	1321	814	958
NOP16	50	314	127	244	278	372	537	333	282
CC2D2A	127	74	238	119	224	210	139	347	147
RRM2B	1255	1516	2787	1802	1431	767	1139	259	780
ZNF800	1974	2930	1428	2738	4359	2480	1932	637	1700
TNFRSF17	16	228	161	131	8	298	50	1376	76
SNX29	617	2022	650	2345	1773	1976	1050	926	1789
LMO3	1	0	0	0	6	2	15	12	1
MRPS10	577	1277	444	1082	621	894	1438	712	742
GUCA1A	2	5	1	6	10	6	11	34	9
RSF1	2087	3105	2301	3433	3907	4647	3875	5555	3375
VPS13D	941	2553	1658	3348	2491	3016	2374	1039	2321
CELF2	11992	8148	7309	10805	10177	15113	6489	5493	11368
FAM120A	5109	6405	2473	7560	6613	6102	4864	2531	7122
R3HDM1	451	1341	571	1510	1207	1486	1404	719	1175
COL9A2	213	201	35	272	359	539	543	332	475
KITLG	0	7	1	4	7	7	3	1	9
ERCC8	124	413	535	756	608	608	584	815	506
ADAMTS6	4	51	4	56	57	211	82	78	37
H6PD	2022	2962	2816	2636	1220	2762	4662	1172	2327
VAMP3	5214	3642	3827	2998	3712	1975	1604	941	3243
PER3	15	215	125	312	239	292	246	81	227
UTS2	0	8	0	13	386	35	7	39	306
TNFRSF9	52	523	237	293	385	232	939	231	218
EPN3	3	0	0	1	5	7	6	4	4
LTBP1	37	159	362	371	85	700	22	183	562
RCN1	111	916	219	392	768	652	2707	396	739
ELN	7	14	6	17	30	50	44	102	36
RFC2	491	559	295	613	548	499	779	563	508
ARID1B	1223	2863	1533	4446	3024	4605	3662	2262	3419
CLPTM1L	1403	2777	1361	2107	1695	2424	2516	2265	2120
NEDD4L	110	345	158	248	292	340	419	503	331
FOXP3	16	548	23	262	39	367	992	246	326
PPP1R3F	55	45	58	185	143	209	295	209	175
HEXB	3171	2825	3475	4726	4556	1901	2504	931	2973
PTCD2	33	180	48	208	147	424	385	214	205
NEXMIF	0	44	12	10	5	26	11	9	17
JKAMP	1646	1120	782	1101	438	829	1069	547	842
DKK3	1	34	1	93	52	88	119	17	13
ARHGEF5	162	82	117	155	77	40	55	76	30
NFE2L3	110	908	223	517	575	489	1363	299	770
MCUR1	147	641	389	729	481	1134	1004	868	1010
LIMA1	75	191	193	401	174	510	315	224	287
LETMD1	258	1075	623	1579	1342	2059	2346	1583	1225
SLC4A8	43	251	164	442	284	427	201	328	438
LAMC3	11	32	13	12	29	82	60	75	35
PTGER3	1	16	40	24	43	62	26	10	63
TNIP3	29	162	41	153	45	42	134	61	21
MAPK9	505	1178	868	1663	875	1402	1483	607	1100
COL23A1	9	26	20	25	17	16	31	27	17
BCAR1	0	2	0	0	0	0	10	3	6
FHIP1B	3326	1152	1835	1446	1864	1358	1077	727	1176
HERPUD1	9512	7386	2933	10961	8708	4170	6110	1998	4681
HOMER3	217	650	178	1024	692	328	118	451	637
RAD51	36	83	44	50	67	86	139	134	62
POLQ	59	111	55	66	55	65	135	97	58
PIK3CB	3282	1790	1844	1970	1414	1292	1313	511	1317
CYBA	18703	14312	14478	15322	14172	13232	7549	14218	14781
THOC3	44	237	58	216	245	506	611	267	395
HEBP2	3765	1695	1829	2731	2263	1852	1315	1119	1967
MPHOSPH9	173	1184	318	1427	1087	1616	1160	685	920
PLEKHA5	73	378	151	326	415	644	562	705	372
PRSS8	2	5	17	24	41	12	27	24	10
SIKE1	800	915	830	1284	1082	1155	1347	437	815
RRP12	3247	1460	1442	2299	5335	1317	898	1624	2042
FNIP2	364	1464	1093	1407	2090	756	1385	380	1194
MSMO1	1116	741	563	890	1913	549	1113	284	580
TTC17	1710	2078	1426	2576	2502	3730	3648	1662	2730
ALX4	0	2	1	4	1	7	3	0	3
FSTL4	8	9	93	10	7	26	12	13	22
FOXN3	2689	6606	4712	9051	3864	7846	5206	3191	7428
METTL24	6	16	7	12	23	16	18	22	18
AKR7A2	89	327	79	365	465	530	449	583	444
MRTO4	63	535	143	394	273	619	1037	805	414
NNAT	8	37	12	48	137	25	13	12	18
USE1	106	302	214	534	443	603	613	715	406
MCF2L2	52	167	141	153	201	198	222	227	154
NRIP2	4	141	22	146	83	231	132	120	154
LAMA3	1	4	1	0	2	4	21	4	1
AP5M1	1271	1159	607	1465	1205	1338	1613	566	962
ANAPC4	492	855	338	793	849	1656	1194	1046	1224
KCNQ1	927	1175	1222	1764	1713	783	310	390	1368
TRAPPC3	845	969	775	1096	927	1143	1582	873	1076
THRAP3	4932	6506	5469	6539	5231	5898	5612	3935	4864
PHPT1	70	418	154	406	453	575	787	589	448
ENTPD2	2	2	0	2	16	1	2	0	0
LY75	653	2390	2322	1882	1243	2972	5243	899	2616
ARID4B	7391	6920	13459	6977	12592	6771	7045	7140	5277
OPN3	342	148	112	303	258	473	347	238	536
SDCCAG8	239	135	176	243	455	271	402	415	350
PTPRN	2	23	27	18	9	43	0	42	20
HHAT	4	37	2	41	46	84	47	60	48
KIF1B	6612	1489	2522	1377	4057	1179	1432	708	1363
FOXC1	301	10	1	6	7	31	23	13	6
TBC1D22A	910	1092	1103	1330	1840	1912	1633	1377	1761
SYNE2	401	8367	1873	9752	5699	11987	10676	4344	6443
PLEKHH1	7	18	18	17	39	44	101	53	33
ATP9A	2208	197	526	214	179	615	151	91	193
SPO11	0	0	0	0	0	0	1	0	0
CBLN4	0	0	0	0	0	0	4	0	0
CHRDL2	0	0	0	0	1	0	0	1	0
FAM168A	1456	1266	1174	2671	2063	2206	1602	635	2557
RELT	3428	4574	3325	4829	9983	2697	1227	1265	5228
GALC	2020	2144	3547	2240	1489	1320	1228	682	1337
NOP58	412	3256	967	2661	4424	2786	3129	3185	1757
SZRD1	4222	7635	6381	6644	6970	5144	7885	2766	4925
KCNH2	4	35	11	36	33	70	24	70	61
CUL1	1037	2869	1571	2444	2513	2624	4575	1443	4057
FAM114A2	496	428	288	330	227	603	797	304	453
CYFIP2	7992	7224	3928	10410	7012	13565	9582	6738	8164
TAB2	5273	10223	9223	8999	8029	6949	8161	2177	5333
GINM1	911	1435	1223	1212	1774	928	1226	613	865
EIF2AK2	7301	4245	4714	5822	4941	2588	2797	1941	7898
USP36	286	5545	895	5778	6489	4333	3175	3014	2835
KMT2C	3347	7724	5096	9185	9185	6265	4504	3428	5101
MCOLN3	6	26	19	41	28	30	72	55	29
CCDC85A	0	0	0	0	0	0	2	0	0
PUM2	2638	5559	4573	7162	5106	7069	6449	2881	4889
MRPL43	218	624	260	736	573	834	961	653	628
ITIH4	742	194	193	197	381	292	460	446	376
ITIH1	2	8	3	15	14	18	147	12	25
HPF1	400	240	110	247	132	320	345	213	215
ZFR	2888	3701	1809	4058	3906	3075	2821	1573	2705
ZNF280C	46	180	20	207	170	227	204	95	124
NPFFR2	1	4	1	0	1	3	3	13	6
PHF21B	0	0	0	3	0	0	1	0	0
TRAF1	787	2031	2825	2585	3488	3197	9540	1380	1691
RC3H2	1340	3926	3495	4694	2702	2765	2529	1026	2499
KIFC1	0	0	0	0	0	0	0	0	0
IL17RB	26	82	51	58	37	78	189	30	92
TRAF3IP2	249	810	928	692	649	723	936	953	431
GYG2	0	3	0	2	1	3	1	4	2
DCBLD2	57	33	102	75	154	119	132	80	82
SERPINB3	0	0	0	0	0	0	0	0	0
SOAT1	913	1784	1131	2439	2394	2126	2404	850	2427
PKP2	340	78	75	56	132	112	66	110	112
MSH4	2	7	1	4	1	15	4	5	4
F7	0	0	1	1	2	2	8	2	2
GDI2	13071	8819	7567	8924	9981	8014	8351	4734	8653
PRDM1	2735	4949	2870	3579	2703	4292	2397	2088	3970
ATG5	1082	1125	1130	1230	1565	1136	1257	644	933
TMCC3	2381	1087	2025	1602	1937	527	720	182	488
PITHD1	587	1440	945	2855	2226	1257	1752	930	1019
MTA3	92	327	152	443	368	843	706	440	417
USP13	49	295	101	233	399	652	343	618	421
ATP11B	31050	6655	15856	8139	7517	4532	3637	1417	3519
LAMC2	10	15	20	16	19	23	33	36	30
CDK14	1434	606	449	245	375	341	394	197	212
SEC61A1	5570	8844	3720	7973	6119	5850	13006	5552	5284
PPP1R12A	8805	4427	6729	4949	6674	5992	4731	5723	4788
RASGRF1	4	51	8	14	4	36	105	36	67
CAMK2B	4	10	7	14	16	16	58	23	12
CROCC	54	566	128	1064	864	1539	1101	958	1203
POLR3E	182	2024	719	3324	2228	1663	1291	711	1032
ATP2B4	3878	3066	1713	5535	3198	9006	5802	2265	5406
ZC3H11A	3836	6124	8066	6837	7220	7648	8446	2591	5760
RIOK2	345	531	155	540	927	604	833	272	396
YIPF1	2913	621	605	565	734	547	695	459	591
NDC1	97	409	190	436	303	547	853	369	439
DGKG	77	103	130	160	287	208	72	80	320
FLYWCH1	525	755	431	1794	1062	2573	2218	1745	2215
UNKL	692	659	507	1207	914	1001	922	322	609
TBXAS1	14313	2823	5449	3880	3898	1484	403	929	3079
PARP12	1735	2433	2040	2207	3109	3220	5235	2221	5613
ALDH18A1	95	494	136	430	315	931	1019	630	563
TARBP1	61	734	287	666	830	1692	1617	892	1043
GATB	75	149	42	132	146	346	319	258	232
MXD1	37589	9667	34749	8038	10450	3195	2883	900	7132
CDK17	879	3973	1387	3482	3381	2914	2053	793	1940
DNAJC25	744	264	250	243	459	197	371	139	157
SLC2A3	128689	11641	42485	17670	23798	13844	5500	5476	18771
PSD	9	61	28	63	115	118	268	172	101
CTDP1	4201	1851	1749	1821	1874	1331	1548	914	1329
YBX3	637	3489	3722	3880	6669	2418	1014	1161	3698
STYK1	3	19	13	39	28	73	54	22	31
WNK1	6346	7513	4731	11324	6540	9705	5633	2608	6952
RPS17P5	0	2	1	2	0	5	3	3	2
CCAR1	1596	2884	1815	3502	3270	4081	4321	6125	2962
OGFR	4596	5401	4664	5243	4203	4280	4651	3592	6023
GNA15	4078	3149	2395	3288	2735	777	1053	460	1241
CREB3L3	1	18	2	3	9	2	4	6	1
PIGV	195	200	305	321	283	265	428	233	254
PTPRU	4	6	2	9	8	12	1	10	29
SNRNP40	385	761	310	927	767	837	1376	750	695
RIMBP2	3	2	2	1	5	20	9	2	47
COL11A1	1	0	0	0	1	0	4	2	0
QSER1	77	705	244	848	912	811	461	246	818
MPC1	720	1066	795	800	916	958	968	644	986
ACAA1	3487	1730	1475	1745	2410	1931	1316	1687	2445
BCAT1	588	1472	631	1013	450	392	1034	211	403
HDAC7	2769	2266	1515	3097	2581	4644	2740	3266	3017
LZTS1	5	28	61	7	25	26	105	39	29
PRDM6	0	1	0	1	0	1	0	0	2
WNT8A	0	0	1	0	0	2	0	0	0
SPAG4	12	90	58	120	94	73	18	34	40
NCKAP1	40	316	125	327	160	486	209	144	248
MRPS35	243	969	285	794	616	976	1117	600	805
GUCY1B1	68	189	281	277	55	611	57	101	447
SFSWAP	1222	2972	1054	3170	2500	3648	3152	2752	2368
TNK2	1386	3079	1760	4833	4854	5430	6158	3942	6727
MON2	1431	2195	1519	2230	2275	2015	1928	885	1523
CDH3	5	24	26	31	36	38	47	82	26
ARSF	1	7	8	18	10	12	8	25	11
GPBP1	3686	5415	9779	5127	8962	4529	6346	2577	3740
DGAT2	4831	1002	6320	839	1557	163	220	180	263
ZNF112	1	1	0	7	5	11	9	1	4
CS	2478	5987	2994	5547	4956	4635	5666	2157	3858
LTK	10	288	15	244	777	716	95	1308	317
MRPS24	182	659	285	613	675	669	744	948	495
ELMO2	7098	2469	7399	2524	2344	2400	2555	878	2495
WAPL	3583	3949	4827	5009	5147	3333	3014	1171	2906
VMP1	10263	4267	39363	9874	11983	3212	4812	2053	8663
APPBP2	757	1256	1670	2255	1468	1305	1540	780	1086
POLD1	134	327	174	461	406	694	862	635	591
SEZ6	25	17	80	44	46	49	56	22	51
EIF4B	7853	28868	13063	25402	19792	28040	25188	10794	17358
SLC6A16	104	86	49	123	98	232	310	117	113
BICRA	480	698	681	1114	733	1648	892	649	1264
SPHK2	197	316	173	504	410	521	703	279	425
RPL18	3093	16996	6784	17041	19166	23480	23807	29814	14739
CA11	6	83	31	157	156	279	335	177	123
ISOC2	55	217	107	195	127	269	242	436	194
U2AF2	2108	4912	2669	5730	5249	5987	5231	3413	4723
EPN1	2567	2996	2302	3392	2967	2933	2121	2810	3597
MED29	1252	2052	1443	2430	2001	1932	2005	949	1743
AHRR	17	299	34	87	19	58	2248	5	26
GSC2	0	2	0	2	0	1	0	0	0
ZNF275	238	1156	280	1004	579	1260	1042	507	714
MTMR1	2658	1909	1339	2405	1491	2166	1687	780	1710
GPC1	2	36	4	23	21	26	43	29	21
ADCK1	25	52	39	119	242	305	243	431	425
HAGH	485	341	381	868	731	980	1195	930	1062
RNF4	2008	4270	1393	4686	3589	3765	4188	1445	2860
CASP8	6240	7472	9263	7228	6136	4547	4018	2537	4997
LIMCH1	2	1	10	8	11	6	53	5	4
INTS13	1863	538	806	906	529	639	767	489	376
TM7SF3	1268	680	348	775	958	1041	909	784	949
DLX3	0	0	0	0	0	1	0	0	0
SPA17	38	40	24	24	34	46	60	45	46
TSPAN32	389	947	285	1643	2110	3225	458	1758	1849
CCN5	3	15	8	10	21	15	24	86	13
DMRT3	0	0	0	0	0	0	0	0	0
ST3GAL6	427	337	440	409	568	257	326	225	386
ATP2C2	196	38	15	4	9	13	6	20	18
NGFR	0	25	12	13	19	23	13	4	45
CDON	18	52	50	61	93	150	102	262	121
TAF2	920	2090	1283	2101	2694	1649	1349	801	1283
HIPK2	2244	10993	3770	8904	1800	4162	3781	1830	2565
TNPO3	5645	1870	1547	2011	1674	2026	2312	1474	1610
BORCS8-MEF2B	320	112	165	145	203	74	125	25	155
RFXANK	1339	546	569	624	803	777	874	931	648
TMEM161A	23	91	37	181	194	359	266	346	212
LPAR2	1251	857	796	1252	2082	1444	695	1406	1192
CTSA	16290	8915	12622	7298	5176	5467	3245	3658	6101
SUGP2	889	3589	1354	4685	3898	5877	3941	2913	4162
SLC12A2	49	638	266	502	582	515	479	242	354
SNX24	13	103	80	150	87	128	100	91	133
EYA2	4	9	12	4	3	22	2	46	4
CNN2	49880	11725	19780	11528	9912	13864	7538	9048	8840
ABCA7	1313	1299	1260	2913	4885	5001	3154	4938	3073
SNCAIP	3	1	5	7	3	9	2	12	1
DDX20	299	903	182	673	1526	825	825	369	536
BTBD1	1994	3031	1790	3264	2187	2372	2579	1014	2254
FAR2	4147	495	857	335	566	377	243	208	591
BCAS1	44	37	17	47	46	43	132	47	58
POU1F1	4	2	4	1	15	5	2	1	3
CHI3L2	88	160	35	348	184	542	493	324	215
SBNO2	9329	3059	8915	4496	5455	1151	1889	853	2722
PMS1	52	242	100	355	393	774	698	425	476
HMG20B	471	840	684	1392	1457	1691	2549	1514	1453
CALCRL	35	83	154	210	371	147	303	217	255
TAF11	875	1634	949	1651	1977	1836	1628	1124	1310
ANKS1A	3103	244	682	445	663	775	512	259	730
AP3D1	2011	4663	2248	4565	3607	5048	5738	4116	4478
ZNF76	216	975	464	1235	927	1940	1846	898	1096
SLC9A3R2	8	31	10	33	68	65	44	51	62
NTHL1	19	37	19	58	65	175	76	267	136
UHRF1BP1	481	952	549	1020	1276	955	870	367	948
GNAI3	11337	5175	7650	5376	9249	2587	2721	1600	3476
IPO5	365	3428	1158	2969	2453	3024	3684	1467	2231
OAT	3411	1538	1688	1268	2025	926	859	554	1125
WDR3	117	524	178	463	488	753	820	465	539
PKN2	1545	1974	1377	2059	3596	1865	1273	599	1896
WDR18	64	409	151	459	407	458	659	540	390
TRAM2	147	991	355	794	570	1566	537	1266	1032
NTN1	1	15	1	13	14	37	87	15	24
GLP2R	2	0	12	3	2	1	1	1	0
MCM10	33	106	53	56	26	53	131	71	36
DGKA	1998	4361	1205	5489	3334	11128	6290	6599	6076
ERBB3	19	84	59	94	148	198	216	377	120
ROPN1	0	0	2	6	1	3	1	0	0
ANKRD44	2960	4471	4127	6131	7866	8150	4550	3902	7108
KARS1	1325	4486	3171	3301	3988	4232	5308	2692	4493
ADAT1	502	940	493	872	956	1369	1455	1164	991
PDIA5	59	215	136	143	109	234	279	352	173
TBC1D22B	708	712	764	756	847	649	873	299	459
NDUFB4	1012	1552	1017	1415	1113	1551	1475	1125	1134
SPEN	1724	8060	3010	8972	6091	5873	4679	1971	4341
MYLK	94	417	909	559	236	1409	204	665	769
ZC3H15	2171	3124	2484	2973	5196	2897	2691	2727	2451
MAP2K4	1341	1366	1016	1329	1279	1108	1292	505	905
PACC1	110	405	242	651	356	386	385	208	404
SNAP91	0	1	0	2	0	0	1	0	0
SLK	7095	4368	8473	3577	3384	2601	2358	1243	2215
CYB5R4	9264	2589	5850	2820	4262	1887	1932	874	2299
COL17A1	1511	253	337	6	11	4	25	1	3
GSTO2	77	66	179	102	299	131	131	219	116
SEC61A2	398	245	236	336	429	428	498	175	213
PRKCQ	147	1886	578	2556	1740	2667	1474	1059	1441
TLE2	5	54	16	136	158	369	188	276	151
ASB1	391	1076	206	1160	479	1329	1397	617	820
FAM107B	12194	16580	11957	10630	7892	11918	13427	4222	7792
ME1	13	67	36	105	141	57	92	59	49
TBC1D1	2407	2792	2615	3011	3508	2446	2189	1514	2914
CDK13	1857	2461	1427	3678	4176	4086	3092	2875	2814
MTHFD2	3843	3964	7674	2245	2038	1443	6167	1741	2757
SLC9A7	70	1248	306	831	596	1005	1072	533	766
FOXJ2	1102	1715	524	1725	1337	1853	1822	638	1459
YBX1	6579	22755	13208	20589	22689	14235	13686	10104	14624
PDE4A	463	1998	455	2007	1064	921	915	450	1109
PPP2R5A	7873	2942	3550	3168	4766	2864	2374	1529	2487
CTNNA2	2	8	0	4	17	4	7	15	6
ELAVL1	761	1653	695	1984	1505	2299	2630	2139	1918
TIE1	4	14	9	26	44	44	104	48	49
DIP2B	2369	1480	2700	2403	3376	2294	1340	704	2183
SMARCD1	859	2285	525	2302	1820	2871	2878	1212	1757
KDM4A	1023	1040	570	1563	790	1217	1111	506	1032
NFYC	2263	1618	1126	1501	1666	1856	1581	1015	1608
ZMYND12	12	14	4	4	5	20	12	10	18
SLC9A3	8	106	26	154	140	149	192	80	130
NGEF	2	4	1	2	11	1	2	3	2
ASPM	258	480	215	246	20	119	152	142	73
CD84	565	5400	1892	4236	2224	3810	2559	2249	3276
ELOVL1	1286	1931	1050	1984	1417	1365	1940	848	1524
SPI1	44776	17812	21333	15069	20006	6100	4197	4671	14875
POLR1H	140	177	165	265	469	267	384	257	152
MPPED2	0	7	4	10	35	19	22	18	15
CLDN18	4	5	5	5	2	7	7	15	10
ZBTB11	1624	2099	2341	3467	7972	1851	1553	607	1425
ATXN3	472	919	580	1308	894	1180	1154	876	1263
GOLGA5	1228	1259	756	1055	458	985	1743	474	712
FGFR2	3	62	15	51	46	103	52	95	97
LRRC40	557	684	365	746	1073	511	535	195	395
ISOC1	36	348	150	234	440	435	606	237	341
EML1	17	46	34	33	69	54	62	117	47
TRMT11	46	323	200	443	282	463	432	220	305
THUMPD1	1266	3289	850	3098	3518	3469	3390	2056	2487
MSANTD3	39	318	152	414	194	624	1313	290	334
KIF26A	1	0	0	8	8	4	1	7	25
ATG2B	1057	1784	1656	2545	2065	2223	1944	674	1349
ARFGEF1	2871	4320	3801	5026	3950	2799	2565	1245	2375
ACSM2B	12	2	10	24	13	23	26	14	5
ZFAT	195	225	241	380	369	324	284	163	341
MTFR1	86	176	85	258	196	555	421	181	320
STAG3	108	434	143	770	352	642	1425	205	342
FECH	74	510	231	547	421	686	740	380	546
MYO9A	137	592	262	914	990	1593	1575	770	1088
DDX3Y	55	7643	6849	15	4	6513	4095	437	6647
PFKP	394	1457	738	944	1119	1864	1440	882	1546
IDI1	26847	4359	6319	6025	6564	3530	2521	1208	3571
SP100	16862	8501	11863	9193	8962	8310	6526	5419	8554
KLF6	37271	26037	33036	13290	34254	12898	19394	8501	20013
PLPP1	6	64	31	59	119	177	299	113	130
NEO1	261	473	53	615	319	746	371	192	171
TRAM1	5908	12750	8809	11173	6642	7659	12758	4019	7560
PHKA1	1	10	9	4	7	6	7	13	2
TNFRSF1A	10503	3123	6884	3636	3015	1726	1465	942	2136
CACNB1	11	198	51	337	239	472	296	235	283
EVI5	350	266	302	682	685	472	309	387	791
STOML1	104	121	235	90	142	205	346	223	157
PKM	50549	24253	31134	25749	18302	16418	25384	10633	18570
DHX29	1018	1258	573	1449	1239	869	878	751	836
DNTTIP2	4847	3763	6979	5089	8436	2631	2594	1640	2071
METTL22	439	461	395	445	529	496	349	313	375
TP53BP1	119	1191	761	894	1917	1406	1540	523	972
TRO	5	12	9	30	28	52	60	18	20
RRP15	60	696	156	574	491	775	932	689	546
RHOA	46246	31237	28573	25016	24936	19122	16851	10916	24020
DHX8	2571	2718	2822	2824	3184	1905	1796	929	1790
PMS2P4	108	305	187	368	315	696	560	764	414
PRKCZ	118	223	159	235	297	455	389	369	212
ZFY	4	933	527	2	1	717	866	45	582
IARS2	1757	1649	1086	1907	1067	2215	2284	985	1813
SYT1	1	13	3	47	11	5	11	8	5
NAV3	11	58	48	31	92	56	62	13	68
IDH3G	1470	1781	974	1847	1572	1817	1571	1207	1720
ROGDI	1792	494	422	411	623	766	210	775	1275
PDZD4	46	424	202	1106	1071	1837	81	1471	481
ATP2B3	0	0	0	2	1	0	2	0	0
ROCK1	12395	8725	10493	9474	10672	6581	5287	5985	6076
CBFB	1417	4823	2290	3551	1859	2899	3296	1334	2778
PDK3	1641	1557	2341	2511	1405	2777	2061	1261	1982
HYAL2	492	97	200	214	104	94	105	72	186
HDAC4	2603	972	3107	1736	1666	1573	1000	768	1774
RASSF1	573	1570	1064	4228	3251	3128	1057	2615	2292
FGFR3	1	3	0	3	2	5	6	2	1
IFI35	2347	857	2365	732	1390	825	1462	866	2392
HEATR6	105	577	185	610	447	610	625	287	379
COASY	1509	1164	645	1188	958	1477	1783	1431	1417
PLEKHH3	14	25	32	63	81	51	46	154	43
MEF2A	9277	3378	4868	5228	3398	2562	2499	801	2925
OTUD5	2507	3213	2565	3161	4139	3897	4095	2149	2756
TFE3	5064	4000	9510	4675	5096	1905	3247	991	2528
TBC1D25	745	855	464	1414	1013	1205	1065	651	885
ACSL4	15581	5252	7258	5315	3022	2256	3031	796	3214
INPP5A	749	581	259	584	561	621	418	297	580
GPKOW	654	533	226	643	503	624	580	405	505
GRIPAP1	1390	2818	1878	2795	2399	3327	3495	1766	3029
FTSJ1	323	1416	525	1766	1252	1305	1443	924	916
PRR11	413	657	414	619	564	690	544	1158	877
REEP1	4	12	19	17	34	85	27	34	35
ATP11A	6052	2589	3832	4823	3516	2010	1107	485	2857
POLR1A	127	1090	285	1009	665	1445	1478	751	1044
LAPTM4A	7198	3705	7583	5303	6198	1907	2636	928	3072
TTC7A	574	2483	875	3589	3165	2357	2769	1448	3551
IP6K2	1217	1045	883	1136	2360	1693	1034	918	960
STON1-GTF2A1L	12	0	3	4	0	0	0	0	0
SRBD1	643	410	793	481	666	803	819	328	743
KIF2A	1003	4868	1896	6360	2687	8191	5301	3682	4869
RASGRP2	5225	4878	2265	8746	7000	14962	2066	11311	8730
PSME4	1426	4580	3131	5854	6189	3445	3056	1988	2526
IFT80	89	354	158	381	517	1136	894	515	664
SIRT2	934	1111	653	1083	1481	1003	656	665	933
ERLEC1	815	2288	1026	1577	885	1874	3077	1721	1208
PPP2R5B	652	212	560	356	855	576	483	407	554
PYGM	185	128	233	314	389	305	170	252	183
PAGE1	0	0	0	0	0	0	0	0	0
