Description	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	up_aggregated_RNAseq_0.8	up_aggregated_RNAseq_DE	up_aggregated_RNAseq
regulation of transcription by RNA polymerase III	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035012939564621707	NA	NA	0.003256318809117693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transcription elongation by RNA polymerase II	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00805385262651761	0.008095378274948484	NA	0.00867711980514538	0.008961252050990786	0.00800376647834275	0.008838579624748023	NA	0.008980029486663986	NA	NA	0.00875734397516905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transcription from RNA polymerase II promoter in response to hypoxia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	NA	NA
regulation of transcription from RNA polymerase II promoter in response to oxidative stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010309278350515464	NA	NA
regulation of transcription from RNA polymerase II promoter in response to stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855	0.00835820895522388	NA
regulation of transcription initiation by RNA polymerase II	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0066234913158669416	NA	0.007002587912924341	0.007572889057175312	NA	0.0072879516204062645	NA	0.006567484251440826	NA	NA	0.00709455714444075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transforming growth factor beta receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011106903950523791	NA	NA	NA	NA	NA	NA	0.010309278350515464	NA	NA	NA	NA	NA	0.011303377058331008	NA	NA	NA	NA	NA
regulation of translation at synapse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0012554927809165098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of translation in response to endoplasmic reticulum stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0013999066728884741	NA	NA	NA	NA	NA	NA	NA	NA	0.0011085245538188671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of translation in response to stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002488722974023954	NA	0.002398081534772182	NA	NA	NA	NA	NA	NA	0.002327901563019621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of translational fidelity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002010454362685967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of translational initiation	NA	NA	NA	0.01287172658677319	0.01287172658677319	0.01287172658677319	0.01287172658677319	0.01287172658677319	0.01287172658677319	0.006851785070320952	0.00794818957904033	NA	0.0077637387730248135	0.007572889057175312	0.008160703075957313	0.007132888819972089	NA	0.007505696287360943	NA	NA	0.007870524332113956	NA	NA	0.0082329623418204	0.0082329623418204	NA	NA	NA	NA	NA	NA	NA
regulation of translational initiation in response to stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0012193770092007539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of translational termination	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0012554927809165098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of transporter activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014373430086519676	NA	NA	NA	NA	NA
regulation of tumor necrosis factor production	0.013369796414463689	0.013369796414463689	0.013970905948437275	NA	NA	NA	NA	NA	NA	0.012501502584445245	NA	0.01462124747239073	0.013091794793728117	0.014514704026252682	0.014438166980539862	NA	0.014152514152514152	NA	0.014427412082957619	0.016749082788323495	0.013523999556590179	0.014309636169888873	0.014309636169888873	NA	NA	NA	NA	NA	0.013283280392723073	0.04639175257731959	0.03402985074626866	NA
regulation of tumor necrosis factor superfamily cytokine production	0.013977514433302947	0.013977514433302947	0.014258965864899898	NA	NA	NA	NA	NA	NA	0.012862122851304243	NA	0.015243428215896719	0.0135484853097884	0.015019563296731037	0.014908976773383553	NA	0.014652014652014652	NA	0.01496844003606853	0.017387143085021536	0.013967409378117725	0.01461409651392906	0.01461409651392906	NA	NA	NA	NA	NA	0.01357204735778227	0.04639175257731959	0.03522388059701492	NA
regulation of tumor necrosis factor-mediated signaling pathway	0.005621391674263142	0.005621391674263142	NA	NA	NA	NA	NA	NA	NA	0.005289097247265296	NA	0.005755171877430394	0.005632516364743492	0.005553451975261896	0.00549278091650973	NA	NA	NA	0.0061316501352569885	0.006699633115329399	0.005431770313712449	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007761194029850746	NA
regulation of type 2 immune response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003663003663003663	NA	NA	NA	0.0029930162953109413	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007761194029850746	NA
regulation of type 2 mitophagy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0015951507417450949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of type I interferon production	0.01109085384381647	0.01109085384381647	0.01022612703442316	NA	NA	NA	NA	NA	NA	0.010578194494530593	0.010744774801295261	0.012910250427749261	0.013700715481808495	0.011485548403382556	0.013025737602008789	0.011629710032563188	0.014152514152514152	0.010454362685967028	0.012443642921550946	0.010208964747168607	0.010752688172043012	0.011569493073527172	0.011569493073527172	0.0123494435127306	0.0123494435127306	NA	0.010884733463578006	NA	NA	0.030927835051546393	0.02626865671641791	NA
regulation of type I interferon-mediated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004207236446688304	NA	0.004666355576294913	0.00487136550464302	NA	0.005178907721280603	0.004341758412156923	0.005494505494505495	0.004020908725371934	0.005049594229035167	NA	NA	0.00487136550464302	0.00487136550464302	0.004573867967678	0.004573867967678	NA	NA	NA	NA	NA	0.010149253731343283	NA
regulation of type II interferon production	NA	NA	0.010802246867348408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.011655011655011656	NA	NA	NA	0.008979048885932824	NA	NA	NA	NA	NA	0.010047446274072006	NA	NA	NA	0.026865671641791045	NA
regulation of type II interferon-mediated signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0018315018315018315	NA	NA	NA	NA	0.0018267620642411326	0.0018267620642411326	NA	NA	NA	0.0016745743790120011	NA	NA	NA	0.003582089552238806	NA
regulation of tyrosine phosphorylation of STAT protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01671641791044776	NA
regulation of ubiquitin protein ligase activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0024810048069468134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of ubiquitin-dependent protein catabolic process	NA	NA	NA	0.01775410563692854	0.01775410563692854	0.01775410563692854	0.01775410563692854	0.01775410563692854	0.01775410563692854	0.013102536362543575	0.013246982631733883	0.013999066728884742	0.013852945653828589	0.015019563296731037	0.014595103578154425	NA	NA	0.012866907921190189	0.01460775473399459	0.013399266230658798	0.013967409378117725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of unsaturated fatty acid biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927
regulation of vacuole organization	0.005621391674263142	0.005621391674263142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006184526063359838	NA	NA	NA	NA	NA	0.00622108789280587	0.005764327679858109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of vascular associated smooth muscle cell migration	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00417910447761194	0.020618556701030927
regulation of vascular associated smooth muscle cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.008955223880597015	NA
regulation of vascular endothelial cell proliferation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.004776119402985075	0.020618556701030927
regulation of vascular endothelial growth factor production	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0035775392751594337	NA	NA	0.003452605147520402	NA	NA	NA	NA	0.0033498165576646994	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.005970149253731343	0.041237113402061855
regulation of vascular endothelial growth factor receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	NA	0.041237113402061855
regulation of vascular permeability	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008955223880597015	NA
regulation of vascular wound healing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.0029850746268656717	0.020618556701030927
regulation of vesicle size	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002145651899533005	NA	NA	NA	NA	NA	0.002392726112617642	0.001884491741492074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of viral entry into host cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00835820895522388	NA
regulation of viral genome replication	0.008204193254329991	0.008204193254329991	0.007345527869796918	NA	NA	NA	NA	NA	NA	0.007332612092799616	NA	0.008554985223207343	0.009438270665245852	0.007194244604316547	0.008160703075957313	0.009303768026050551	0.00949050949050949	NA	0.009377817853922452	NA	0.007316262055204523	NA	NA	NA	NA	0.00678262772125588	0.008093776165224673	NA	NA	NA	0.023283582089552238	NA
regulation of viral life cycle	0.012610148890914616	0.012610148890914616	0.01166642661673628	NA	NA	NA	NA	NA	NA	0.011660055295107585	NA	0.012910250427749261	0.013396255137768306	0.011359333585762969	0.013182674199623353	0.012560086835168243	0.014818514818514818	NA	0.01460775473399459	0.011325570266390174	0.01141780290433433	0.012026183589587456	0.012026183589587456	NA	NA	NA	0.011442924923248674	NA	NA	NA	0.029850746268656716	NA
regulation of viral process	0.01564873898511091	0.01564873898511091	0.013106726199049403	NA	NA	NA	NA	NA	NA	0.01382377689626157	NA	0.015554518587649712	0.015527477546049627	0.013378770667676385	0.015693659761456372	0.014575903240812529	0.017149517149517148	NA	0.016230838593327322	0.013399266230658798	0.013523999556590179	0.01461409651392906	0.01461409651392906	NA	NA	NA	0.013675690761931342	NA	NA	NA	0.03343283582089552	0.05154639175257732
regulation of viral transcription	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002043514845534319	NA	0.0023331777881474567	NA	NA	NA	NA	NA	NA	NA	NA	0.001884491741492074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01373134328358209	NA
regulation of vitamin D biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029850746268656717	NA
regulation of vitamin metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003582089552238806	NA
regulation of wound healing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010822510822510822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855	0.01791044776119403	0.05154639175257732
regulation of xenophagy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001276120593396076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023880597014925373	NA
regulatory ncRNA-mediated gene silencing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.012069473064468648	NA	NA	0.010980689132904203	NA	0.011474647232129011	NA	NA	NA	NA	NA	NA	NA	0.011739594450373533	0.011739594450373533	NA	0.012280212112754674	NA	NA	NA	NA	NA
regulatory ncRNA-mediated post-transcriptional gene silencing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007506623491315867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007396036840636338	NA	NA	NA	NA	NA
regulatory T cell differentiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007761194029850746	NA
release of cytochrome c from mitochondria	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005770964833183048	0.0049449672994097945	NA	NA	NA	NA	NA	NA	NA	0.004936708860759494	0.005630955818654346	0.020618556701030927	NA	0.030927835051546393
renal system vasculature development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	NA	0.041237113402061855
replication fork processing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005272135214761979	NA	0.005495241924674977	NA	NA	0.004101540849129808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
respiratory burst	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0034078000757288905	NA	NA	NA	NA	NA	0.0041473919285372465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
respiratory burst involved in defense response	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0020736959642686232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
respiratory chain complex IV assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0034265103697024347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
respiratory electron transport chain	NA	NA	NA	0.014647137150466045	0.014647137150466045	0.014647137150466045	0.014647137150466045	0.014647137150466045	0.014647137150466045	0.0094963336939536	NA	0.010110437081972313	NA	0.009718540956708318	NA	NA	NA	0.011392574721887146	0.013706041478809739	0.012123145637262722	0.009644163618224144	NA	NA	NA	NA	0.009517558254020347	NA	0.01050632911392405	0.012850129945134276	NA	NA	NA
respiratory tube development	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0191044776119403	NA
response to acid chemical	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010884733463578006	NA	NA	NA	NA	0.041237113402061855
response to acidic pH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927
response to activity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010746268656716417	NA
response to amino acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009628802679319006	NA	NA	NA	NA	0.041237113402061855
response to amino acid starvation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005936976708783681	0.005048592704783542	NA	NA	NA	NA	NA	NA	0.0048775080368030155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to amphetamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	NA	NA
response to amyloid-beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	NA	NA
response to angiotensin	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0037264094242096405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003907340217694669	NA	NA	0.020618556701030927	0.005970149253731343	0.041237113402061855
response to antibiotic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0034078000757288905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to arsenic-containing substance	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0031553704404897135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005970149253731343	NA
response to bacterial lipopeptide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0011166055192215665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to bacterial lipoprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0010097185409567084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to BMP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016119402985074627	NA
response to cadmium ion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	0.00955223880597015	NA
response to calcium ion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855
response to cAMP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.010149253731343283	0.041237113402061855
response to cell cycle checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.976720984369804e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to chemokine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.041237113402061855	0.026865671641791045	0.07216494845360824
response to copper ion	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.008955223880597015	NA
response to corticosteroid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05670103092783505	0.018507462686567163	0.07216494845360824
response to corticosterone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015463917525773196	0.0029850746268656717	NA
response to corticotropin-releasing hormone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001791044776119403	NA
response to dexamethasone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	NA	0.030927835051546393
response to DNA integrity checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.976720984369804e-4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to dsRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005021971123666039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	0.011940298507462687	0.030927835051546393
response to epidermal growth factor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	NA	NA
response to estradiol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030927835051546393	NA	0.05154639175257732
response to exogenous dsRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00955223880597015	NA
response to fatty acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	0.00955223880597015	0.041237113402061855
response to fluid shear stress	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0029930162953109413	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	0.005373134328358209	0.041237113402061855
response to fructose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010309278350515464	0.0023880597014925373	NA
response to fungus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006699633115329399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00955223880597015	NA
response to gamma radiation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005023595676663115	NA	NA	NA	NA	0.0045570298887548585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02577319587628866	NA	NA
response to glucocorticoid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05154639175257732	0.01671641791044776	0.061855670103092786
response to glucose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014595103578154425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
response to Gram-positive bacterium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001791044776119403	NA
response to granulocyte macrophage colony-stimulating factor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0023880597014925373	NA
response to gravity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010309278350515464	NA	NA
response to growth hormone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.020618556701030927	NA	0.041237113402061855
response to heat	NA	NA	NA	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	0.013759431868619618	NA	0.0086841330585811	0.00917716596671333	0.008829349977165474	NA	0.010043942247332079	NA	0.008824508824508824	NA	0.009377817853922452	NA	NA	0.008829349977165474	0.008829349977165474	0.009147735935356	0.009147735935356	NA	NA	NA	NA	0.041237113402061855	0.01373134328358209	0.041237113402061855
response to hexose	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.014908976773383553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05154639175257732
response to human chorionic gonadotropin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001791044776119403	NA
