Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	up_aggregated_microarray	up_aggregated_RNAseq	up_aggregated_RNAseq_blood	up_aggregated_RNAseq_lung	up_aggregated_RNAseq_mixed
negative regulation of fat cell differentiation	0	0	1.0255446451387629	0	0.553047640876131	0.553047640876131	0.7035237434879335	0.7035237434879335	0.5323998498908452	0	0	0	0	0	0	0.9998978407686908	1.1350191116542945	1.099982652254223	0	0.8402619380534676	0.5923886210812797	1.147561430723068	1.8895630629169664	0.9883866696912104	0	0.5453459235714955	0.4546117167773251	0.7414744002422817	0.7414744002422817	1.664840924724367	1.664840924724367	1.4642184761355783	1.1707622137089913	0.9413290963771808	0	1.2825253347519858	1.9174773142229329	0	1.06479898363209	0
negative regulation of fat cell proliferation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fatty acid beta-oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31098542196601	0	0	2.734217978028121	0
negative regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fatty acid biosynthetic process	0	1.3387033271177933	0.6095495137213726	0	0.7134747503219528	0.7134747503219528	1.459045560620509	1.459045560620509	0	0	0	0	0	0	0	0.7196236720128486	0	0	0	0.5930744461388179	0	0.8414805955512273	0	1.2184606313604138	0	1.209876628567769	1.0503945246396895	0	0	1.3000785444593828	1.3000785444593828	0.9445772533875736	0.8610334969760423	0.857055220898611	0	1.537466760381418	1.537466760381418	0.8539170464629063	2.333962248349955	0.804909865078838
negative regulation of fatty acid metabolic process	0	0.7999037901339014	0.4686572100116574	0	0.7134747503219528	0.7134747503219528	0.8935877224254518	0.8935877224254518	0	0	0	0	0	0	0	0.3823004627352943	0	0.4316741625582546	0	0.30927532926297396	0.7611970487161489	0.45619313510169746	0	0.7103164257994704	0	0.7040784910612794	0.5920462774088285	0	0	0.7706800682505152	0.7706800682505152	0.7471117329910684	0.6759228176935388	0.46591051061159905	0	1.537466760381418	0.9566994494930784	0.46394738896667104	1.9399309647004093	0.4336242752199109
negative regulation of fatty acid oxidation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9174773142229329	0	0	2.333962248349955	0
negative regulation of fatty acid transport	0	0	1.047418612739297	1.281752902851371	0	0	1.689485315618811	1.689485315618811	0	0	0	0	0	0	0	1.450039252735332	1.606075676405204	0	0	1.2574523376866122	0	1.0250205636600032	0	0	0	0.8685253261144356	1.2558085104065893	1.1326315342919215	1.1326315342919215	2.180230982403096	2.180230982403096	0	1.0469643141814813	1.0425058174243842	1.6118209917432915	2.4422267529419104	1.770877701416634	1.038986598184234	2.183154770667043	0.9837676833776414
negative regulation of feeding behavior	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of female gonad development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of female receptivity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fermentation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of ferroptosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fertilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fibrinolysis	0	0	0.35687807615882916	0	1.323426273440371	1.323426273440371	1.565897302340848	1.565897302340848	1.2874242865124843	0	0	0	0	0	0	0.7948895609867035	0.913654690907908	0.882584973944718	0	1.1461111542158235	0.8393777166945867	1.4981019197983665	0	0.784906497985446	0	1.948181289413049	1.4947467839446331	1.6224082101960504	1.6224082101960504	1.403042485523877	1.403042485523877	0	0	1.2647548391785248	0	0	2.030792987849173	0	1.4057006717125096	0
negative regulation of fibroblast apoptotic process	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.948181289413049	0	2.286186947397007	2.286186947397007	0	0	1.630667638865819	0	0	0	0	0	2.1711014196338105	0	2.1010173455817207
negative regulation of fibroblast growth factor production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fibroblast growth factor receptor signaling pathway	0	0	0.5543683816940552	0	1.1356660196254966	1.1356660196254966	2.0094180440643195	2.0094180440643195	0	0	0	0	0	0	0	1.759969346391575	1.2875062359410756	0	0	0	0	1.3007466939897636	0	0	0	1.7360565223185176	0.9697413469009384	1.4197429459766229	1.4197429459766229	1.8364330792600496	1.8364330792600496	0.8688000542246348	0.789638583246544	1.3202386841997449	0	1.4423103675794395	2.0932751158273715	0	0	0
negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fibroblast growth factor receptor signaling pathway involved in ureteric bud formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fibroblast migration	0	0	0.6762655435254641	0	0	0	0	0	1.9229481150116816	0	0	0	0	0	0	1.9726015819577607	1.4841944587696254	0	0	1.1461111542158235	0	0	0	1.3189505744102068	0	1.948181289413049	1.144532942284151	0	0	0	0	1.0336942525837371	0.9455419862958728	0.9413290963771808	0	1.6458555306206983	0	1.5144398183074337	0	1.4494508704864346
negative regulation of fibroblast proliferation	0	0	1.0255446451387629	0.8599345861241254	0.553047640876131	0.553047640876131	1.565897302340848	1.565897302340848	0.9609470373351594	0	0	0	0	0	0	1.7985298130472047	0.650579764345643	1.7090150004370732	0	1.1461111542158235	2.036311693882803	0.6594306898196979	1.2576091045635538	1.318950574410207	2.6571939283650785	1.3100849662554117	1.144532942284151	1.893269620687948	1.893269620687948	2.0505382420665597	2.0505382420665597	1.630667638865819	1.1707622137089913	0.9413290963771808	0	0	1.6458555306206983	0.6699129125630244	0	0.6287574453486912
negative regulation of filopodium assembly	0	0	0	0	0	0	2.9105402142231287	2.9105402142231287	0	0	0	0	0	0	0	0	0	2.778171506436532	0	0	2.716657662499156	0	3.658878821310074	0	0	0	0	0	0	0	0	2.2949296317434205	2.1810812208777905	0	0	0	0	0	0	0
negative regulation of flagellated sperm motility	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of focal adhesion assembly	0	0	0.4686572100116575	0.4677140222847509	0	0	0.7035237434879335	0.7035237434879335	0.5323998498908452	0	0	0	0	0	0	0.5580955045183105	0.650579764345643	0	0	1.1461111542158235	0	0.6594306898196979	0	0	0	1.3100849662554117	1.389459009330864	1.6224082101960504	1.6224082101960504	1.664840924724367	1.664840924724367	1.0336942525837371	0.9455419862958728	0.9413290963771808	0	1.2825253347519858	1.2825253347519858	0.6699129125630244	2.053440053387676	0.6287574453486912
negative regulation of follicle-stimulating hormone secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of forebrain neuron differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of formation of translation preinitiation complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of fusion of virus membrane with host plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gamma-aminobutyric acid secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gap junction assembly	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gastric acid secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gastrin-induced gastric acid secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gene expression	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gene expression via CpG island methylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
negative regulation of gene expression via chromosomal CpG island methylation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7829180109021151	1.2130803986619665	0.736735312714739
negative regulation of gene expression via chromosomal DNA cytosine methylation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
negative regulation of gene expression, epigenetic	1.156737557935497	0.5682971992960132	0.2876195407219533	0.3561391849301582	0.34228205995318994	0.34228205995318994	0.9024739635136928	0.9024739635136928	0.5566152987163152	0	0	0	0	0	0	0.6567792755733498	0.308917580142634	0.6536491427499963	0	1.1045963165728254	1.1450585607636694	0.9248222830950744	1.0237925357480369	1.2289046658336704	1.499418811560799	0.9031300879310212	1.2234990697520651	1.2394321809097877	1.2394321809097877	1.3108005967230385	1.3108005967230385	1.108964196580033	0.9455419862958728	0.4713401879751125	0	0.789193405543542	1.193530620405896	1.0094969984723163	0.5472508374469339	1.0209713642390277
negative regulation of gene silencing by RNA	1.874891386900575	0	0.4686572100116575	0.4677140222847509	0	0	1.565897302340848	1.565897302340848	1.2874242865124843	0	0	0	0	0	0	0.5580955045183105	0.650579764345643	1.4451673784575916	0.9862931034489468	0.8402619380534676	1.0508982654138428	0.6594306898196979	1.8895630629169664	1.318950574410207	1.978422869007459	1.3100849662554117	0.838936259496209	1.6224082101960504	1.6224082101960504	0	0	0.7471117329910685	0.9455419862958728	0.9413290963771808	0	1.2825253347519858	1.2825253347519858	NA	NA	NA
negative regulation of gene silencing by regulatory ncRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1623328810550686	0	1.4494508704864344
negative regulation of germ cell proliferation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of germinal center formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glial cell apoptotic process	0	2.3747905586051776	0.8614390216115575	1.4163919527593207	0.9922967814779006	0.9922967814779006	1.2091118281688489	1.2091118281688489	0.9609470373351594	0	0	0	0	0	0	1.5900687028296134	1.1350191116542945	0	0	0.8402619380534676	2.036311693882803	0	1.8895630629169664	0.9883866696912104	2.6571939283650785	1.5667351610416604	0.838936259496209	1.893269620687948	1.893269620687948	0	0	1.630667638865819	1.7909977752837527	1.785591088076246	0	1.2825253347519858	1.9174773142229329	1.7813171628329294	0	2.1010173455817203
negative regulation of glial cell differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glial cell migration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glial cell proliferation	0	2.775454161685804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31098542196601	0	0	0	0
negative regulation of glial cell-derived neurotrophic factor receptor signaling pathway involved in ureteric bud formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gliogenesis	0	2.3747905586051776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9174773142229329	0	0	0	0
negative regulation of glomerular filtration	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glomerular filtration by angiotensin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
negative regulation of glomerular mesangial cell proliferation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glomerulus development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glucagon secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glucocorticoid biosynthetic process	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1461111542158235	0	1.4981019197983665	2.2823874013862153	0	0	0	1.144532942284151	0	0	0	0	1.630667638865819	1.5237434389691702	0.9413290963771808	0	0	1.6458555306206983	0	2.734217978028121	0
negative regulation of glucocorticoid metabolic process	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1461111542158235	0	1.4981019197983665	2.2823874013862153	0	0	0	1.144532942284151	0	0	0	0	1.630667638865819	1.5237434389691702	0.9413290963771808	0	0	1.6458555306206983	0	2.734217978028121	0
negative regulation of glucocorticoid receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glucocorticoid secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glucokinase activity	0	0	1.1712420468071605	0	0	0	0	0	0	0	0	0	0	0	0	1.9726015819577607	2.138567927347083	0	0	0	2.036311693882803	0	0	0	0	0	0	0	0	0	0	0	1.5237434389691702	1.5185465023211426	0	0	2.31098542196601	0	0	0
negative regulation of gluconeogenesis	0	0	0.3185850755068813	0	0	0	0	0	0	0	0	0	0	0	0	0.7196236720128486	0	0	0	1.391166853221922	0	0.8414805955512273	0	0.7103164257994704	0	1.209876628567769	1.3894590093308636	0	0	1.937053471319225	1.937053471319225	0.5217273057681233	0	0.46591051061159905	0	0	0	0	0	0
negative regulation of glucose catabolic process to lactate via pyruvate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glucose import	0	0	0.40537921220803264	0	0	0	0	0	0	0	0	0	0	0	0	1.450039252735332	0	0.9801600731821082	0	0	1.8881551430722636	0	0	0.875721470485152	0	0.8685253261144356	0.7377028152635751	0	0	1.5229503476532256	1.5229503476532256	0.6540101260651413	0.5897170258781448	1.3805428485083342	0	1.770877701416634	0	NA	NA	NA
negative regulation of glucose transmembrane transport	0	0	0.5543683816940552	0.992649099477936	0	0	0	0	0	0	0	0	0	0	0	1.1438109537881065	0	0.7337385591050252	0	0.971189446536264	1.5540240877815403	0	0	0.6480858447855468	0	1.1231744453689887	0.5381642453747149	0.8625609010269457	0.8625609010269457	1.210569374887427	1.210569374887427	0.8688000542246348	0.42430146146933256	1.0808670309605766	0	2.0932751158273715	0	NA	NA	NA
negative regulation of glucosylceramidase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
negative regulation of glucosylceramide biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glutamate metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glutamate receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glutamate secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glutamatergic neuron differentiation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glutamine transport	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycine import across plasma membrane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycogen (starch) synthase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycogen biosynthetic process	0	0	0.4686572100116575	0	0	0	0	0	0	0	0	0	0	0	0	0.9998978407686908	0	0	0	0.8402619380534676	1.6511590981957585	1.147561430723068	0	0.9883866696912104	0	1.948181289413049	0.838936259496209	0	0	1.664840924724367	1.664840924724367	0.7471117329910685	0.6759228176935389	1.166052074488009	0	2.31098542196601	0	0	0	0
negative regulation of glycogen catabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycogen metabolic process	0	0	0.35687807615882916	0	0	0	0	0	0	0	0	0	0	0	0	0.7948895609867035	0	0	0	1.1461111542158235	1.3900278431159516	0.9248222830950744	0	1.3189505744102068	0	1.948181289413049	1.144532942284151	0	0	1.403042485523877	1.403042485523877	1.0336942525837371	0.5223542168953892	0.9413290963771808	0	2.030792987849173	0	0	0	0
negative regulation of glycogen synthase activity, transferring glucose-1-phosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycolytic process	0	1.442717842040239	0.35687807615882916	0.6749942212828977	0.7882951167400768	0.7882951167400768	1.565897302340848	1.565897302340848	0	0	0	0	0	0	0	1.33211510005374	0	0	0	1.1461111542158235	0	0	0	0.784906497985446	0	1.6756422623239473	0.6572893725483201	1.0267873214484076	1.0267873214484076	0	0	1.370565495805205	0.9455419862958728	0.5196184536176172	0	1.0464363066316646	1.0464363066316646	0	1.4057006717125096	0
negative regulation of glycolytic process through fructose-6-phosphate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycoprotein biosynthetic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1461111542158235	0	0	0	0	0	1.3100849662554117	1.144532942284151	1.6224082101960504	1.6224082101960504	0	0	0	0	0	0	0	0	0	0	0
negative regulation of glycoprotein metabolic process	0	0	0.40537921220803264	0	0	0	0	0	0.8502178532688833	0	0	0	0	0	0	0.8864416481747204	1.0131762837589535	0	0	1.2574523376866122	0.9340851867911378	0	0	0	2.504806664805952	0.8685253261144356	1.2558085104065893	1.1326315342919215	1.1326315342919215	0	0	0.6540101260651413	0	0	1.6118209917432915	1.1532638054941606	1.1532638054941606	0	1.5256779766762991	0
negative regulation of gonad development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of gonadotropin secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.391166853221922	0	0	0	0	0	1.5667351610416604	0	0	0	0	0	1.2685158883657606	1.1707622137089913	0	0	0	0	0	0	0
negative regulation of granulocyte chemotaxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of granulocyte colony-stimulating factor production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of granulocyte differentiation	0	0	0.994287921427017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9360937299588392	1.1982844960872283	0	0	0	0	1.7360565223185176	1.5534351030522326	0	0	0	0	0.8688000542246348	1.3251986804473883	0	0	0	1.4423103675794395	1.3163207146265807	2.513428682084876	1.886067199854911
negative regulation of granulocyte macrophage colony-stimulating factor production	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of growth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of growth hormone receptor signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of growth hormone secretion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of growth rate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of guanyl-nucleotide exchange factor activity	0	0	0	0	0	0	1.365506212061436	1.365506212061436	1.1019983032575886	0	0	0	0	0	0	0	1.2875062359410756	1.8814981859965585	0	0	2.213476709012085	1.3007466939897636	0	2.134322036609167	0	1.1231744453689887	0	0	0	1.8364330792600496	1.8364330792600496	0.8688000542246348	0.789638583246544	0.78588116995035	0	1.4423103675794395	2.0932751158273715	1.3163207146265807	0	1.254498297820296
negative regulation of guanylate cyclase activity	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of hair cycle	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of hair follicle development	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of hair follicle maturation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of hair follicle placode formation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
negative regulation of heart contraction	2.7308118873937	0	0.5543683816940552	0	0	0	0	0	0	0	0	0	0	0	0	1.1438109537881065	0	1.8814981859965585	0	0.971189446536264	1.1982844960872283	0	0	0	0	1.1231744453689887	1.5534351030522326	0	0	0	0	1.80151669285811	1.3251986804473883	0.78588116995035	0	0	0	1.3163207146265807	1.839284104197398	1.254498297820296
negative regulation of heart growth	0	0	0	0	2.641301916245912	2.641301916245912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9580216201976088	0	0	0	0	0	0	0	0	0	0	0	2.9967485796521536	0	0	0	0
negative regulation of heart induction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
negative regulation of heart induction by canonical Wnt signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA
