GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE100897_MTB_control_24h_THP-1_up.tsv	GSE100897_MTB_control_6h_THP-1_up.tsv	GSE112482_MTB_control_lung_ILC1_up.tsv	GSE112482_MTB_control_lung_ILC2_up.tsv	GSE112482_MTB_control_lung_ILC3neg_up.tsv	GSE112482_MTB_control_lung_ILC3pos_up.tsv	GSE112482_MTB_control_lung_NK_up.tsv	GSE112482_MTB_control_lung_susp_up.tsv	GSE112483_MTB_control_lung_AM_up.tsv	GSE112483_MTB_control_lung_endo_up.tsv	GSE112483_MTB_control_lung_gd_up.tsv	GSE112483_MTB_control_lung_mait_up.tsv	GSE112483_MTB_control_lung_NK_up.tsv	GSE112483_MTB_control_lung_NKT_up.tsv	GSE112483_MTB_control_lung_epi_up.tsv	GSE132283_MTB_control_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE223863_MTB_control_2h_BALF_alveolar_macrophage_up.tsv	GSE223863_MTB_control_24h_BALF_alveolar_macrophage_up.tsv	GSE223863_MTB_control_72h_BALF_alveolar_macrophage_up.tsv	GSE256184_MTB_control_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE211974_MTB_control_48h_blood_THP-1_up.tsv	GSE236156_MTB_control_BALF_alveolar_macrophage_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6278483958004167	0	0	0	0	0	0	0	0	0	0.468966363506846	0	0	0	0	0	0
310	0	0	1.5406819834960237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5553319311496773	0	0	0	0.3769961012373628	0	0	0	0	1.0994846754425764	0.9896895504996212	0	0	0	0	0	0	0.1965993590282775	0.1965993590282775	0	0
3108	0	3.7608080182511063	4.036941911774907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.307001681031366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3156	0	2.371621368436746	2.2693111573682474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1562989473837273	0	0	0	0	0	0	0	0.7219509144087743	1.1983350221482594	0	0.8846281595801533	0	0	0	0	0	0	0	0	0
3157	0	0	1.3318991697173714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6198154895496453	0	0.7720793647007747	0.36340634923734666	0	0	0	0	1.22645388447167	3.281902180824904	1.9473266621219216	1.6729365932672309	1.8890778646120252	0	0	0	0	0	0	0	0
3162	0	1.8635698830108345	1.689619873261755	3.323837100337836	3.323837100337836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8345805042732992	0	0	0.7596338824789354	0	0	0	1.385226239547007	0	0	0	0	0	0	0	0	0.8033380644587929	0.8033380644587929	0	0
3202	0	2.843530671006471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.161329001573067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8534708036774757	2.77399866321905	2.4262545514265987	0	0	0	0	0	0	0	0	0	0
3251	0	0	1.688601797790201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5092717433814097	0	0	0	0	0	0	0	0	2.1567789110038995	1.8451934609884533	0	0	0	0	0	0	0	0	0	0
3280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.063159045632718	0	0	0	0	0.4789442282861477	2.6694326234654806	2.2539557536028374	0	4.701894071446965	0	0	0	0	0	0	1.8875902791958448	1.8875902791958448
329	0	1.7546490028049693	1.59015865100742	0.7491630162474725	0.7491630162474725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7139095299315503	0.680277828208357	0.6392410652959153	0	0	0	0	0	0.9244814123359226	2.338030159510165	0.8799490059771631	0	0.8627367375485527	0	0	0	0	0	0	0.4258920430616676	0.4258920430616676
3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7223658596259734	0	1.073778498318498	0	0	0	0	0	0	0	0	0.6311001238254956	0	0	0	0	0	0	0	0	0
3308	0	1.0715688434954156	1.0906475873139692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3315	0	0	1.8567123360679776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37275722592682814	0	0	0	0	0	0	0	1.2079847888782318	0	0	0	0	0	0	0	0	0	0
332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0831692231763244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3337	0	4.252454180574162	4.20118716890199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6745096600338352	0	0	0	0	0	0	0.3432563905680262	0.3432563905680262	0	0
3383	0	3.1446975066820104	2.214322469372919	1.399879974116916	1.399879974116916	0	0	0	0	0	0	0	0	0	0	0	0	0	3.317117055662822	1.639130247057038	3.7157443395448766	1.2567213038759055	1.5476430444402862	0	0	0	0.9024442570392048	2.537960059312041	3.235051981337054	1.9224171917536288	2.7474348944011564	0	0	0	1.8571740366158624	0	0	2.004558404627196	2.004558404627196
3385	0	1.9076548419791803	1.4983951001226306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6623337447099681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3398	0.550310782017614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4201032521517696	0	0	0	0	0	4.098999122542886	4.338367007614343	0	0	0	0	0	0	0	0	0	0
3416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3454	0	2.442394889446976	2.189040841572473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5624614964194186	0.6125435114176384	0.3632913578305023	0	0.4103400336708871	0	0	0	0	0.9968270150312624	0	0	0	0	0	0	0	0	0	0	0
348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.651091277535621	0	0	0	0	0	0	0	0	0	0	0
3482	0	1.5268775117672997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9293076320558424	0	0	0	0	0.6208801022311304	0	0	0	0	0	0	0	0	0	0	0
3486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9675725361629075	6.262173418372915	0	0	0	0	0	0	0	0	0	0
3508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228633209287922	0	0	0	0	0	0	0	0.9624075646355508	0	0	0	0	0	0	0	0	0	0
351	0	1.483551109454207	1.6381620308050016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9802357078570856	0	0	0	0	0.9864545508622198	1.6536047837612455	0	0	0	0	0	0	0	0	0	0
355	0	2.564652054506624	2.555510954203223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4711336932154125	1.106987467184312	0.7505403316681891	0	0	0	0.6341357369030165	2.008392308917268	0	0	0	0	0.7925196863065813	0	0	0	0	0	0
3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3553	0	0	0	2.362769405153033	2.362769405153033	0	0	0	0	0	0	0	0	0	0	0	0	0	7.483941837702697	6.840809563693029	8.073742260951132	3.862976320177605	1.4022618972097538	0	0	0	2.46012049406565	9.143992437704917	9.519054763530418	0	8.88350019443912	4.847822508039163	7.253241657030377	0	3.740391512812071	0	0	2.64948905826055	2.64948905826055
3566	0	2.1277982860779443	2.013021322137771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6608612388872587	0	0.6073977990444457	0	0.682361813842686	0	0	0	0.9818635057619534	0.95702644959016	1.198185032211147	0.8273106822148419	0	0	0	0	0	0	0	0	0
3597	0	2.0869407706493908	2.1257499176302908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8652204574141958	0	0	0	0	0.6839254458145797	0	0	0	0	0	0	0	0	0	0	0
3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8048548217767004	0	0	0	0	0	1.0840787709845747	0	0	0	0	0	0	0	0	0	0
3628	0	1.0696041047045162	1.433631557755083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6036938336695831	0	0	0	0	0.32725885050679404	0	0	0	0	0	0	0	0	0	0	0	0
3638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2354622894428204	0	0	0	0	0	0	0	0.8255948340403803	1.8641521108480923	1.1907571574524043	1.4752156682652653	2.443535010181508	0	0	0	0	0	0	1.2306566284549083	1.2306566284549083
3682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5637296061785393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3725	0	0	0	1.5865421221774965	1.5865421221774965	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6869902943907371	0	1.313647034441736	1.183386406402458	0	0	0	0	1.1102475598273105	0	0	0	0	0	0	0	0	0	0	0.8869790536185442	0.8869790536185442
375346	0	0	1.987772656404155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.509056553501296	0.890846581217788	0	0	0	0	0	0	0	0	1.0927138875327431	0	0	0	1.2022562441845217	0	0	0	0	0
3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6731230310024152	0	0	0	0	0	0	0	0	0	0	0	0
3800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6693753210746689	0	0	0	0	1.312915258992244	0	0	0	0	0	0
3815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.542864333266508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
387	0	1.656976927393058	1.65611648063218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1890354307694044	0	0.563614624157394	0	0	0	0	0	0.8212159436802476	0	0	0	0	0	0	0	0	0	0
388650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9246765947221758	0.7691917283315612	0.4214191656879448	0	0	0	0	0	0	2.405626999298543	1.115557273681816	0	0	0	0	0	0	0	0	0	0
3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3832104594923803	0.3832104594923803
39	0	0	1.2102553019948386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8867582684107862	0	0	0	0	0	0	0	1.3707960236230583	1.5654226166621987	1.8384247404185687	0	0	0	0	0	0	0	0	0	0
3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1888757008043294	0	0	2.9735489907052663	0	0	0	0	0	2.8510314481246453	0	0	0	0	0	0	0	0	0	0	0
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3609724342951984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6755557940975158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3930	0	1.700855666849294	2.0053729306405965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3964	0	1.913190574012031	1.756417170623524	1.338263470090993	1.338263470090993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5376891089952306	0	0	0.41832441847872254	0	0	0	0.4770440403992852	0	0	0.6491965068774714	0	0	0	0	0	0.5917117320864373	0.5917117320864373	0	0
3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4649541246168968	0	0	0	1.130528721771049	0	0	0	0	0	0	0	0	0	0	0	0
4016	0	3.753174705946905	3.16971602968028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.076985903849126	0	0	0	1.411397814859844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4043	0	1.7557433012757129	1.7592263343147707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5617427172306858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4067	0	2.867297723508435	2.9401063776963485	2.101501078509549	2.101501078509549	0	0	0	0	0	0	0	0	0	0	0	0	0	1.478182233830789	1.3768813449430135	1.4303162860747776	0	1.0467103358449268	0	0	0	0	1.7437727402109249	1.201699772794172	0	1.4684173935114366	0	0	0.44418281477713495	0	0	0	0.999717556039868	0.999717556039868
4088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2900367863876768	0	0	0.7894418348667523	0	0	1.1308246297670903	1.604932287984732	0	0	0	0	0
4125	0	1.0036184919215585	1.033913842843836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5500229451217428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6479704689924034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3202846696195214	0.3202846696195214	0	0
4154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6841336746192556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7325224851264676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2860379874783916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.225745584791896	0	0	0	0	0	0	0	0	0	0	0	0
4216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7352320373311534	0	0	0	0.4632102249947941	0	0	0	0	0	0
4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	0	2.1650365609708984	1.9581946746142824	1.665642332675791	1.665642332675791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7024814508905697	0	0	0	0.3202852770635627	0	0	0	0	0	0	0	0	0.6686775627590926	0.6686775627590926	0	0
4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4904682969303135	0	0	0	0	0	0	0	1.6341531953293629	0	0	0	0	0	0	0	0	0	0
4303	0.6984311023717429	1.441479785922349	1.4448619116049308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5896138632013859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.214470376028263	0	0	0	0	0	0	0	10.135841720450726	9.928217483587051	4.364975675748476	0	0	0	0	0	0	0	0	0
4313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7306765705824154	0	0	0	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.672560769958623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0088816354814778	1.3568147521561595	1.2817623532325846	0	0	0	0	4.413556182992381	2.6017319225593387	0	0	0	0	1.7798215564367896	0	1.6665192657696524	1.6665192657696524	0	0
4605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8134548548731195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.375222799129729	0	1.5431560212556834	0.7236509664997091	0	0	0	0	0	0	0	0.6546992922457541	2.1531713471099203	0	1.0179427908127363	0	0	0	0	0	0
4616	0	2.0446985952036005	0	3.5155021928876726	3.5155021928876726	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6507424749695363	1.9716629566764217	1.7380851935492865	0.503419341318316	1.2494896899485315	0	0	0	0.8028352798171836	3.6595913681409966	4.283593503140085	0	2.2260448084828	0	0	0	0	0	0	1.44964136059716	1.44964136059716
4638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6729455215135594	0	0.6720543826294919	0	0.8854294482723294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4651	0	0	0	1.236092734934495	1.236092734934495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7417815198054591	0	0	0	0	0	0	2.3287956908083385	0	0	0	0	0	0	0	0	0	0	0
466	0	0	1.5154746889173794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4865116331728312	0	0	0	0	0	0	0	0	0	0	0	0
4690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5547855474630856	0	0	0	0	0	0	0	0.4902897177372916	0.8803713106476243	0	0	0	0	0	0	0	0	0	0	0
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.326725484632676	0	0	0	0	0.6763200863528154	0.8626652192932572	0.9926239100354608	0	0	0	0	0	0	0	0	0	0
4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4780	0	1.741562998981267	1.4755162350437536	1.137267404501443	1.137267404501443	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1039941732516656	0.841480386386862	0.9762729378721312	0	0.7742831490970344	0	0	0	0.6663621931504525	1.1782091932061212	0	0	0	0	0	0	0	0.6258219110778285	0.6258219110778285	0.48023987971070686	0.48023987971070686
4783	0	3.768683669571533	3.5897604438407984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.366922733956513	0	1.2539787322051203	0	0	0	1.5491152346439585	1.780342403633568	1.3604558546380672	0	0	0	0	0	0	0	0	1.1816179666012097	1.1816179666012097
4791	0	0	0	1.4682269990855343	1.4682269990855343	0	0	0	0	0	0	0	0	0	0	0	0	0	3.506545856207308	1.2888834374809557	1.8577456170750708	1.173168698191942	0.776625845819581	0	0	0	0.8577519349631453	2.9461597975249063	3.2919574024597704	0.9783932348962272	2.3090765771261936	0	1.3907977365386062	0	1.3901076434359168	0	0	1.3584473984424792	1.3584473984424792
4792	0	0	0	2.002214395672061	2.002214395672061	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2818142093899856	2.305639932225647	2.6909156460190533	1.3555755852311495	0.7789205038430129	0	0	0	0	3.1849569807232565	3.6217815679399896	1.074284945639148	2.611730976281201	0	2.019848991937407	0	1.9134787146920864	0	0	1.783155126095895	1.783155126095895
4793	0	0.8715639331342075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2059404418400093	0	0.8659762891435132	0.7049151996770189	0.44450792589034105	0	0	0	0	0.6237983354618765	1.6385549809018052	0	0	0	0	0	0.566818281430205	0	0	0.5014827557822584	0.5014827557822584
4794	0	1.5639425597276528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7645380566947155	0.635769160914705	0.5821732995841089	0	0	0	0	0	0.5976260054208001	0	2.030715495224872	0.8435097555405487	0	0	0	0	0.9452869805755192	0	0	0	0
481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8500184369644583	0	0	0	0	0	0	0	0	1.286475375866624	1.362303325108007	1.2771064991096464	0	0	0	0	0	0	0	0	0
4817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538757038780915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4850	0	1.334927454429291	1.0595236056657984	1.1380002222380323	1.1380002222380323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6254703976184671	0	0.40014716063780537	0	0	0	0	0	0.4386610802702564	0.9012034295045106	0	0	0	0	0	0	0	0.2573310570283616	0.2573310570283616	0.2298608808942971	0.2298608808942971
4851	0	1.7612353744835014	1.747572840160238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5064973904513285	0.5174676128439156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4860	0	1.9335621899551068	1.8680489471700272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47619962308810926	0.49223136404088086	0.444734557002355	0	0	0	0.3617822804085475	0	0	0	0	0	0	0	0	0	0	0	0
4864	0	1.376583080355158	1.419819765713248	1.4515535573512697	1.4515535573512697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59278719357607	0	0	0	0	0	0.39299279011816246	0	1.1254888486896404	0	0	0	0	0	0	0	0	0	0
4891	0	1.309011394394852	1.3418617579281893	2.0292952151899843	2.0292952151899843	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1738919004960466	0.7686085036747407	0.8584406816662422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4893	0	1.2227410599647086	1.4330768396908704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453830422880968	0	0	0	0	0	0	0	0	1.314270499675665	0.9917187146901598	0	0	0	0	0	0	0	0	0	0
4925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8075254888656179	0	0	0	0	0	0	0	0	0	0	0	0
4927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3660663405130511	0	0	0	0	0	0	0	0	0	0	0	0
4998	0	0	1.3445875251180388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7435963693828236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2548838208423106	0	0	0	0	0	0	0	0	0	0	0	0
5018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6348292941611647	0	0	0	0	0	0	0	0	0	0	1.1446088427717993	0	0	0	0	0	0
5048	0	1.2066032974661731	1.2323048529700789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2227026985508361	0	0.28418852820240376	0	0	0	0	0.57072292502071	0	0	0	0	0	0	0	0.1502553430590967	0.1502553430590967	0	0
5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41694089357203	0	0	0	0	0.2692673648154226	0	0	0	0	0	0	0	0	0	0	0	0
5054	0	2.251861825220642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3894468857977853	2.3311698346493333	1.671560246011336	0	0	0	0	0	1.7818095183940197	1.471183190310532	0	0	0	0	0	0	0	0	0
5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6986520302656212	0	0	0	0.4372008230051824	0	0	0	0	0	0	0	0	0	0	0	0
50810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7973198392344222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444696574687002	0	0	0	0	0	0.9111834920722628	0	0	0	0	0	0	0	0	0	0
50814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6834954872341257	0	1.1381746311036076	0	0	0	0	0	0	0	0	0	0
50865	0.7059986746999389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6921493396476333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
