Source	Target	Path
BMP4	CRISPLD2	BMP4,BMPR1A,UBC,CALM2,IQCB1,CRISPLD2
BMP4	KCNMB1	BMP4,BMPR1A,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,MT-CO1,KCNMB1
BMP4	GRK4	BMP4,BMPR1A,UBC,RHOA,ARHGAP1,CDC42,IQGAP1,CALM1,GRK4
BMP4	NOS1AP	BMP4,BMPR1A,UBC,ACTA2,CNN2,ZYX,NOS1AP
BMP4	KCNIP1	BMP4,BMPR1A,UBC,ESR1,SRC,KCND3,KCNIP1
BMP4	PLEKHH2	BMP4,BMPR1A,UBC,ESR1,SRC,PTK2,TGFB1I1,PLEKHH2
BMP4	KCNJ5	BMP4,BMPR1A,UBC,GNB1,KCNJ3,KCNJ5
BMP4	KCNA4	BMP4,BMPR1A,UBC,CBL,FYN,GRIN2A,DLG4,KCNA4
BMP4	MYO9B	BMP4,BMPR1A,UBC,RHOA,MYO9B
BMP4	CACNA2D1	BMP4,BMPR1A,UBC,RPN1,STT3B,CACNA2D1
BMP4	DRD2	BMP4,BMPR1A,UBC,HSP90AA1,SUGT1,USP46,PPP1R3D,DRD2
BMP4	FDFT1	BMP4,BMPR1A,UBC,FDFT1
BMP4	HNMT	BMP4,BMPR1A,UBC,DSP,HNMT
BMP4	SIRT4	BMP4,BMPR1A,UBC,SIRT4
BMP4	SIRT6	BMP4,BMPR1A,UBC,SIRT6
BMP4	SIRT7	BMP4,BMPR1A,UBC,POLR2A,POLR2B,POLR2E,POLR1A,SIRT7
BMP4	SMARCB1	BMP4,BMPR1A,UBC,CCNE1,RB1,SMARCA4,SMARCB1
BMP4	ACTL6A	BMP4,BMPR1A,UBC,CCNE1,RB1,SMARCA4,ACTL6A
BMP4	PIP	BMP4,BMPR1A,UBC,USP25,PIP
BMP4	TFF3	BMP4,BMPR1A,UBC,CTNNB1,HNF1A,PCBD1,TFF3
BMP4	PLD1	BMP4,BMPR1A,UBC,RHOA,PLD1
BMP4	PLD2	BMP4,BMPR1A,UBC,PLD2
BMP4	ZNF423	BMP4,BMPR1A,UBC,SMAD1,ZNF423
BMP4	FMO1	BMP4,BMPR1A,UBC,PCNA,MSH6,MSH2,MLH1,PMS2,FMO1
BMP4	RRAS2	BMP4,BMPR1A,UBC,CBL,PIK3R1,PIK3CA,RRAS2
BMP4	TUBA1A	BMP4,BMPR1A,UBC,TUBA1A
BMP4	TUBB4B	BMP4,BMPR1A,UBC,TUBB4B
BMP4	ADRA2B	BMP4,BMPR1A,UBC,HSP90AA1,RAF1,YWHAZ,ADRA2B
BMP4	APC	BMP4,BMPR1A,UBC,CTNNB1,APC
BMP4	FZD1	BMP4,BMPR1A,UBC,AKT1,GSK3B,FZD1
BMP4	STAT3	BMP4,BMPR1A,UBC,EGFR,STAT3
BMP4	SLC12A3	BMP4,BMPR1A,UBC,SLC12A3
BMP4	ASS1	BMP4,BMPR1A,UBC,USP7,GMPS,CAD,CPS1,ASS1
BMP4	HMOX2	BMP4,BMPR1A,UBC,HMOX2
BMP4	PTGER4	BMP4,BMPR1A,UBC,MDM2,ARRB1,PTGER4
BMP4	ERCC6	BMP4,BMPR1A,UBC,NEDD8,CUL4A,DDB1,ERCC8,ERCC6
BMP4	TBX21	BMP4,BMPR1A,UBC,ESR1,EP300,TBX21
BMP4	HIF1A	BMP4,BMPR1A,UBC,HIF1A
BMP4	GLCCI1	BMP4,BMPR1A,UBC,DCAF7,DYRK1B,GLCCI1
BMP4	CD1A	BMP4,BMPR1A,UBC,TFRC,HFE,B2M,CD1A
BMP4	SPG7	BMP4,BMPR1A,UBC,TOMM70A,SFXN2,SPG7
BMP4	CHST3	BMP4,BMPR1A,UBC,CCNE1,RB1,KDM5B,CHST3
BMP4	SULT1C4	BMP4,BMPR1A,UBC,SLC12A2,SULT1C4
BMP4	MECOM	BMP4,BMPR1A,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
BMP4	TEK	BMP4,BMPR1A,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
BMP4	SULT1A1	BMP4,BMPR1A,UBC,PRDX1,SRXN1,SULT1A1
BMP4	KCNJ1	BMP4,BMPR1A,UBC,KCNJ1
BMP4	CYP11A1	BMP4,BMPR1A,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
BMP4	CCL11	BMP4,BMPR1A,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
BMP4	AGTR1	BMP4,BMPR1A,UBC,ARRB2,AGTR1
BMP4	ICMT	BMP4,BMPR1A,UBC,HSP90AA1,RAF1,HRAS,ICMT
BMP4	SYK	BMP4,BMPR1A,UBC,CBL,SYK
BMP4	DBH	BMP4,BMPR1A,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
BMP4	ANKK1	BMP4,BMPR1A,UBC,HSP90AA1,SUGT1,PHLPP1,ANKK1
BMP4	NTS	BMP4,BMPR1A,UBC,GGA1,SORT1,NTS
BMP4	EPM2A	BMP4,BMPR1A,UBC,NHLRC1,EPM2A
BMP4	CCK	BMP4,BMPR1A,UBC,TRAF2,CCK
BMP4	G6PD	BMP4,BMPR1A,UBC,G6PD
BMP4	HTR4	BMP4,BMPR1A,UBC,ADRB2,HTR4
BMP4	EHF	BMP4,BMPR1A,UBC,TRAF2,TNFRSF1B,EHF
BMP4	CDH4	BMP4,BMPR1A,UBC,CTNNB1,CDH4
BMP4	CNTN4	BMP4,BMPR1A,UBC,APP,CNTN4
BMP4	BCHE	BMP4,BMPR1A,UBC,USP7,GMPS,CAD,BCHE
BMP4	LTF	BMP4,BMPR1A,UBC,LTF
BMP4	MSH6	BMP4,BMPR1A,UBC,PCNA,MSH6
BMP4	AFP	BMP4,BMPR1A,UBC,AFP
BMP4	ESRRA	BMP4,BMPR1A,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
BMP4	SERPINA6	BMP4,BMPR1A,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
BMP4	CYP2D6	BMP4,BMPR1A,UBC,POR,CYP2D6
BMP4	CACNG1	BMP4,BMPR1A,UBC,VAPA,CACNG1
BMP4	CYP3A5	BMP4,BMPR1A,UBC,CYB5A,CYP3A5
BMP4	DPEP1	BMP4,BMPR1A,UBC,PCNA,CHAF1A,MBD1,DPEP1
BMP4	HRH1	BMP4,BMPR1A,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
BMP4	ABCC9	BMP4,BMPR1A,UBC,LDHA,ABCC9
BMP4	GLP1R	BMP4,BMPR1A,UBC,GLP1R
BMP4	SPTA1	BMP4,BMPR1A,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
BMP4	PRCP	BMP4,BMPR1A,UBC,PRCP
BMP4	HTR2A	BMP4,BMPR1A,UBC,CBL,HTR2A
BMP4	NISCH	BMP4,BMPR1A,UBC,NISCH
BMP4	CEL	BMP4,BMPR1A,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
BMP4	GDF15	BMP4,BMPR1A,UBC,PRPF8,PRPF4,PDF,GDF15
BMP4	RIPK1	BMP4,BMPR1A,UBC,RIPK1
BMP4	SLC2A3	BMP4,BMPR1A,UBC,SLC2A3
BMP4	FOXO3	BMP4,BMPR1A,UBC,TP53,SIRT1,FOXO3
BMP4	HTR2B	BMP4,BMPR1A,UBC,GNA11,HTR2B
BMP4	ALOX5	BMP4,BMPR1A,UBC,ACTB,ALOX5
CD58	DNM1L	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,DNM1L
CD58	KIF20A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,KIF20A
CD58	ARL4C	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ARL4C
CD58	TXNDC9	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TXNDC9
CD58	CDK6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CCND1,CDK6
CD58	CDKN1A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CDKN1A
CD58	STUB1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,STUB1
CD58	IKZF1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HDAC1,IKZF1
CD58	LYPLA1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,LYPLA1
CD58	VAT1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,VAT1
CD58	CNPY3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
CD58	YME1L1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,YME1L1
CD58	TCFL5	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,E2F1,TOPBP1,TCFL5
CD58	MTHFD2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ATIC,GART,MTHFD2
CD58	PRSS23	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ELAVL1,PRSS23
CD58	SLC2A6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GALE,SLC2A6
CD58	CHEK2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TP53,CHEK2
CD58	CLTC	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CLTC
CD58	CANT1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SGTA,CANT1
CD58	CRK	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CBL,CRK
CD58	CSRP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CSRP1
CD58	ADRB2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ADRB2
CD58	DCTD	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PCNA,RFC4,DCTD
CD58	GADD45A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PCNA,GADD45A
CD58	DLD	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,DLST,DLD
CD58	AGL	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AGL
CD58	TSC22D3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSP90AA1,RAF1,TSC22D3
CD58	DUSP3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,DUSP3
CD58	DUSP4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
CD58	E2F2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,E2F1,TFDP1,E2F2
CD58	EGR1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TP53,EGR1
CD58	EIF4EBP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AKT1,MTOR,EIF4EBP1
CD58	EIF5	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EIF3A,EIF3B,EIF5
CD58	EPHB2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,EPHB2
CD58	ERBB3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ERBB2,ERBB3
CD58	ALAS1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ALAS1
CD58	COG2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RAB1A,USO1,SCFD1,COG4,COG3,COG2
CD58	RAB11FIP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,OPTN,RAB8A,RAB1B,RAB11A,RAB11FIP2
CD58	RPIA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RPIA
CD58	ALDOC	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ALDOC
CD58	RBM34	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RBM34
CD58	GPATCH8	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GPATCH8
CD58	RRS1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1
CD58	RRP12	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,RBM28,RRP12
CD58	SIRT3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SIRT3
CD58	FOS	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,JUN,FOS
CD58	PLA2G15	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,PEMT,PLA2G15
CD58	EML3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EML3
CD58	TIPARP	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TP53,ATM,TIPARP
CD58	PHGDH	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PHGDH
CD58	TIMM9	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,XIAP,HTRA2,TIMM9
CD58	TNFRSF21	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TRAF2,TRADD,TNFRSF21
CD58	SESN1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SESN1
CD58	GNA11	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GNA11
CD58	GNAS	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GNAS
CD58	GRB7	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ERBB2,GRB7
CD58	GRB10	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,IRS1,INSR,GRB10
CD58	CHMP4A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PDCD6IP,CHMP4A
CD58	GTPBP8	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CUL1,FBXW11,CLPX,GTPBP8
CD58	CXCL2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RELA,IL8,CXCR2,CXCL2
CD58	HLA-DMA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CD74,HLA-DMA
CD58	HMGCR	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HMGCR
CD58	HMGCS1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HMGCS1
CD58	HMOX1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HMOX1
CD58	HSPA8	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSPA8
CD58	BIRC5	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AURKB,BIRC5
CD58	HSPD1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSPD1
CD58	IGFBP3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GGA3,IGF2R,IGF2,IGFBP3
CD58	APP	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,APP
CD58	INPP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,WDR12,INPP1
CD58	INSIG1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HMGCR,INSIG1
CD58	ITGAE	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CDH1,ITGAE
CD58	ITGB5	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ITGA5,ITGB1,ITGA7,ITGB5
CD58	KIF5C	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,APP,KIF5C
CD58	KIT	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CBL,GRB2,KIT
CD58	RHOA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RHOA
CD58	ACAT2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HADHA,ACAT2
CD58	LAMA3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TUBG1,LAMA3
CD58	LGALS8	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CALCOCO2,LGALS8
CD58	FOXO4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,FOXO4
CD58	MUC1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CTNNB1,MUC1
CD58	NFKB2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NFKB2
CD58	NFKBIA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NFKBIA
CD58	PNP	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PNP
CD58	NPC1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NPC1
CD58	SLC11A2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SLC11A2
CD58	NVL	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,NVL
CD58	OXA1L	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,OXA1L
CD58	PAK1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RAC1,PAK1
CD58	COPS7A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CUL1,COPS5,COPS7A
CD58	PCBD1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CTNNB1,HNF1A,PCBD1
CD58	GOLT1B	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GOLT1B
CD58	PCNA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PCNA
CD58	ATP6V1D	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ATP6V1H,ATP6V1D
CD58	DHRS7	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,DHRS7
CD58	PLK1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CHEK1,CDC25C,PLK1
CD58	PMAIP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,MCL1,PMAIP1
CD58	PMM2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PMM2
CD58	CYCS	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,CYC1,CYCS
CD58	POLE2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PCNA,POLE,POLE2
CD58	POLR2I	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,POLR2A,POLR2I
CD58	KCTD5	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,KCTD5
CD58	DDIT4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,DDIT4
CD58	HERC6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,UBQLN2,HERC6
CD58	PPP2R3C	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PPP2R3C
CD58	FKBP14	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,EP300,HIST1H4A,FKBP14
CD58	FAIM	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,XIAP,FAIM
CD58	PPP2R5E	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PPP2R1A,PPP2R5E
CD58	STAP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CBL,STAP2
CD58	KDM3A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TCEAL4,TCEAL1,KDM3A
CD58	PRKCH	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PRKCH
CD58	EAPP	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EAPP
CD58	ZNF395	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HDAC1,ZNF395
CD58	PSMB8	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PSMA4,PSMB2,PSMB8
CD58	MCOLN1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CCNE1,FBXW7,MCOLN1
CD58	BAD	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AKT1,BAD
CD58	PTK2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,PTK2
CD58	TRIB3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ATF4,TRIB3
CD58	PTPN6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EGFR,PTPN6
CD58	POLD4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,POLD4
CD58	PXN	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,PTK2,PXN
CD58	RAC2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RHOA,ARHGDIA,RAC2
CD58	RAP1GAP	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RAP1B,RAP1GAP
CD58	RELB	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NFKB2,RELB
CD58	RGS2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,GNB1,GNAI3,RGS2
CD58	MRPL12	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL15,RPLP0,MRPL12
CD58	SATB1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HDAC1,SATB1
CD58	SCP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,OPTN,RAB8A,SCP2
CD58	ABHD4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ABHD4
CD58	RBKS	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AHCY,RBKS
CD58	SGCB	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SGCB
CD58	SHB	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CBL,GRB2,SHB
CD58	NT5DC2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NT5DC2
CD58	SLC1A4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SLC1A4
CD58	SMARCD2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CCNE1,RB1,SMARCA4,SMARCD2
CD58	SNAP25	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,VAMP2,SNAP25
CD58	BNIP3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AKT1,BAD,BCL2,BNIP3
CD58	BNIP3L	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AKT1,BAD,BCL2,BNIP3,BNIP3L
CD58	SPAG4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,BRCA1,ACACA,SPAG4
CD58	SPR	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,POLR2A,INTS6,NABP2,SUGP1,SPR
CD58	BPHL	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,BPHL
CD58	AURKA	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AURKA
CD58	STK10	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,STK10
CD58	STXBP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,VAMP2,STX4,ANXA3,STXBP2
CD58	SUPV3L1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SUPV3L1
CD58	SUV39H1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TRIM28,CBX5,SUV39H1
CD58	TBX2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PML,SUMO1,TBX2
CD58	TGFBR2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TGFBR1,TGFBR2
CD58	TIAM1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SQSTM1,PRKCZ,PARD6A,PARD3,TIAM1
CD58	TLE1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CTNNB1,LEF1,TLE1
CD58	TLR4	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TRAF6,MYD88,TLR4
CD58	TOP2A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TOP2A
CD58	TP53BP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TP53,TP53BP2
CD58	UGDH	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,UGDH
CD58	IFRD2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,USP10,G3BP1,IFRD2
CD58	TMEM109	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TMEM109
CD58	CCDC86	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RPS3,RPL27A,RPL5,MRTO4,NIP7,CCDC86
CD58	CHAC1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CHAC1
CD58	MBOAT7	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,PEMT,MBOAT7
CD58	CHMP6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,VPS36,VPS25,CHMP6
CD58	FBXO11	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SKP2,SKP1,FBXO11
CD58	FOSL1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,JUN,FOSL1
CD58	NRIP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,NCOA1,RARA,NRIP1
CD58	SMC1A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,USP15,WAPAL,SMC3,SMC1A
CD58	CDC45	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,MCM7,CDC45
CD58	CASP2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,XIAP,CASP2
CD58	TUBB6	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,TUBB6
CD58	MICALL1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,EHD4,EHD1,MICALL1
CD58	AKR7A2	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,AKR7A2
CD58	PEX11A	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,PEX3,PEX19,PEX11A
CD58	INPP4B	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,INPP4B
CD58	IER3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,IER3
CD58	CCNB1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CCNB1
CD58	TIMELESS	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,MCM7,MCM5,MCM2,TIMELESS
CD58	MAP7	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,DHX9,MAP7
CD58	DNAJA3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,HSPA9,DNAJA3
CD58	SYNGR3	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SYNGR3
CD58	VAPB	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,VAPB
CD58	ITGB1BP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RAP1B,KRIT1,ITGB1BP1
CD58	PIGB	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SEC11A,TMED10,PIGB
CD58	SPAG7	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,SPAG7
CD58	CD44	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,ESR1,SRC,CD44
CD58	IKBKE	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,NFKBIA,IKBKE
CD58	EDEM1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,CANX,EDEM1
CD58	USP6NL	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,RHOA,ARHGAP1,CDC42,BAIAP2,EPS8,USP6NL
CD58	KEAP1	CD58,CD2,CD2BP2,PRPF6,PRPF8,UBC,KEAP1
