gene1,gene2,weight
TFDP1,HDAC1,0.172992
TFDP1,RBL1,0.9990950000000001
TFDP1,PCNA,0.167
TFDP1,E2F4,0.9973
KDM5C,CAD,0.264736
KDM5C,CTBP1,0.185704
KDM5C,PRPF8,0.185704
KDM5C,POLR2A,0.17391500000000001
KDM5C,CHD4,0.15637
KDM5C,SMARCA4,0.190225
KDM5C,HIST1H4A,0.214
KDM5C,SUV39H1,0.201
KDM5C,CPS1,0.24652
KDM5C,CNOT4,0.5465800000000001
CUL4A,SIRT1,0.17924500000000002
CUL4A,HSPA8,0.203
CUL4A,KCTD10,0.213
CUL4A,CDKN1A,0.567
CUL4A,NEDD8,0.999
CUL4A,CCNE1,0.636
CUL4A,PRDX1,0.19
CUL4A,ERCC8,0.877
CUL4A,FBXW11,0.326
CUL4A,ANK1,0.186
CUL4A,CDK2,0.172224
CUL4A,TP53,0.572
CUL4A,RPS27A,0.38
CUL4A,SKP2,0.576
CUL4A,PAK1,0.176
CUL4A,PCBD1,0.153
CUL4A,HSP90B1,0.154
CUL4A,SNRPD1,0.153
CUL4A,DDB1,0.9991120000000001
CUL4A,ANKK1,0.186
CUL4A,DCAF7,0.154
CUL4A,CUL1,0.384
CUL4A,DNMT3B,0.57
CUL4A,PLA2G6,0.186
CUL4A,HSP90AA1,0.63
CUL4A,TUBB4B,0.154
CUL4A,USP7,0.154
CUL4A,CTNNB1,0.664
CUL4A,NF2,0.802
CUL4A,UBC,0.986
CUL4A,ERCC6,0.633
CUL4A,ANAPC11,0.363
CUL4A,COPS5,0.998
CUL4A,SMARCA4,0.305
CUL4A,HIST1H4A,0.602
CUL4A,BTRC,0.567
CUL4A,SUV39H1,0.197
CUL4A,SUGT1,0.689
CUL4A,PCNA,0.874
CUL4A,UBE2D2,0.241
CUL4A,CHEK1,0.96
CUL4A,EWSR1,0.153
CUL4A,MDM2,0.801
CUL4A,CDK5,0.172224
CUL4A,PLRG1,0.175
CUL4A,RPS3,0.154
SYK,MAPK1,0.194
SYK,PLCG1,0.912
SYK,ATP5B,0.225
SYK,PHLPP1,0.681292
SYK,CBL,0.999
SYK,YWHAE,0.276
SYK,STAT3,0.963
SYK,CDK2,0.169
SYK,CALM2,0.226
SYK,PIK3R1,0.817
SYK,RASA1,0.564
SYK,EGFR,0.292
SYK,TERF1,0.311
SYK,USP25,0.892
SYK,PDF,0.461
SYK,NCK1,0.603
SYK,DLG4,0.506654
SYK,EIF4A1,0.246
SYK,TUBA1A,0.598
SYK,MAP2K1,0.239
SYK,YWHAZ,0.2
SYK,HSP90AA1,0.31
SYK,GRB2,0.922
SYK,PTK2,0.814
SYK,ERBB4,0.265
SYK,UBC,0.993
SYK,CRKL,0.658
SYK,FYN,0.595
SYK,CALM1,0.822
SYK,SMARCA4,0.269
SYK,SRC,0.82
SYK,MAP3K7,0.57
SYK,RPL5,0.276
SYK,HDAC1,0.569
SYK,PPP3CA,0.2899
SYK,NOP2,0.462
SYK,CHEK1,0.276
SYK,EIF3H,0.276
SYK,LDHA,0.2
TNFRSF1B,HSPA8,0.156
TNFRSF1B,TRAF2,0.999
TNFRSF1B,RIPK1,0.57
TNFRSF1B,CAD,0.155
TNFRSF1B,CALM2,0.155
TNFRSF1B,ATP5A1,0.155
TNFRSF1B,MAD2L1,0.156
TNFRSF1B,HSP90B1,0.155
TNFRSF1B,DDB1,0.155
TNFRSF1B,PKN1,0.566
TNFRSF1B,UBC,0.835
TNFRSF1B,CALM1,0.155
TNFRSF1B,ACTB,0.156
TNFRSF1B,MYO6,0.155
TNFRSF1B,RPS3,0.156
TNFRSF1B,EHF,0.576
SLC15A1,UBR1,0.203
SLC15A1,UBC,0.303
SLC15A1,PDZD3,0.529
BMI1,SART3,0.365135
BMI1,TBP,0.35
BMI1,CANX,0.321
BMI1,TRIM28,0.321
BMI1,ATP5B,0.321
BMI1,EP300,0.321
BMI1,TP53,0.807
BMI1,CBX4,0.996
BMI1,RPN1,0.321
BMI1,USP7,0.707
BMI1,UBC,0.977
BMI1,CALM1,0.321
BMI1,CHD4,0.36
BMI1,SMARCA4,0.432
BMI1,HIST1H4A,0.349
BMI1,PARP1,0.564
BMI1,RNF2,0.999
BMI1,BTRC,0.576
BMI1,MAGOH,0.321
BMI1,MRTO4,0.321
BMI1,DFFB,0.349
BMI1,UBE2D2,0.955
BMI1,ACTL6A,0.321
BMI1,EWSR1,0.321
BMI1,PLRG1,0.321
BMI1,CHERP,0.321
SUV39H1,CBX5,0.983
SUV39H1,SIRT1,0.824
SUV39H1,POLR2E,0.284
SUV39H1,RARA,0.567
SUV39H1,RBL2,0.601
SUV39H1,SMARCB1,0.157
SUV39H1,EP300,0.613
SUV39H1,POLR1A,0.271
SUV39H1,MECOM,0.825724
SUV39H1,RB1,0.823
SUV39H1,CBX4,0.727
SUV39H1,DDB1,0.363
SUV39H1,BUB1,0.165674
SUV39H1,SMAD1,0.576
SUV39H1,POLR2B,0.252
SUV39H1,POLR2A,0.271
SUV39H1,DNMT3B,0.569
SUV39H1,HDAC6,0.26914
SUV39H1,KAT5,0.157637
SUV39H1,TUBB4B,0.215
SUV39H1,CTNNB1,0.593
SUV39H1,UBC,0.859
SUV39H1,SMARCA4,0.359
SUV39H1,HIST1H4A,0.195
SUV39H1,KDM5B,0.201
SUV39H1,HDAC1,0.852891
SUV39H1,RBL1,0.601
SUV39H1,KDM5C,0.201
SUV39H1,CUL4A,0.197
SUV39H1,PCNA,0.212825
SUV39H1,MBD1,0.571
SUV39H1,MDM2,0.567
THBD,F2,0.983
SUGT1,FKBP4,0.346675
SUGT1,HSPA8,0.84439
SUGT1,NEDD8,0.243461
SUGT1,RAF1,0.198
SUGT1,EIF2S1,0.162
SUGT1,PHLPP1,0.999
SUGT1,CAD,0.35758
SUGT1,SLIT1,0.187
SUGT1,SKP2,0.231
SUGT1,HSP90B1,0.992
SUGT1,GNB2,0.166
SUGT1,CUL1,0.357
SUGT1,GP1BA,0.282
SUGT1,HSP90AA1,0.999959
SUGT1,UBC,0.967
SUGT1,RPL5,0.175
SUGT1,CDC5L,0.318904
SUGT1,CUL4A,0.689
SUGT1,GNB1,0.166
SUGT1,MIS12,0.808
SUGT1,CPS1,0.28786
SUGT1,USP46,0.999
ACTR2,MAPK1,0.176464
ACTR2,ACTA2,0.641
ACTR2,ACTN4,0.196
ACTR2,PHLPP1,0.36
ACTR2,EEF2K,0.388
ACTR2,CNN2,0.243
ACTR2,SMARCB1,0.306
ACTR2,MAD1L1,0.252
ACTR2,IQGAP1,0.242
ACTR2,CALM2,0.24261
ACTR2,PAK1,0.301
ACTR2,YAP1,0.328
ACTR2,MKI67IP,0.153
ACTR2,ACTC1,0.841
ACTR2,IQCB1,0.19
ACTR2,CALR,0.389
ACTR2,SIRT7,0.313
ACTR2,GRB2,0.155
ACTR2,TUBB4B,0.210272
ACTR2,UBC,0.995
ACTR2,CHD4,0.187
ACTR2,ACTB,0.654
ACTR2,SMARCA4,0.438
ACTR2,ACTN2,0.196
ACTR2,ACTA1,0.641
ACTR2,SPTA1,0.196
ACTR2,MYO6,0.19
ACTR2,CDC5L,0.232
ACTR2,PRPF4,0.209421
ACTR2,SPTB,0.196
ACTR2,MYO9B,0.19
ACTR2,CD44,0.564
DFFB,NEDD8,0.153
DFFB,UBC,0.795
DFFB,BMI1,0.349
DFFB,HM13,0.985
TP73,SIRT1,0.576
TP73,NEDD8,0.621
TP73,CCNB1,0.572
TP73,SMAD2,0.564
TP73,CCNE1,0.572
TP73,EP300,0.992
TP73,CDK2,0.572
TP73,RB1,0.728
TP73,TP53,0.718
TP73,RPS27A,0.671
TP73,YAP1,0.996
TP73,BUB1B,0.576
TP73,MAD2L1,0.57
TP73,DDB1,0.576
TP73,CDC20,0.57
TP73,HRAS,0.576
TP73,POLR2A,0.384
TP73,CUL1,0.564
TP73,KAT5,0.576
TP73,UBC,0.998
TP73,E2F1,0.385
TP73,HIST1H4A,0.384
TP73,HDAC1,0.809
TP73,MDM2,0.999
GNB1,GNA11,0.79418
GNB1,MAPK1,0.293
GNB1,HSPA8,0.223
GNB1,GNGT1,0.999
GNB1,RRAS2,0.259
GNB1,CCNB1,0.17044
GNB1,RHEB,0.259
GNB1,GNAO1,0.495496
GNB1,PHLPP1,0.336
GNB1,AKT1,0.413
GNB1,PAK1,0.692
GNB1,ADRA2A,0.512
GNB1,PKN3,0.212
GNB1,KCNJ3,0.812
GNB1,DDB1,0.241
GNB1,MAP2K1,0.34
GNB1,ADRB2,0.547
GNB1,HRAS,0.259
GNB1,CDC42,0.238355
GNB1,GSK3B,0.18811
GNB1,PKN1,0.212
GNB1,UBC,0.982
GNB1,RAC1,0.20261300000000002
GNB1,MTOR,0.57
GNB1,TEAD1,0.363
GNB1,SUGT1,0.166
GNB1,AFP,0.159
GNB1,MYO9B,0.301
GNB1,GRK4,0.155695
GNB1,RHOA,0.29008
GNB1,ARRB1,0.576
GNB1,CNOT4,0.338059
HTR2A,GNA11,0.581
HTR2A,CBL,0.576
HTR2A,NDUFB10,0.572
HTR2A,DLG4,0.576
PCNA,SIRT1,0.255
PCNA,KCTD10,0.576
PCNA,TBP,0.871348
PCNA,MLH1,0.909546
PCNA,MSH2,0.9977440000000001
PCNA,MSH6,0.9991690000000001
PCNA,CDKN1A,0.999
PCNA,NEDD8,0.588222
PCNA,EIF2S1,0.205236
PCNA,CCNB1,0.8598819999999999
PCNA,APC,0.576
PCNA,EP300,0.962
PCNA,PIK3CA,0.204315
PCNA,YWHAE,0.155695
PCNA,ERCC8,0.575
PCNA,PMS2,0.917
PCNA,CDK2,0.991516
PCNA,TP53,0.572
PCNA,CBX4,0.384
PCNA,RPS27A,0.932
PCNA,SKP2,0.158
PCNA,EGFR,0.576
PCNA,MAD2L1,0.663
PCNA,HSP90B1,0.673192
PCNA,CRK,0.182
PCNA,CHAF1A,0.997092
PCNA,DDB1,0.365
PCNA,BUB1,0.373
PCNA,CDC20,0.165
PCNA,GNPDA1,0.388
PCNA,CDC42,0.269
PCNA,POLR2A,0.573
PCNA,CDC25C,0.828616
PCNA,FOXO3,0.564
PCNA,KAT5,0.569
PCNA,INSIG1,0.82
PCNA,UBC,0.999
PCNA,CRKL,0.181
PCNA,ERCC6,0.573
PCNA,RAC1,0.269
PCNA,SMARCA4,0.595512
PCNA,HIST1H4A,0.214
PCNA,MTOR,0.204315
PCNA,PARP1,0.982
PCNA,HDAC1,0.8284229999999999
PCNA,TFDP1,0.167
PCNA,CUL4A,0.874
PCNA,SUV39H1,0.212825
PCNA,FKBP1A,0.160945
PCNA,UBE2D2,0.318
PCNA,TIGD1,0.564
PCNA,CHEK1,0.95329
PCNA,ACTL6A,0.178
PCNA,RHOA,0.269
PCNA,MBD1,0.57
PCNA,MDM2,0.853
PCNA,CDK5,0.9309440000000001
PCNA,ALYREF,0.183
PCNA,RPS3,0.9633200000000001
PCNA,OBSCN,0.337
E2F4,TRIM28,0.566
E2F4,CCNB1,0.207
E2F4,CCND2,0.184
E2F4,RBL2,0.999
E2F4,SMAD2,0.569
E2F4,CCNE1,0.701
E2F4,FBXW11,0.292
E2F4,CDK2,0.311284
E2F4,RB1,0.995
E2F4,UBC,0.681
E2F4,E2F1,0.576
E2F4,MTOR,0.164
E2F4,BTRC,0.292
E2F4,CDC5L,0.161
E2F4,HDAC1,0.917408
E2F4,RBL1,0.999
E2F4,TFDP1,0.9973
E2F4,CDK5,0.244
HIVEP1,BMPR1A,0.36
HIVEP1,ACTA2,0.15176800000000001
HIVEP1,BMP4,0.672
HIVEP1,CCNE1,0.256
HIVEP1,PHLPP1,0.204315
HIVEP1,EP300,0.186421
HIVEP1,STAT3,0.159
HIVEP1,CAD,0.297
HIVEP1,FBXW11,0.934
HIVEP1,ANK1,0.186445
HIVEP1,ACTC1,0.15176800000000001
HIVEP1,PKN3,0.181882
HIVEP1,MELK,0.18212
HIVEP1,BUB1,0.288
HIVEP1,YWHAZ,0.256
HIVEP1,DYRK1B,0.188208
HIVEP1,PKN1,0.181882
HIVEP1,UBC,0.74
HIVEP1,CHD4,0.19996
HIVEP1,ACTB,0.15176800000000001
HIVEP1,SMARCA4,0.233
HIVEP1,TEAD1,0.19216
HIVEP1,IRF2BP2,0.96
HIVEP1,ACTA1,0.15176800000000001
HIVEP1,MAP3K7,0.24265
HIVEP1,BTRC,0.959
HIVEP1,CDC5L,0.24
HIVEP1,PPP3CA,0.25952
HIVEP1,OBSCN,0.236
DSP,NEDD8,0.154
DSP,CSTA,0.529
DSP,CDK2,0.309
DSP,HNMT,0.644
DSP,IQCB1,0.304
DSP,SIRT7,0.313
DSP,UBC,0.855
DSP,CDC5L,0.232
TEK,MAPK1,0.202
TEK,PHLPP1,0.681292
TEK,CBL,0.576
TEK,YWHAE,0.167
TEK,RPS27A,0.169
TEK,PIK3R1,0.634
TEK,DOK2,0.812
TEK,PDF,0.461
TEK,DLG4,0.503426
TEK,MAP2K1,0.239
TEK,YWHAZ,0.168
TEK,GRB2,0.629
TEK,UBC,0.606
TEK,SMARCA4,0.269
TEK,PPP3CA,0.2899
TEK,NOP2,0.462
MIS12,CBX5,0.934
MIS12,APOA1,0.971
MIS12,TRIM28,0.985
MIS12,BUB1B,0.993
MIS12,BUB1,0.996
MIS12,HSP90AA1,0.572
MIS12,CASC5,0.9990829999999999
MIS12,UBC,0.296
MIS12,SUGT1,0.808
ITSN1,CBL,0.956
ITSN1,CDK2,0.159
ITSN1,PIK3R1,0.298
ITSN1,PKN3,0.269
ITSN1,HRAS,0.624
ITSN1,CDC42,0.993
ITSN1,PKN1,0.269
ITSN1,UBC,0.738
ITSN1,DNM2,0.867
ITSN1,RAC1,0.299
ITSN1,MTOR,0.253
ITSN1,DBH,0.576
ITSN1,TGFB1I1,0.304
ITSN1,RHOA,0.299
ITSN1,CDK5,0.159
ITSN1,EIF4E,0.19
FKBP1A,FKBP4,0.5908399999999999
FKBP1A,SIRT1,0.255
FKBP1A,POLR2E,0.378
FKBP1A,BMPR1A,0.566
FKBP1A,NEDD8,0.44138
FKBP1A,EIF4E2,0.24780100000000002
FKBP1A,POLR1A,0.2008
FKBP1A,CAD,0.224518
FKBP1A,NDUFB10,0.158
FKBP1A,CALM2,0.1723
FKBP1A,RPS27A,0.249467
FKBP1A,NDUFB9,0.159
FKBP1A,MKI67IP,0.42778
FKBP1A,EIF4A1,0.15742
FKBP1A,NSA2,0.19376500000000002
FKBP1A,POLR2A,0.2008
FKBP1A,SNRPD2,0.223
FKBP1A,UBC,0.8736860000000001
FKBP1A,RPL27A,0.177
FKBP1A,MTOR,0.999
FKBP1A,DPYD,0.157
FKBP1A,RPL5,0.33962
FKBP1A,MAGOH,0.223
FKBP1A,ZNF593,0.31969899999999996
FKBP1A,PCNA,0.160945
FKBP1A,PPP3CA,0.718
FKBP1A,TGFB1I1,0.576
FKBP1A,NOP2,0.263034
FKBP1A,PPIA,0.26324000000000003
FKBP1A,GMPS,0.329173
FKBP1A,EIF4E,0.24780100000000002
FKBP1A,RPS3,0.157
FKBP1A,OBSCN,0.323
SRXN1,PRDX1,0.9822
SRXN1,SULT1A1,0.924
MBP,MAPK1,0.999
MBP,PAK1,0.607
MBP,MELK,0.569
MBP,DYRK1B,0.576
MBP,PKN1,0.57
MBP,UBC,0.296
MBP,CDK5,0.545
EPHA6,MAPK1,0.194
EPHA6,PHLPP1,0.681292
EPHA6,YWHAE,0.167
EPHA6,STAT3,0.213312
EPHA6,ANK1,0.20611999999999997
EPHA6,PDF,0.461
EPHA6,DLG4,0.503426
EPHA6,CRK,0.25
EPHA6,MAP2K1,0.239
EPHA6,YWHAZ,0.167
EPHA6,ZYX,0.167
EPHA6,PTK2,0.181231
EPHA6,UBC,0.367
EPHA6,CRKL,0.25
EPHA6,FYN,0.40608
EPHA6,DNM2,0.173819
EPHA6,SMARCA4,0.269
EPHA6,SRC,0.48217600000000005
EPHA6,PARP1,0.252
EPHA6,EFNA1,0.970685
EPHA6,PPP3CA,0.2899
EPHA6,NOP2,0.462
EPHA6,HSF1,0.17101
SPTB,ACTA2,0.196
SPTB,CNN2,0.277
SPTB,ANK1,0.9590799999999999
SPTB,NDUFB10,0.152
SPTB,ACTC1,0.196
SPTB,GRB2,0.303
SPTB,UBC,0.661
SPTB,ACTB,0.196
SPTB,ACTA1,0.196
SPTB,SPTA1,0.996
SPTB,ACTR2,0.196
SPTB,TGFB1I1,0.162944
SPTB,ACTL6A,0.196
KCNJ1,CFTR,0.566
KCNJ1,UBC,0.576
DBH,ITSN1,0.576
PDGFD,PDGFRB,0.576
PDGFD,UBC,0.296
ATXN3,KCTD10,0.999
ATXN3,NEDD8,0.82516
ATXN3,EP300,0.576
ATXN3,RPS27A,0.723
ATXN3,TUBA1A,0.576
ATXN3,GSK3B,0.592
ATXN3,UBC,0.999
ATXN3,DNM2,0.187237
ATXN3,SERPINC1,0.917
ATXN3,EWSR1,0.267
PRCP,TUBB4B,0.418
PRCP,UBC,0.62
G6PD,NEDD8,0.154
G6PD,YWHAE,0.413
G6PD,RPS27A,0.154
G6PD,YWHAZ,0.542
G6PD,GNPDA1,0.462
G6PD,UBC,0.988
GTF2F1,POLR2E,0.942
GTF2F1,TBP,0.985
GTF2F1,POLR1A,0.361
GTF2F1,POLR2B,0.96
GTF2F1,POLR2A,0.999
GTF2F1,UBC,0.864
GTF2F1,GTF2B,0.999
GTF2F1,BRF1,0.397
PPP3CA,SIRT1,0.1702
PPP3CA,MAPK1,0.316
PPP3CA,PAPOLA,0.212
PPP3CA,NCALD,0.186
PPP3CA,ACTA2,0.186432
PPP3CA,EGR1,0.25952
PPP3CA,PDE6A,0.476782
PPP3CA,RRAS2,0.161
PPP3CA,PDGFRA,0.2899
PPP3CA,RIPK1,0.2899
PPP3CA,PDGFRB,0.2899
PPP3CA,RHEB,0.161
PPP3CA,ZNF423,0.25952
PPP3CA,PHLPP1,0.36
PPP3CA,YWHAE,0.223
PPP3CA,MECOM,0.25952
PPP3CA,CAD,0.354561
PPP3CA,TP53,0.218
PPP3CA,AKT1,0.629
PPP3CA,CALM2,0.186
PPP3CA,EPHA5,0.2899
PPP3CA,GRIN2B,0.179
PPP3CA,KIT,0.2899
PPP3CA,ACTC1,0.186432
PPP3CA,PKN3,0.3
PPP3CA,MELK,0.385763
PPP3CA,HSP90B1,0.238
PPP3CA,MAP2K1,0.303
PPP3CA,INSR,0.2899
PPP3CA,ADRB2,0.576
PPP3CA,YWHAZ,0.223
PPP3CA,HRAS,0.161
PPP3CA,IQCB1,0.207166
PPP3CA,DYRK1B,0.202576
PPP3CA,CDC42,0.161
PPP3CA,HMGCS1,0.179
PPP3CA,GSK3B,0.2899
PPP3CA,CUL1,0.2647
PPP3CA,HSP90AA1,0.238
PPP3CA,GRB2,0.458
PPP3CA,PKN1,0.3
PPP3CA,UBC,0.937
PPP3CA,FYN,0.2899
PPP3CA,DNM2,0.22355799999999998
PPP3CA,RAC1,0.161
PPP3CA,CALM1,0.186
PPP3CA,ACTB,0.186432
PPP3CA,SRC,0.2899
PPP3CA,EPHA2,0.2899
PPP3CA,ACTA1,0.186432
PPP3CA,EPM2A,0.304
PPP3CA,MAP3K7,0.2899
PPP3CA,MYO6,0.24931
PPP3CA,DPYD,0.233
PPP3CA,PDE6C,0.476782
PPP3CA,SYK,0.2899
PPP3CA,HIVEP1,0.25952
PPP3CA,TEK,0.2899
PPP3CA,FKBP1A,0.718
PPP3CA,EPHA6,0.2899
PPP3CA,MYO9B,0.220336
PPP3CA,KCNIP1,0.186
PPP3CA,RHOA,0.161
PPP3CA,CPS1,0.2017
PPP3CA,PPIA,0.957
PPP3CA,PDE6B,0.476782
PPP3CA,OBSCN,0.16874
TGFB1I1,ACTN4,0.256226
TGFB1I1,EP300,0.576
TGFB1I1,CDK2,0.238
TGFB1I1,IQGAP1,0.154
TGFB1I1,PLEKHH2,0.576
TGFB1I1,HSP90B1,0.193
TGFB1I1,CRK,0.236
TGFB1I1,CDC42,0.243
TGFB1I1,HSP90AA1,0.507
TGFB1I1,PTK2,0.975
TGFB1I1,UBC,0.296
TGFB1I1,CRKL,0.619
TGFB1I1,RAC1,0.243
TGFB1I1,ACTN2,0.256226
TGFB1I1,SPTA1,0.210272
TGFB1I1,ITSN1,0.304
TGFB1I1,FKBP1A,0.576
TGFB1I1,SPTB,0.162944
TGFB1I1,RHOA,0.243
TGFB1I1,CDK5,0.238
AFP,CCR5,0.576
AFP,UBC,0.923
AFP,RNF2,0.321
AFP,GNB1,0.159
AFP,UBE2D2,0.192
PDE1C,NCALD,0.179
HRH1,THOC1,0.747
HRH1,SMAD2,0.353
HRH1,UBC,0.483
HRH1,CHERP,0.702
NFE2L2,CDKN1A,0.576
NFE2L2,RARA,0.576
NFE2L2,FBXW11,0.432
NFE2L2,AKT1,0.57
NFE2L2,PPARG,0.576
NFE2L2,MAP2K1,0.57
NFE2L2,NFE2,0.863
NFE2L2,GSK3B,0.576
NFE2L2,UBC,0.999
NFE2L2,SMARCA4,0.576
NFE2L2,BTRC,0.184
NFE2L2,HDAC1,0.567
MYO9B,MAPK1,0.227
MYO9B,NCALD,0.158
MYO9B,ACTA2,0.19
MYO9B,CCNB1,0.163
MYO9B,IQGAP1,0.305856
MYO9B,CALM2,0.32
MYO9B,PAK1,0.251
MYO9B,MKI67IP,0.206
MYO9B,ACTC1,0.19
MYO9B,PKN3,0.202
MYO9B,HSP90B1,0.244
MYO9B,GNB2,0.301
MYO9B,DYRK1B,0.292672
MYO9B,CDC42,0.364
MYO9B,HSP90AA1,0.244
MYO9B,PKN1,0.202
MYO9B,UBC,0.663
MYO9B,DNM2,0.23287
MYO9B,RAC1,0.364
MYO9B,CALM1,0.699
MYO9B,ACTB,0.19
MYO9B,ACTA1,0.641
MYO9B,MYO6,0.156
MYO9B,PRPF4,0.214
MYO9B,ACTR2,0.19
MYO9B,GNB1,0.301
MYO9B,PPP3CA,0.220336
MYO9B,KCNIP1,0.158
MYO9B,ACTL6A,0.19
MYO9B,RHOA,0.718
CNTN4,LTF,0.165
CNTN4,APP,0.566
GRK4,HSP90AA1,0.234
GRK4,UBC,0.296
GRK4,CALM1,0.576
GRK4,GNB1,0.155695
DYNC2H1,CCNB1,0.288
DYNC2H1,CDK2,0.302
DYNC2H1,PKN3,0.288
DYNC2H1,MAD2L1,0.252
DYNC2H1,TUBA1A,0.304
DYNC2H1,TUBB4B,0.394
DYNC2H1,PKN1,0.289
DYNC2H1,UBC,0.635
DYNC2H1,MTOR,0.179228
DYNC2H1,KIF14,0.222
HM13,STT3B,0.181
HM13,HSP90B1,0.736
HM13,TUBA1A,0.57034
HM13,YWHAZ,0.246
HM13,CALR,0.446
HM13,HSP90AA1,0.288
HM13,UBC,0.988
HM13,VAPA,0.174648
HM13,DFFB,0.985
HM13,EWSR1,0.172
CAMK2A,MAPK1,0.2314
CAMK2A,PLCG1,0.564
CAMK2A,ACTN4,0.593
CAMK2A,SMAD2,0.867
CAMK2A,YWHAE,0.156664
CAMK2A,ANK1,0.157
CAMK2A,NDUFB10,0.303
CAMK2A,AKT1,0.36775599999999997
CAMK2A,CALM2,0.17
CAMK2A,EPHA5,0.183
CAMK2A,EGFR,0.576
CAMK2A,GRIN2B,0.931
CAMK2A,INSR,0.256
CAMK2A,CDK5R1,0.569
CAMK2A,GRIN2A,0.604
CAMK2A,HSP90AA1,0.234
CAMK2A,HIF1A,0.297
CAMK2A,UBC,0.483
CAMK2A,EPHA2,0.183
CAMK2A,ACTN2,0.595
CAMK2A,EFNA1,0.252
CAMK2A,HDAC1,0.258
CAMK2A,HSF1,0.576
UBE2D2,HSPA8,0.17190899999999998
UBE2D2,BIRC2,0.933
UBE2D2,NEDD8,0.69217
UBE2D2,RAF1,0.576
UBE2D2,TRIM28,0.376
UBE2D2,CCND2,0.24
UBE2D2,PRDX1,0.187021
UBE2D2,CBL,0.999
UBE2D2,YWHAE,0.207916
UBE2D2,TP53,0.599
UBE2D2,CALM2,0.17538399999999998
UBE2D2,RPS27A,0.913
UBE2D2,YAP1,0.193
UBE2D2,UBR1,0.3
UBE2D2,DDB1,0.476
UBE2D2,CDC20,0.329
UBE2D2,YWHAZ,0.207916
UBE2D2,HRAS,0.176554
UBE2D2,POLR2B,0.25
UBE2D2,CDC42,0.25906399999999996
UBE2D2,POLR2A,0.361
UBE2D2,CUL1,0.293371
UBE2D2,HSP90AA1,0.644
UBE2D2,CTNNB1,0.692
UBE2D2,UBC,0.999074
UBE2D2,NHLRC1,0.569
UBE2D2,VAPA,0.261962
UBE2D2,RAC1,0.192
UBE2D2,UBE2C,0.28
UBE2D2,ANAPC11,0.993
UBE2D2,RNF2,0.982
UBE2D2,BTRC,0.789
UBE2D2,CUL4A,0.241
UBE2D2,BMI1,0.955
UBE2D2,PCNA,0.318
UBE2D2,AFP,0.192
UBE2D2,RHOA,0.182833
UBE2D2,MDM2,0.999
UBE2D2,CDK5,0.187
UBE2D2,CNOT4,0.995
GRB10,MAPK1,0.576
GRB10,RAF1,0.812
GRB10,PDGFRB,0.807
GRB10,YWHAE,0.576
GRB10,AKT1,0.812
GRB10,PIK3R1,0.576
GRB10,EGFR,0.881
GRB10,KIT,0.576
GRB10,MAP2K1,0.576
GRB10,INSR,0.998
GRB10,IRS1,0.812
GRB10,IQCB1,0.304
GRB10,GRB2,0.308
GRB10,UBC,0.296
GRB10,FYN,0.576
GRB10,SRC,0.576
NOP2,FKBP4,0.263034
NOP2,POLR2E,0.215
NOP2,EIF2AK2,0.461
NOP2,PDGFRA,0.462
NOP2,RIPK1,0.462
NOP2,PDGFRB,0.462
NOP2,PHLPP1,0.541
NOP2,POLR1A,0.823
NOP2,CAD,0.472308
NOP2,EPHA5,0.462
NOP2,MKI67IP,0.999382
NOP2,PDF,0.461
NOP2,KIT,0.462
NOP2,DLG4,0.462
NOP2,EIF4A1,0.30218
NOP2,NSA2,0.86
NOP2,MELK,0.462
NOP2,DDB1,0.177
NOP2,INSR,0.462
NOP2,POLR2B,0.18
NOP2,POLR2A,0.162
NOP2,GSK3B,0.462
NOP2,SIRT7,0.313
NOP2,MT1F,0.608
NOP2,CTNNB1,0.151
NOP2,UBC,0.76
NOP2,RPL27A,0.20856999999999998
NOP2,FYN,0.462
NOP2,SRC,0.462
NOP2,EPHA2,0.462
NOP2,EPRS,0.55774
NOP2,RNF2,0.321
NOP2,EIF3A,0.506
NOP2,MAP3K7,0.462
NOP2,DPYD,0.156
NOP2,RPL5,0.97606
NOP2,CDC5L,0.35875100000000004
NOP2,ZNF593,0.263
NOP2,MRTO4,0.99365
NOP2,SYK,0.462
NOP2,TEK,0.462
NOP2,FKBP1A,0.263034
NOP2,EPHA6,0.462
NOP2,CPS1,0.38813600000000004
NOP2,GMPS,0.827203
NOP2,ALYREF,0.229
DSCAM,PAK1,0.606
DSCAM,NCK1,0.195
DSCAM,UBC,0.296
ESRRG,ESRRA,0.919
ESRRG,PPARGC1A,0.963
ESRRG,NCOA1,0.576
ESRRG,NRIP1,0.604
ESRRG,UBC,0.567
ESRRG,CALM1,0.576
TIGD1,PCNA,0.564
CXCR4,HSPA8,0.576
CXCR4,STAT3,0.57
CXCR4,ARRB2,0.598
CXCR4,CCR5,0.917
CXCR4,POLR2A,0.424
CXCR4,PTK2,0.576
CXCR4,UBC,0.999
ADRA2B,YWHAZ,0.576
ADRA2B,PPP1R3D,0.576
ADRA2B,EIF2B1,0.564
CHEK1,SIRT4,0.161
CHEK1,SIRT1,0.407
CHEK1,MAPK1,0.263316
CHEK1,MSH2,0.606952
CHEK1,MSH6,0.567
CHEK1,CDKN1A,0.566
CHEK1,CCNB1,0.252392
CHEK1,PHLPP1,0.284
CHEK1,PRDX1,0.215
CHEK1,PIK3CA,0.328
CHEK1,YWHAE,0.399
